ID,Toepassingsgroepen,SectorenEnGewassen,Perioden,BedrijvenMetGebruik_1,OppervlakteMetGebruik_2,GebruikPerJaar_3,GebruikPerHectare_4,GebruikInJanuari_5,GebruikInFebruari_6,GebruikInMaart_7,GebruikInApril_8,GebruikInMei_9,GebruikInJuni_10,GebruikInJuli_11,GebruikInAugustus_12,GebruikInSeptember_13,GebruikInOktober_14,GebruikInNovember_15,GebruikInDecember_16
768,INSECT,BGZ,2004JJ00,1269.0,2003.0,435.0,0.2,,,,,,,,,,,,
769,INSECT,BGZ,2008JJ00,1006.0,2279.0,428.0,0.2,,,,,,,,,,,,
770,INSECT,BOS,1995JJ00,804.0,1811.0,2224.0,1.0,10.5,31.0,4.5,1.6,15.5,11.4,13.3,10.5,1.6,0.0,0.0,0.0
771,INSECT,BOS,1998JJ00,677.0,1443.0,640.0,0.3,24.7,3.4,1.6,2.7,10.2,24.2,18.4,13.6,1.1,0.0,0.0,0.0
772,INSECT,BOS,2000JJ00,583.0,1505.0,1341.0,0.6,23.7,18.6,0.0,0.3,6.8,10.6,22.4,7.6,10.0,0.0,0.0,0.0
773,INSECT,BOS,2004JJ00,521.0,1881.0,522.0,0.2,0.1,0.0,18.1,0.6,6.8,29.9,29.1,5.1,1.0,3.5,2.8,3.0
774,INSECT,BOS,2008JJ00,412.0,2492.0,216.0,0.1,3.9,0.0,0.0,2.1,24.0,38.0,20.1,5.4,2.6,4.0,0.0,0.0
775,INSECT,BOZ,1995JJ00,,,2224.0,1.0,,,,,,,,,,,,
776,INSECT,BOZ,1998JJ00,,,640.0,0.3,,,,,,,,,,,,
777,INSECT,BOZ,2000JJ00,,,1341.0,0.6,,,,,,,,,,,,
778,INSECT,BOZ,2004JJ00,521.0,1881.0,522.0,0.2,,,,,,,,,,,,
779,INSECT,BOZ,2008JJ00,412.0,2492.0,216.0,0.1,,,,,,,,,,,,
780,INSECT,LAA,1995JJ00,611.0,2280.0,1587.0,0.7,0.0,32.6,15.0,8.0,7.5,19.8,9.6,5.6,1.1,0.8,0.0,0.0
781,INSECT,LAA,1998JJ00,372.0,2386.0,451.0,0.2,7.7,7.7,0.0,1.0,21.8,19.9,33.2,6.3,1.3,1.0,0.0,0.0
782,INSECT,LAA,2000JJ00,539.0,2623.0,822.0,0.3,51.8,0.0,0.0,0.8,13.5,12.9,6.7,6.2,8.0,0.0,0.0,0.0
783,INSECT,LAA,2004JJ00,517.0,3332.0,472.0,0.1,1.2,8.0,35.0,1.6,21.2,14.2,13.6,4.8,0.3,0.0,0.0,0.0
784,INSECT,LAA,2008JJ00,299.0,3926.0,189.0,0.0,0.0,0.0,0.0,2.6,29.6,19.0,36.7,9.3,2.8,0.0,0.0,0.0
785,INSECT,LAZ,1995JJ00,,,1587.0,0.7,,,,,,,,,,,,
786,INSECT,LAZ,1998JJ00,,,451.0,0.2,,,,,,,,,,,,
787,INSECT,LAZ,2000JJ00,,,822.0,0.3,,,,,,,,,,,,
788,INSECT,LAZ,2004JJ00,517.0,3332.0,472.0,0.1,,,,,,,,,,,,
789,INSECT,LAZ,2008JJ00,299.0,3926.0,179.0,0.0,,,,,,,,,,,,
790,INSECT,RST,1995JJ00,321.0,555.0,637.0,1.0,0.2,0.4,0.7,10.0,18.5,17.1,20.8,18.9,11.0,2.3,0.2,0.0
791,INSECT,RST,1998JJ00,,,,,,,,,,,,,,,,
792,INSECT,RST,2000JJ00,248.0,540.0,756.0,1.2,0.9,2.4,1.1,15.8,14.2,18.7,19.8,11.2,10.2,3.1,1.2,1.4
793,INSECT,RST,2004JJ00,188.0,450.0,251.0,0.5,0.0,0.1,3.7,12.3,19.8,32.6,23.0,5.6,0.7,1.9,0.4,0.0
794,INSECT,RST,2008JJ00,108.0,351.0,126.0,0.2,5.3,0.0,0.0,3.4,11.8,57.9,17.0,1.3,1.2,2.1,0.0,0.0
795,INSECT,RSZ,1995JJ00,,,637.0,1.0,,,,,,,,,,,,
796,INSECT,RSZ,1998JJ00,,,,,,,,,,,,,,,,
797,INSECT,RSZ,2000JJ00,,,756.0,1.2,,,,,,,,,,,,
798,INSECT,RSZ,2004JJ00,188.0,450.0,251.0,0.5,,,,,,,,,,,,
799,INSECT,RSZ,2008JJ00,108.0,351.0,126.0,0.2,,,,,,,,,,,,
800,INSECT,SIE,1995JJ00,1333.0,1103.0,2209.0,1.5,22.7,0.8,0.7,3.0,9.3,11.4,13.4,11.9,6.1,1.6,0.2,19.0
801,INSECT,SIE,1998JJ00,999.0,1337.0,2687.0,1.5,12.5,2.2,2.0,4.7,15.4,7.7,14.5,12.4,4.0,0.2,0.2,24.2
802,INSECT,SIE,2000JJ00,1004.0,1189.0,1137.0,0.5,17.1,28.4,0.9,0.7,6.0,13.0,15.6,8.4,7.1,0.8,0.5,1.4
803,INSECT,SIE,2004JJ00,800.0,1864.0,518.0,0.2,0.0,16.1,9.0,4.3,16.6,38.5,12.8,2.1,0.5,0.0,0.1,0.0
804,INSECT,SIE,2008JJ00,459.0,1802.0,205.0,0.1,0.1,0.0,0.0,4.0,13.3,26.8,17.6,18.2,17.9,1.9,0.0,0.0
805,INSECT,SIZ,1995JJ00,,,2209.0,1.5,,,,,,,,,,,,
806,INSECT,SIZ,1998JJ00,,,2687.0,1.5,,,,,,,,,,,,
807,INSECT,SIZ,2000JJ00,,,1137.0,0.5,,,,,,,,,,,,
808,INSECT,SIZ,2004JJ00,800.0,1864.0,518.0,0.2,,,,,,,,,,,,
809,INSECT,SIZ,2008JJ00,459.0,1802.0,205.0,0.1,,,,,,,,,,,,
810,INSECT,VAS,1995JJ00,657.0,499.0,394.0,0.6,5.3,0.1,0.1,6.4,10.7,26.5,12.2,25.3,3.8,5.9,3.5,0.2
811,INSECT,VAS,1998JJ00,648.0,615.0,269.0,0.3,0.6,4.0,5.7,6.9,15.0,13.9,10.8,5.3,15.2,1.0,0.2,21.4
812,INSECT,VAS,2000JJ00,746.0,450.0,257.0,0.2,0.1,0.1,5.3,29.9,6.1,7.7,16.7,20.4,7.5,4.2,1.2,0.7
813,INSECT,VAS,2004JJ00,523.0,793.0,288.0,0.2,0.1,0.4,2.7,4.7,7.1,35.5,15.6,18.7,13.3,1.6,0.2,0.0
814,INSECT,VAS,2008JJ00,304.0,684.0,130.0,0.1,21.4,0.0,0.0,3.4,10.2,31.3,10.9,7.0,8.5,7.3,0.0,0.0
815,INSECT,VAZ,1995JJ00,,,394.0,0.6,,,,,,,,,,,,
816,INSECT,VAZ,1998JJ00,,,269.0,0.3,,,,,,,,,,,,
817,INSECT,VAZ,2000JJ00,,,257.0,0.2,,,,,,,,,,,,
818,INSECT,VAZ,2004JJ00,523.0,793.0,288.0,0.2,,,,,,,,,,,,
819,INSECT,VAZ,2008JJ00,304.0,684.0,130.0,0.1,,,,,,,,,,,,
820,INSECT,VRU,1995JJ00,305.0,1075.0,1997.0,1.8,0.0,0.0,0.6,3.8,24.8,28.9,22.4,16.2,1.6,1.8,0.0,0.0
821,INSECT,VRU,1998JJ00,,,,,,,,,,,,,,,,
822,INSECT,VRU,2000JJ00,,,,,,,,,,,,,,,,
823,INSECT,VRU,2004JJ00,215.0,1121.0,953.0,0.8,0.0,0.0,0.1,6.8,21.2,40.4,22.9,6.9,0.8,0.0,0.9,0.0
824,INSECT,VRU,2008JJ00,,,,,,,,,,,,,,,,
825,INSECT,VRZ,1995JJ00,,,1997.0,1.8,,,,,,,,,,,,
826,INSECT,VRZ,1998JJ00,,,,,,,,,,,,,,,,
827,INSECT,VRZ,2000JJ00,,,,,,,,,,,,,,,,
828,INSECT,VRZ,2004JJ00,215.0,1121.0,953.0,0.8,,,,,,,,,,,,
829,INSECT,VRZ,2008JJ00,,,,,,,,,,,,,,,,
830,INSECT,GLA,1995JJ00,366.0,1817.0,4744.0,2.6,10.0,0.0,0.0,42.7,3.4,7.3,13.4,16.7,2.8,0.4,2.2,1.1
831,INSECT,GLA,1998JJ00,,,,,,,,,,,,,,,,
832,INSECT,GLA,2000JJ00,,,,,,,,,,,,,,,,
833,INSECT,GLA,2004JJ00,186.0,1230.0,1574.0,1.2,0.0,0.0,0.0,10.3,2.5,18.8,18.8,27.5,20.0,2.2,0.0,0.0
834,INSECT,GLA,2008JJ00,167.0,1098.0,1236.0,1.1,0.0,0.0,0.0,0.2,5.6,11.1,27.4,23.8,27.7,4.3,0.0,0.0
835,INSECT,HYA,1995JJ00,223.0,884.0,151.0,0.2,3.8,0.0,0.0,7.6,59.9,20.1,1.2,2.7,3.3,1.5,0.0,0.0
836,INSECT,HYA,1998JJ00,243.0,1124.0,140.0,0.1,1.0,0.0,0.0,11.1,29.2,14.0,1.3,30.4,5.4,7.7,0.0,0.0
837,INSECT,HYA,2000JJ00,211.0,984.0,127.0,0.1,0.0,0.0,0.0,18.4,24.9,11.3,9.7,17.2,10.8,5.1,2.5,0.0
838,INSECT,HYA,2004JJ00,199.0,1131.0,111.0,0.1,0.1,0.0,0.0,42.6,35.7,21.2,0.5,0.0,0.0,0.0,0.0,0.0
839,INSECT,HYA,2008JJ00,177.0,1234.0,139.0,0.1,0.8,0.0,0.0,17.0,61.2,10.5,1.2,1.0,0.0,8.4,0.0,0.0
840,INSECT,IRI,1995JJ00,359.0,720.0,93.0,0.1,0.1,0.0,0.0,12.0,34.6,28.8,24.1,0.4,0.0,0.0,0.0,0.0
841,INSECT,IRI,1998JJ00,273.0,646.0,116.0,0.2,2.9,0.0,0.0,7.2,27.3,43.7,17.4,1.5,0.0,0.0,0.0,0.0
842,INSECT,IRI,2000JJ00,255.0,670.0,367.0,0.5,0.0,0.0,0.0,3.7,10.9,25.4,13.6,2.1,44.2,0.0,0.0,0.0
843,INSECT,IRI,2004JJ00,150.0,511.0,103.0,0.2,0.4,0.0,0.0,17.3,26.8,26.3,25.2,4.0,0.0,0.0,0.0,0.0
844,INSECT,IRI,2008JJ00,103.0,402.0,127.0,0.3,1.3,0.0,0.0,17.8,30.8,19.7,27.2,3.2,0.0,0.0,0.0,0.0
845,INSECT,LEB,1995JJ00,615.0,3298.0,5242.0,1.6,1.7,0.0,0.0,6.0,4.7,8.3,37.1,23.6,11.7,1.2,4.4,1.3
846,INSECT,LEB,1998JJ00,576.0,3822.0,4719.0,1.2,3.8,0.0,0.0,17.8,11.4,10.4,13.2,27.8,11.3,4.0,0.0,0.3
847,INSECT,LEB,2000JJ00,603.0,5069.0,1446.0,0.3,14.2,0.0,0.0,8.9,11.2,13.1,14.0,15.7,21.5,0.5,0.0,0.9
848,INSECT,LEB,2004JJ00,414.0,4490.0,1630.0,0.4,3.0,0.0,0.0,1.2,7.0,11.7,25.6,38.0,12.0,1.5,0.0,0.0
849,INSECT,LEB,2008JJ00,415.0,4970.0,1462.0,0.3,0.0,0.0,0.0,3.2,15.8,13.1,26.9,20.5,19.7,0.8,0.0,0.0
850,INSECT,NAR,1995JJ00,493.0,975.0,243.0,0.2,0.2,0.0,0.0,17.5,47.9,33.9,0.6,0.0,0.0,0.0,0.0,0.0
851,INSECT,NAR,1998JJ00,365.0,868.0,117.0,0.1,0.0,0.0,0.0,27.9,47.4,24.3,0.5,0.0,0.0,0.0,0.0,0.0
852,INSECT,NAR,2000JJ00,353.0,1206.0,116.0,0.1,0.1,0.0,0.0,12.5,49.5,37.4,0.5,0.0,0.0,0.0,0.0,0.0
853,INSECT,NAR,2004JJ00,336.0,1043.0,56.0,0.0,0.0,0.0,0.0,18.6,55.0,24.3,2.1,0.0,0.0,0.0,0.0,0.0
854,INSECT,NAR,2008JJ00,290.0,1404.0,282.0,0.1,0.2,0.0,0.0,10.4,51.6,35.0,0.6,2.1,0.0,0.0,0.0,0.0
855,INSECT,TUL,1995JJ00,1740.0,7861.0,2400.0,0.3,0.1,0.0,0.0,6.7,30.5,16.9,5.5,16.9,18.9,4.5,0.0,0.0
856,INSECT,TUL,1998JJ00,1667.0,9343.0,3438.0,0.3,3.9,0.0,0.0,11.9,37.8,14.9,5.0,15.1,5.7,4.4,1.2,0.0
857,INSECT,TUL,2000JJ00,1533.0,9595.0,1956.0,0.2,0.1,0.0,0.0,16.2,34.3,13.1,11.5,14.2,9.7,0.5,0.5,0.0
858,INSECT,TUL,2004JJ00,1404.0,10988.0,4416.0,0.4,1.8,0.0,0.0,31.2,32.7,32.3,1.9,0.0,0.1,0.0,0.0,0.0
859,INSECT,TUL,2008JJ00,1127.0,11390.0,7520.0,0.7,0.1,0.0,0.0,13.5,29.2,30.3,12.8,2.5,2.1,9.5,0.0,0.0
860,INSECT,AAG,1995JJ00,,,,,,,,,,,,,,,,
861,INSECT,AAG,1998JJ00,,,,,,,,,,,,,,,,
862,INSECT,AAG,2000JJ00,,,,,,,,,,,,,,,,
863,INSECT,AAG,2004JJ00,,,,,,,,,,,,,,,,
864,INSECT,AAG,2008JJ00,335.0,267.0,420.0,1.6,5.2,12.9,17.1,6.6,5.9,3.4,1.7,7.8,30.3,5.8,0.8,2.5
865,INSECT,AGZ,1995JJ00,,,,,,,,,,,,,,,,
866,INSECT,AGZ,1998JJ00,,,,,,,,,,,,,,,,
867,INSECT,AGZ,2000JJ00,,,,,,,,,,,,,,,,
868,INSECT,AGZ,2004JJ00,,,,,,,,,,,,,,,,
869,INSECT,AGZ,2008JJ00,335.0,267.0,258.0,1.0,,,,,,,,,,,,
870,INSECT,KOM,1995JJ00,735.0,808.0,6233.0,7.7,0.3,0.0,0.7,5.0,14.4,6.9,20.2,16.7,4.9,19.9,10.6,0.3
871,INSECT,KOM,1998JJ00,590.0,687.0,2321.0,3.3,0.4,0.3,0.6,1.6,12.1,11.2,16.4,24.1,4.6,15.7,12.8,0.1
872,INSECT,KOM,2000JJ00,526.0,663.0,1427.0,2.2,0.4,1.2,1.5,3.7,14.1,9.4,17.8,14.8,11.3,15.2,10.5,0.2
873,INSECT,KOM,2004JJ00,396.0,616.0,1174.0,1.9,1.1,0.6,0.8,8.0,13.8,15.5,16.1,17.0,10.6,9.3,7.1,0.1
874,INSECT,KOM,2008JJ00,285.0,618.0,1183.0,1.9,0.8,0.6,0.6,3.6,10.1,15.9,18.9,22.2,17.2,7.2,2.9,0.0
875,INSECT,KOZ,1995JJ00,,,6233.0,7.7,,,,,,,,,,,,
876,INSECT,KOZ,1998JJ00,,,2321.0,3.3,,,,,,,,,,,,
877,INSECT,KOZ,2000JJ00,,,1401.0,2.2,,,,,,,,,,,,
878,INSECT,KOZ,2004JJ00,396.0,616.0,1128.0,1.8,,,,,,,,,,,,
879,INSECT,KOZ,2008JJ00,285.0,618.0,1153.0,1.9,,,,,,,,,,,,
880,INSECT,PAP,1995JJ00,746.0,980.0,7668.0,7.7,13.1,4.9,4.7,4.0,2.9,6.4,18.5,15.4,6.2,3.5,4.5,15.8
881,INSECT,PAP,1998JJ00,710.0,1010.0,5888.0,5.8,7.4,1.2,2.0,5.3,9.0,13.3,24.2,16.9,10.8,5.1,1.8,3.0
882,INSECT,PAP,2000JJ00,716.0,1155.0,6528.0,5.7,0.6,0.7,1.9,4.4,16.6,11.6,19.9,17.0,13.4,12.7,0.7,0.6
883,INSECT,PAP,2004JJ00,545.0,1176.0,5438.0,4.5,0.9,0.8,2.2,5.1,7.5,16.2,29.3,22.0,9.5,3.6,1.1,1.9
884,INSECT,PAP,2008JJ00,346.0,1156.0,3010.0,2.5,2.2,1.1,3.3,5.5,13.5,16.9,15.4,15.5,13.3,8.8,1.9,2.6
885,INSECT,PAZ,1995JJ00,,,4593.0,4.6,,,,,,,,,,,,
886,INSECT,PAZ,1998JJ00,,,2127.0,2.1,,,,,,,,,,,,
887,INSECT,PAZ,2000JJ00,,,2743.0,2.4,,,,,,,,,,,,
888,INSECT,PAZ,2004JJ00,545.0,1176.0,1820.0,1.5,,,,,,,,,,,,
889,INSECT,PAZ,2008JJ00,346.0,1156.0,2404.0,2.0,,,,,,,,,,,,
890,INSECT,RAD,1995JJ00,,,,,,,,,,,,,,,,
891,INSECT,RAD,1998JJ00,,,,,,,,,,,,,,,,
892,INSECT,RAD,2000JJ00,,,,,,,,,,,,,,,,
893,INSECT,RAD,2004JJ00,58.0,63.0,183.0,1.7,0.0,4.1,6.2,13.1,15.7,19.5,10.2,3.3,9.5,7.6,1.9,8.7
894,INSECT,RAD,2008JJ00,,,,,,,,,,,,,,,,
895,INSECT,TOM,1995JJ00,902.0,1146.0,8663.0,7.1,0.6,0.1,1.9,2.7,5.8,8.8,21.1,30.6,17.9,7.8,2.4,0.4
896,INSECT,TOM,1998JJ00,862.0,1274.0,7021.0,5.4,1.1,0.8,1.6,7.2,7.2,10.9,27.6,18.8,14.4,9.3,0.8,0.4
897,INSECT,TOM,2000JJ00,596.0,1086.0,4124.0,3.6,0.5,0.8,1.9,0.7,15.4,15.3,19.6,22.0,11.7,8.4,2.3,1.5
898,INSECT,TOM,2004JJ00,491.0,1349.0,6006.0,4.4,2.9,2.2,4.9,3.1,7.7,11.5,18.4,24.3,15.6,5.0,3.6,0.8
899,INSECT,TOM,2008JJ00,382.0,1532.0,5528.0,3.5,1.6,6.0,2.4,4.0,15.3,15.6,13.7,19.3,8.3,5.5,5.7,2.3
900,INSECT,TOZ,1995JJ00,,,1548.0,1.3,,,,,,,,,,,,
901,INSECT,TOZ,1998JJ00,,,1676.0,1.3,,,,,,,,,,,,
902,INSECT,TOZ,2000JJ00,,,798.0,0.7,,,,,,,,,,,,
903,INSECT,TOZ,2004JJ00,491.0,1349.0,1558.0,1.2,,,,,,,,,,,,
904,INSECT,TOZ,2008JJ00,382.0,1532.0,2102.0,1.3,,,,,,,,,,,,
905,INSECT,ALS,1995JJ00,,,,,,,,,,,,,,,,
906,INSECT,ALS,1998JJ00,,,,,,,,,,,,,,,,
907,INSECT,ALS,2000JJ00,,,,,,,,,,,,,,,,
908,INSECT,ALS,2004JJ00,87.0,85.0,274.0,3.2,5.1,12.0,13.1,12.8,12.7,7.1,3.6,8.3,7.2,7.3,5.0,5.8
909,INSECT,ALS,2008JJ00,,,,,,,,,,,,,,,,
910,INSECT,ALZ,1995JJ00,,,,,,,,,,,,,,,,
911,INSECT,ALZ,1998JJ00,,,,,,,,,,,,,,,,
912,INSECT,ALZ,2000JJ00,,,,,,,,,,,,,,,,
913,INSECT,ALZ,2004JJ00,87.0,85.0,266.0,3.1,,,,,,,,,,,,
914,INSECT,ALZ,2008JJ00,,,,,,,,,,,,,,,,
915,INSECT,ANJ,1995JJ00,441.0,191.0,2700.0,14.1,1.0,2.9,5.7,14.4,14.7,11.9,16.4,15.0,11.5,5.2,1.1,0.1
916,INSECT,ANJ,1998JJ00,280.0,119.0,892.0,7.5,0.6,4.2,6.4,12.7,9.5,12.6,15.5,16.2,12.7,7.5,1.6,0.6
917,INSECT,ANJ,2000JJ00,198.0,86.0,457.0,5.3,3.2,4.5,4.1,6.5,9.9,11.8,17.2,20.3,14.1,4.2,2.4,1.9
918,INSECT,ANJ,2004JJ00,,,,,,,,,,,,,,,,
919,INSECT,ANJ,2008JJ00,,,,,,,,,,,,,,,,
920,INSECT,ANZ,1995JJ00,,,,,,,,,,,,,,,,
921,INSECT,ANZ,1998JJ00,,,,,,,,,,,,,,,,
922,INSECT,ANZ,2000JJ00,,,,,,,,,,,,,,,,
923,INSECT,ANZ,2004JJ00,,,,,,,,,,,,,,,,
924,INSECT,ANZ,2008JJ00,,,,,,,,,,,,,,,,
925,INSECT,CHR,1995JJ00,694.0,772.0,15530.0,20.1,2.8,4.4,7.3,9.8,10.5,12.2,11.8,13.9,10.2,8.3,5.1,3.6
926,INSECT,CHR,1998JJ00,657.0,757.0,10131.0,13.4,3.1,6.1,8.5,9.4,10.2,10.4,13.2,11.0,10.7,8.4,5.1,3.8
927,INSECT,CHR,2000JJ00,597.0,774.0,9894.0,12.8,3.8,4.2,6.2,8.0,8.4,11.5,21.4,12.5,12.1,6.4,3.5,2.1
928,INSECT,CHR,2004JJ00,425.0,679.0,5034.0,7.4,5.9,5.1,5.6,8.0,8.6,14.0,10.1,12.0,9.8,10.3,6.1,4.6
929,INSECT,CHR,2008JJ00,275.0,523.0,6643.0,12.7,4.0,5.3,6.2,7.3,7.8,14.8,9.6,11.9,10.7,8.6,8.1,5.7
930,INSECT,CHZ,1995JJ00,,,15530.0,20.1,,,,,,,,,,,,
931,INSECT,CHZ,1998JJ00,,,10131.0,13.4,,,,,,,,,,,,
932,INSECT,CHZ,2000JJ00,,,9894.0,12.8,,,,,,,,,,,,
933,INSECT,CHZ,2004JJ00,425.0,679.0,5023.0,7.4,,,,,,,,,,,,
934,INSECT,CHZ,2008JJ00,275.0,523.0,3677.0,7.0,,,,,,,,,,,,
935,INSECT,FRE,1995JJ00,403.0,277.0,1941.0,7.0,3.8,5.4,5.2,6.3,8.1,11.8,13.1,15.9,12.6,9.7,5.3,2.8
936,INSECT,FRE,1998JJ00,326.0,241.0,1110.0,4.6,1.7,12.0,0.9,4.4,6.3,14.1,12.7,15.1,17.2,8.3,2.0,5.5
937,INSECT,FRE,2000JJ00,283.0,221.0,1117.0,5.1,1.8,1.6,15.5,4.0,5.2,11.4,16.9,13.9,15.2,6.9,5.4,2.3
938,INSECT,FRE,2004JJ00,192.0,186.0,276.0,1.4,0.7,4.1,2.3,6.6,6.0,11.9,21.6,15.8,17.2,10.0,3.2,0.6
939,INSECT,FRE,2008JJ00,99.0,118.0,144.0,1.1,2.7,7.5,8.5,2.8,2.6,9.0,15.6,11.2,25.1,10.3,3.5,1.1
940,INSECT,FRZ,1995JJ00,,,1941.0,7.0,,,,,,,,,,,,
941,INSECT,FRZ,1998JJ00,,,1110.0,4.6,,,,,,,,,,,,
942,INSECT,FRZ,2000JJ00,,,1117.0,5.1,,,,,,,,,,,,
943,INSECT,FRZ,2004JJ00,192.0,186.0,276.0,1.4,,,,,,,,,,,,
944,INSECT,FRZ,2008JJ00,99.0,118.0,144.0,1.1,,,,,,,,,,,,
945,INSECT,GER,1995JJ00,,,,,,,,,,,,,,,,
946,INSECT,GER,1998JJ00,161.0,219.0,1571.0,7.2,3.9,4.5,6.9,7.9,7.5,6.4,11.2,17.7,13.0,10.8,7.1,3.1
947,INSECT,GER,2000JJ00,170.0,253.0,2606.0,10.3,3.9,4.8,8.0,4.1,6.6,10.3,12.5,17.7,12.9,9.3,6.9,3.1
948,INSECT,GER,2004JJ00,128.0,227.0,3055.0,13.5,5.0,7.5,9.0,8.3,7.5,18.4,8.8,11.1,9.5,5.9,4.4,4.7
949,INSECT,GER,2008JJ00,101.0,208.0,1784.0,8.6,5.6,9.9,8.6,5.9,4.2,9.2,9.8,16.2,12.0,6.7,3.9,8.0
950,INSECT,GEZ,1995JJ00,,,,,,,,,,,,,,,,
951,INSECT,GEZ,1998JJ00,,,1571.0,7.2,,,,,,,,,,,,
952,INSECT,GEZ,2000JJ00,,,1743.0,6.9,,,,,,,,,,,,
953,INSECT,GEZ,2004JJ00,128.0,227.0,1962.0,8.6,,,,,,,,,,,,
954,INSECT,GEZ,2008JJ00,101.0,208.0,1609.0,7.7,,,,,,,,,,,,
955,INSECT,LES,1995JJ00,343.0,208.0,1139.0,5.4,5.8,9.0,10.9,12.8,7.8,6.1,4.4,10.4,7.7,10.1,10.5,4.6
956,INSECT,LES,1998JJ00,350.0,230.0,310.0,1.3,7.2,10.9,7.9,5.8,13.8,7.9,5.7,11.3,7.7,4.9,11.0,5.7
957,INSECT,LES,2000JJ00,276.0,185.0,133.0,0.5,9.6,3.5,2.1,7.1,3.8,9.6,24.3,11.9,9.2,8.3,5.8,4.9
958,INSECT,LES,2004JJ00,238.0,221.0,129.0,0.5,3.0,2.8,6.0,4.8,2.5,21.5,23.6,9.5,7.7,6.5,6.3,5.9
959,INSECT,LES,2008JJ00,152.0,175.0,191.0,0.9,1.0,8.8,10.6,4.0,7.8,12.6,2.6,27.9,14.0,2.4,6.8,1.6
960,INSECT,LEZ,1995JJ00,,,1139.0,5.4,,,,,,,,,,,,
961,INSECT,LEZ,1998JJ00,,,310.0,1.3,,,,,,,,,,,,
962,INSECT,LEZ,2000JJ00,,,133.0,0.5,,,,,,,,,,,,
963,INSECT,LEZ,2004JJ00,238.0,221.0,110.0,0.4,,,,,,,,,,,,
964,INSECT,LEZ,2008JJ00,152.0,175.0,191.0,0.9,,,,,,,,,,,,
965,INSECT,ORC,1995JJ00,,,,,,,,,,,,,,,,
966,INSECT,ORC,1998JJ00,221.0,206.0,666.0,3.2,3.2,3.7,4.2,8.9,7.1,8.0,19.3,14.5,10.2,12.1,6.5,2.3
967,INSECT,ORC,2000JJ00,209.0,212.0,678.0,3.2,1.6,1.1,3.4,1.3,4.2,13.6,19.5,30.9,9.4,6.0,8.1,1.0
968,INSECT,ORC,2004JJ00,194.0,230.0,416.0,1.8,4.2,4.1,4.6,5.4,7.1,12.6,12.6,11.6,12.3,11.7,8.6,5.0
969,INSECT,ORC,2008JJ00,138.0,202.0,490.0,2.4,4.0,1.7,2.2,6.6,6.5,14.0,13.3,9.7,16.3,10.1,6.1,9.3
970,INSECT,ORZ,1995JJ00,,,,,,,,,,,,,,,,
971,INSECT,ORZ,1998JJ00,,,651.0,3.1,,,,,,,,,,,,
972,INSECT,ORZ,2000JJ00,,,663.0,3.1,,,,,,,,,,,,
973,INSECT,ORZ,2004JJ00,194.0,230.0,378.0,1.6,,,,,,,,,,,,
974,INSECT,ORZ,2008JJ00,138.0,202.0,460.0,2.2,,,,,,,,,,,,
975,INSECT,PPL,1995JJ00,,,,,,,,,,,,,,,,
976,INSECT,PPL,1998JJ00,875.0,408.0,602.0,1.3,7.1,8.9,8.1,20.5,11.4,6.8,8.7,7.4,6.0,9.0,2.9,3.2
977,INSECT,PPL,2000JJ00,803.0,468.0,587.0,1.2,4.4,4.2,7.3,18.0,38.5,5.0,4.9,3.7,4.5,2.8,4.8,1.9
978,INSECT,PPL,2004JJ00,679.0,518.0,375.0,0.7,2.8,8.2,13.0,13.3,15.6,7.5,18.4,4.8,10.0,3.3,1.7,1.3
979,INSECT,PPL,2008JJ00,363.0,436.0,493.0,1.1,1.1,6.0,5.3,6.8,21.4,6.7,30.7,3.1,15.3,1.8,0.2,1.7
980,INSECT,PPZ,1995JJ00,,,,,,,,,,,,,,,,
981,INSECT,PPZ,1998JJ00,,,602.0,1.3,,,,,,,,,,,,
982,INSECT,PPZ,2000JJ00,,,587.0,1.2,,,,,,,,,,,,
983,INSECT,PPZ,2004JJ00,679.0,518.0,358.0,0.7,,,,,,,,,,,,
984,INSECT,PPZ,2008JJ00,363.0,436.0,493.0,1.1,,,,,,,,,,,,
985,INSECT,PBD,1995JJ00,801.0,548.0,3594.0,6.5,3.9,5.0,9.5,9.9,9.2,9.2,11.9,12.0,11.9,7.8,5.2,4.5
986,INSECT,PBD,1998JJ00,639.0,403.0,2218.0,5.4,4.9,6.4,7.5,7.4,9.0,10.9,11.1,12.0,9.2,8.7,5.4,7.2
987,INSECT,PBD,2000JJ00,679.0,444.0,1865.0,4.0,2.8,7.6,10.2,6.9,5.0,6.8,12.1,25.7,6.0,7.5,6.0,3.4
988,INSECT,PBD,2004JJ00,610.0,469.0,1278.0,2.7,3.7,3.4,6.2,7.5,9.4,14.5,10.6,14.0,11.6,8.6,6.9,3.7
989,INSECT,PBD,2008JJ00,298.0,468.0,2122.0,4.3,3.5,8.0,4.2,9.0,9.5,11.9,6.6,10.0,15.6,11.7,5.4,4.4
990,INSECT,PZ2,1995JJ00,,,,,,,,,,,,,,,,
991,INSECT,PZ2,1998JJ00,,,,,,,,,,,,,,,,
992,INSECT,PZ2,2000JJ00,,,1853.0,4.0,,,,,,,,,,,,
993,INSECT,PZ2,2004JJ00,610.0,469.0,1202.0,2.6,,,,,,,,,,,,
994,INSECT,PZ2,2008JJ00,298.0,468.0,1581.0,3.2,,,,,,,,,,,,
