ID,TypeOfData,Periods,Total_1,GrossDomesticProduct_2,Total_3,ImportsOfGoods_4,ImportsOfServices_5,Total_6,Total_7,Total_8,HouseholdsIncludingNPISHs_9,GeneralGovernment_10,Total_11,EnterprisesAndHouseholds_12,GeneralGovernment_13,ChangesInInventoriesInclValuables_14,Total_15,ExportsOfGoods_16,ExportsOfServices_17,Total_18,Total_19,AAgricultureForestryAndFishing_20,Total_21,BMiningAndQuarrying_22,Total_23,k_1012ManufactureOfFoodAndBeverages_24,k_1315ManOfTextileLeatherProducts_25,k_1618ManWoodAndPaperprodPrinting_26,k_19ManufactureOfCokeAndPetroleum_27,k_2021ChemistryAndPharmaceuticals_28,k_2223ManPlasticsAndConstructionprod_29,k_2425ManOfBasicMetalsAndProducts_30,k_2627ElectricalAndElectronIndustry_31,k_28ManufactureOfMachineryNEC_32,k_2930TransportEquipment_33,k_3133OtherManufacturingAndRepair_34,DElectricityAndGasSupply_35,EWaterSupplyAndWasteManagement_36,FConstruction_37,Total_38,Total_39,GWholesaleAndRetailTrade_40,HTransportationAndStorage_41,IAccommodationAndFoodServing_42,JInformationAndCommunication_43,KFinancialInstitutions_44,LRentingBuyingSellingRealEstate_45,Total_46,MOtherSpecializedBusinessServices_47,Total_48,k_77RentingAndLeasingOfTangibleGoods_49,k_78EmploymentActivities_50,k_79TravelAgenciesTourOperatorsEtc_51,k_8082SecurityAndOtherServices_52,Total_53,Total_54,Total_55,OPublicAdministrationAndServices_56,PEducation_57,QHealthAndSocialWorkActivities_58,RUCultureRecreationOtherServices_59,TaxesLessSubsidiesOnProducts_60,TaxesOnProducts_61,SubsidiesOnProducts_62,GrossDomesticProduct_63,CompensationOfEmployees_64,NetOperatingSurplus_65,TaxesLessSubsidies_66,TaxesOnProductionAndImports_67,SubsidiesOnProductionAndImports_68,NetDomesticProductMarketPrices_69,ConsumptionOfFixedCapital_70,GrossDomesticProduct_71,GrossDomesticProduct_72,NetPrimaryIncomeFromRestOfWorld_73,PrimaryIncomeFromRestOfWorld_74,PrimaryIncomePaidToRestOfWorld_75,GrossNationalIncome_76,NetCurrentTransfersFromRestOfWorld_77,CurrentTransfersFromRestOfWorld_78,CurrentTransfersPaidToRestOfWorld_79,GrossDisposableNationalIncome_80,FinalConsumptionExpenditure_81,AdjustmChangeInPensionEntitlements_82,GrossNationalSavings_83,GrossCapitalFormation_84,SurplusOfTheNationOnIncome_85,NetExportsOfGoods_86,NetExportsOfServices_87,NetPrimaryIncomeFromRestOfWorld_88,NetCurrentTransfersFromRestOfWorld_89,AdjustmChangeInPensionEntitlements_90,SurplusOfNationOnCurrentTransaction_91,NetCapitalTransfersFromRestOfWorld_92,NetCapitalTransfersFromRestOfWorld_93,CapitalTransfersPaidToRestOfWorld_94,AcqLessDisposalsOfNonProdAssets_95,NationalNetLendingOrNetBorrowing_96,TotalFinalConsumptionExpenditure_97,Total_98,Total_99,Total_100,FoodProducts_101,BeveragesAndTobaccoProducts_102,Total_103,TextilesAndWearingApparel_104,ShoesLeatherAndRelatedProducts_105,HomeFurnishingAndHomeDecoration_106,ElectricalEquipment_107,TransportEquipmentAndParts_108,OtherDurableConsumerGoods_109,Total_110,EnergyAndWater_111,MotorFuelAndOtherGoods_112,Total_113,Housing_114,AccommodationAndFoodServices_115,RecreationalAndCulturalServices_116,TransportAndCommunicationServices_117,MedicalServicesAndWelfare_118,FinancialAndBusinessServices_119,OtherServices_120,DomesticFinalConsumption_121,ConsumptionByResidentsAbroad_122,ConsumptionNonResidentsInNetherlands_123,Total_124,IndividualConsumptionByGovernment_125,CollectiveConsumptionByGovernment_126,TotalFinalConsumptionExpenditure_127,ActualIndividualConsumption_128,ActualCollectiveFinalConsumption_129,TotalGrossFixedCapitalFormation_130,Total_131,Dwellings_132,Total_133,BuildingsOtherThanDwellings_134,OtherStructures_135,CostsOfOwnershipTransferOfLand_136,TransportEquipment_137,Total_138,Computers_139,TelecommunicationEquipment_140,OtherMachineryAndEquipment_141,CultivatedBiologicalResources_142,Total_143,ComputerSoftwareAndDatabases_144,ResearchAndDevelopment_145,OtherIntellectualPropertyProducts_146,SalesOfUsedFixedAssets_147,TotalGrossFixedCapitalFormation_148,Total_149,AAgricultureForestryAndFishing_150,BFIndustryAndEnergy_151,GNCommercialServices_152,OUNoncommercialServices_153,SalesOfUsedFixedAssets_154,TotalExportsOfGoodsAndServices_155,AgricultureForestryFishingProducts_156,MiningAndQuarrying_157,FoodBeveragesAndTobaccoProducts_158,TextilesWearingApparelAndLeather_159,WoodAndPaperProductsAndPrinting_160,CokeAndRefinedPetroleumProducts_161,ChemicalAndPharmaceuticalProducts_162,RubberPlasticsAndOtherMinerals_163,BasicMetalsAndMetalProducts_164,MachineryAndElectricalEquipment_165,ComputerElectronicOpticalProducts_166,TransportEquipment_167,OtherManufacturedProductsIE_168,OtherProducts_169,ConsumptionNonResidentsInNetherlands_170,CifFobAdjustment_171,Total_172,ExportsOfGoodsFromProduction_173,ReExports_174,Total_175,ConsumptionNonResidentsInNetherlands_176,OtherExportsOfServices_177,CifFobAdjustment_178,TotalImportsOfGoodsAndServices_179,AgricultureForestryFishingProducts_180,MiningAndQuarrying_181,FoodBeveragesAndTobaccoProducts_182,TextilesWearingApparelAndLeather_183,WoodAndPaperProductsAndPrinting_184,CokeAndRefinedPetroleumProducts_185,ChemicalAndPharmaceuticalProducts_186,RubberPlasticsAndOtherMinerals_187,BasicMetalsAndMetalProducts_188,MachineryAndElectricalEquipment_189,ComputerElectronicOpticalProducts_190,TransportEquipment_191,OtherManufacturedProductsIE_192,OtherProducts_193,ConsumptionByResidentsAbroad_194,CifFobAdjustment_195,Total_196,ImportsOfGoodsCif_197,CifFobAdjustmentAndReclassification_198,Total_199,ImportOfServicesCif_200,CifFobReclassification_201,Total_202,TaxesOnProducts_203,OtherTaxesOnProduction_204,Total_205,SubsidiesOnProducts_206,OtherSubsidiesOnProduction_207
141,A045295,2023KW02,413443.0,239267.0,174516.0,122124.0,52499.0,413443.0,214715.0,164160.0,104225.0,59940.0,52123.0,44431.0,7691.0,-1225.0,198794.0,138162.0,60716.0,214446.0,44641.0,2901.0,29539.0,891.0,25328.0,4183.0,284.0,993.0,156.0,4477.0,1312.0,2634.0,2514.0,5314.0,1422.0,2043.0,2816.0,1168.0,12335.0,118306.0,43900.0,29407.0,9674.0,4843.0,12316.0,12790.0,13251.0,36040.0,20813.0,15237.0,3442.0,6228.0,1924.0,3627.0,51605.0,46278.0,27077.0,16197.0,10882.0,19211.0,5337.0,24823.0,25111.0,343.0,239267.0,,,20017.0,28344.0,8486.0,201778.0,37478.0,239267.0,239267.0,,,,,,,,,164160.0,,,50828.0,,,,,,,,,,,,,164160.0,104225.0,43810.0,13860.0,10773.0,3087.0,20121.0,4432.0,1224.0,4720.0,2814.0,4119.0,2811.0,9827.0,2263.0,7659.0,60612.0,20094.0,9549.0,4833.0,4585.0,3394.0,9734.0,8416.0,104396.0,4144.0,4385.0,59940.0,40681.0,19260.0,164160.0,144905.0,19260.0,52123.0,53430.0,13628.0,14108.0,7799.0,5661.0,615.0,5048.0,1933.0,1537.0,396.0,8586.0,212.0,9910.0,5706.0,4037.0,170.0,1307.0,52123.0,53430.0,1334.0,9849.0,32077.0,10166.0,1307.0,198794.0,7221.0,7721.0,19323.0,4384.0,2159.0,9041.0,23999.0,3598.0,6496.0,21029.0,14524.0,7398.0,7974.0,59623.0,4385.0,-1439.0,138162.0,65916.0,72204.0,60716.0,4385.0,57759.0,-1439.0,174516.0,6259.0,15768.0,11712.0,4801.0,3143.0,5251.0,17610.0,4725.0,7845.0,16410.0,15459.0,9090.0,7389.0,45308.0,4144.0,-1439.0,122124.0,125688.0,-3595.0,52499.0,50345.0,2155.0,28344.0,25111.0,3240.0,8486.0,343.0,8182.0
142,A045295,2023KW03,394515.0,226665.0,168611.0,114275.0,54816.0,394515.0,204272.0,161120.0,103417.0,57721.0,44116.0,36201.0,7912.0,-564.0,190492.0,130805.0,59984.0,203189.0,40162.0,3809.0,26592.0,802.0,23011.0,3601.0,248.0,883.0,-61.0,4218.0,1082.0,2404.0,2657.0,4848.0,1393.0,1723.0,2254.0,1090.0,9849.0,114414.0,42440.0,27993.0,10009.0,4432.0,11000.0,12334.0,13133.0,35507.0,19550.0,15970.0,3338.0,6844.0,2467.0,3329.0,48717.0,42876.0,23297.0,14084.0,9221.0,19593.0,5835.0,23475.0,23745.0,343.0,226665.0,,,20918.0,26923.0,6018.0,188962.0,37686.0,226665.0,226665.0,,,,,,,,,161120.0,,,43458.0,,,,,,,,,,,,,161120.0,103417.0,41955.0,14016.0,10893.0,3118.0,19069.0,4403.0,1056.0,4918.0,2739.0,3614.0,2335.0,8875.0,1940.0,6959.0,59410.0,20133.0,8453.0,5049.0,4737.0,3391.0,9298.0,8357.0,101349.0,6576.0,4516.0,57721.0,38971.0,18753.0,161120.0,142381.0,18753.0,44116.0,45413.0,10731.0,10899.0,6134.0,4201.0,545.0,4190.0,1642.0,1371.0,272.0,8528.0,-6.0,9442.0,5473.0,3821.0,153.0,1297.0,44116.0,45413.0,1253.0,8539.0,26396.0,9224.0,1297.0,190492.0,7264.0,5767.0,19353.0,5534.0,2077.0,8883.0,23861.0,3438.0,6321.0,19731.0,13953.0,6344.0,7351.0,58479.0,4516.0,-1503.0,130805.0,62348.0,68475.0,59984.0,4516.0,56962.0,-1503.0,168611.0,5477.0,13086.0,11771.0,6154.0,3052.0,5444.0,17876.0,4602.0,7634.0,15518.0,14407.0,7379.0,6818.0,45066.0,6576.0,-1503.0,114275.0,118206.0,-3976.0,54816.0,52343.0,2473.0,26923.0,23745.0,3177.0,6018.0,343.0,5744.0
143,A045295,2023KW04,405509.0,237334.0,169012.0,120702.0,48832.0,405509.0,209377.0,163975.0,101329.0,62678.0,46919.0,38898.0,8019.0,-1320.0,196716.0,139918.0,57243.0,212362.0,43639.0,3952.0,29341.0,798.0,25601.0,4083.0,263.0,1133.0,587.0,4718.0,1177.0,2485.0,2248.0,6079.0,876.0,1974.0,2256.0,1176.0,10388.0,115601.0,42993.0,28238.0,10398.0,4335.0,11911.0,11858.0,13588.0,35262.0,21263.0,14006.0,3129.0,5661.0,1747.0,3473.0,53235.0,47604.0,27914.0,17101.0,10825.0,19704.0,5625.0,24973.0,25277.0,406.0,237334.0,,,19821.0,28860.0,9085.0,199223.0,38097.0,237334.0,237334.0,,,,,,,,,163975.0,,,45080.0,,,,,,,,,,,,,163975.0,101329.0,44757.0,14886.0,11734.0,3144.0,19444.0,4315.0,1047.0,5423.0,2658.0,3519.0,2487.0,10424.0,2984.0,7460.0,57980.0,20337.0,8130.0,4814.0,4937.0,3144.0,8456.0,8185.0,102739.0,2897.0,4325.0,62678.0,41309.0,21374.0,163975.0,142626.0,21374.0,46919.0,48416.0,11894.0,12320.0,6766.0,5096.0,439.0,3774.0,2268.0,1927.0,342.0,8434.0,-20.0,9758.0,5519.0,4070.0,169.0,1498.0,46919.0,48416.0,1247.0,9019.0,28079.0,10070.0,1498.0,196716.0,7454.0,8886.0,19080.0,5169.0,2229.0,9084.0,25907.0,3629.0,6598.0,21025.0,16136.0,6573.0,9562.0,54778.0,4325.0,-1785.0,139918.0,66533.0,73492.0,57243.0,4325.0,54685.0,-1785.0,169012.0,5999.0,15982.0,11678.0,5412.0,2976.0,5182.0,18127.0,4733.0,7597.0,15095.0,17316.0,8122.0,8033.0,41809.0,2897.0,-1785.0,120702.0,125322.0,-4723.0,48832.0,45896.0,2938.0,28860.0,25277.0,3584.0,9085.0,406.0,8761.0
144,A045295,2023JJ00,1614379.0,930593.0,685680.0,479230.0,207471.0,1614379.0,834430.0,645401.0,409814.0,235644.0,193542.0,162469.0,31068.0,-3271.0,780696.0,547560.0,233841.0,832039.0,173409.0,14451.0,114140.0,3669.0,98899.0,15424.0,1063.0,4003.0,944.0,18178.0,4811.0,10240.0,9917.0,21805.0,5092.0,7423.0,9731.0,4482.0,45226.0,459449.0,170720.0,114614.0,38996.0,17160.0,45449.0,49661.0,52431.0,141198.0,81766.0,59485.0,13434.0,24612.0,7466.0,13965.0,199613.0,177881.0,100985.0,61158.0,39844.0,76941.0,21782.0,98553.0,99635.0,1320.0,930593.0,,,79741.0,112702.0,33300.0,780017.0,150538.0,930593.0,930593.0,,,,,,,,,645401.0,,,189335.0,,,,,,,,,,,,,645401.0,409814.0,173730.0,55883.0,43612.0,12268.0,78567.0,17174.0,4376.0,20188.0,11106.0,15655.0,10076.0,39325.0,10876.0,28781.0,236000.0,80845.0,34238.0,19370.0,18435.0,13331.0,36982.0,32774.0,409573.0,16557.0,16424.0,235644.0,158568.0,77083.0,645401.0,568367.0,77083.0,193542.0,198859.0,49897.0,50623.0,27859.0,20487.0,2163.0,17925.0,7597.0,6133.0,1467.0,33508.0,356.0,38965.0,22043.0,16219.0,714.0,5318.0,193542.0,198859.0,5039.0,36737.0,117763.0,39305.0,5318.0,780696.0,29079.0,29188.0,77004.0,20366.0,8685.0,35851.0,98960.0,14198.0,26268.0,83230.0,58707.0,27545.0,32148.0,229587.0,16424.0,-6078.0,547560.0,260852.0,286638.0,233841.0,16424.0,223454.0,-6078.0,685680.0,23624.0,58675.0,47783.0,22285.0,12412.0,21055.0,72476.0,18744.0,31055.0,63176.0,61820.0,33927.0,29183.0,178181.0,16557.0,-6078.0,479230.0,494664.0,-15609.0,207471.0,197945.0,9531.0,112702.0,99635.0,13074.0,33300.0,1320.0,32175.0
145,A045295,2024KW01,391867.0,226708.0,165359.0,114227.0,51269.0,391867.0,205773.0,159763.0,102342.0,57445.0,48007.0,40367.0,7636.0,-1819.0,186170.0,129336.0,56852.0,201529.0,42507.0,3763.0,26953.0,793.0,23380.0,3312.0,254.0,944.0,230.0,4699.0,1115.0,2709.0,2487.0,5012.0,1034.0,1649.0,2483.0,1094.0,11920.0,112053.0,41930.0,29067.0,9225.0,3737.0,10414.0,12458.0,12619.0,34609.0,20619.0,14037.0,3396.0,5501.0,1553.0,3560.0,47262.0,42129.0,23019.0,14360.0,8671.0,19132.0,5187.0,25178.0,25325.0,219.0,226708.0,,,18891.0,28432.0,9585.0,188693.0,38032.0,226708.0,226708.0,,,,,,,,,159763.0,,,45873.0,,,,,,,,,,,,,159763.0,102342.0,43738.0,13090.0,10428.0,2649.0,20569.0,4449.0,1095.0,5280.0,2969.0,4229.0,2555.0,10186.0,3583.0,6847.0,58861.0,20409.0,8063.0,4787.0,4512.0,3486.0,9622.0,7877.0,102408.0,3377.0,3504.0,57445.0,38613.0,18832.0,159763.0,140960.0,18832.0,48007.0,49167.0,12617.0,12335.0,6307.0,5410.0,555.0,4810.0,1694.0,1260.0,435.0,7775.0,131.0,9789.0,5319.0,4257.0,217.0,1158.0,48007.0,49167.0,1088.0,8793.0,29401.0,9876.0,1158.0,186170.0,7300.0,5996.0,17312.0,4968.0,2114.0,7619.0,24304.0,3274.0,6525.0,18470.0,13940.0,6792.0,7097.0,57769.0,3504.0,-1264.0,129336.0,59969.0,69466.0,56852.0,3504.0,54600.0,-1264.0,165359.0,5893.0,12635.0,11732.0,5800.0,3166.0,4837.0,18250.0,4409.0,7280.0,13729.0,14121.0,8686.0,7020.0,45310.0,3377.0,-1264.0,114227.0,117317.0,-3106.0,51269.0,49440.0,1842.0,28432.0,25325.0,3112.0,9585.0,219.0,9534.0
146,A045295,2024KW02,414846.0,241459.0,173805.0,119822.0,54267.0,414846.0,217295.0,167002.0,104550.0,62486.0,50994.0,43170.0,7819.0,-387.0,197661.0,134979.0,62843.0,216657.0,43858.0,2833.0,29132.0,771.0,24902.0,4109.0,264.0,1010.0,140.0,4774.0,1317.0,2754.0,2481.0,4985.0,1122.0,2020.0,2846.0,1264.0,12008.0,120173.0,44612.0,29852.0,10095.0,4678.0,12860.0,12527.0,13437.0,36691.0,21596.0,15133.0,3567.0,5863.0,2032.0,3662.0,52842.0,47403.0,27535.0,16864.0,10689.0,19890.0,5448.0,24793.0,25087.0,346.0,241459.0,,,19952.0,28191.0,8341.0,203176.0,38281.0,241459.0,241459.0,,,,,,,,,167002.0,,,50593.0,,,,,,,,,,,,,167002.0,104550.0,43427.0,13415.0,10657.0,2738.0,20360.0,4595.0,1201.0,4825.0,3097.0,3750.0,2899.0,9681.0,2193.0,7598.0,60832.0,20217.0,9191.0,4831.0,4903.0,3465.0,9826.0,8423.0,104220.0,4699.0,4483.0,62486.0,41574.0,20930.0,167002.0,146116.0,20930.0,50994.0,52268.0,13575.0,13198.0,6893.0,5631.0,625.0,4760.0,2082.0,1677.0,403.0,8319.0,136.0,10184.0,5882.0,4136.0,169.0,1274.0,50994.0,52268.0,1175.0,9393.0,31339.0,10359.0,1274.0,197661.0,6998.0,6781.0,19154.0,4390.0,2246.0,8112.0,24569.0,3529.0,6786.0,20118.0,14836.0,6436.0,8171.0,61791.0,4483.0,-1408.0,134979.0,63253.0,71723.0,62843.0,4483.0,59750.0,-1408.0,173805.0,6100.0,13997.0,12334.0,5027.0,3260.0,5155.0,17897.0,4766.0,8117.0,15400.0,15943.0,7923.0,7980.0,46576.0,4699.0,-1408.0,119822.0,123317.0,-3525.0,54267.0,52162.0,2116.0,28191.0,25087.0,3096.0,8341.0,346.0,7993.0
147,A045295,2024KW03,404763.0,230488.0,174943.0,118768.0,56652.0,404763.0,209447.0,164545.0,105053.0,59524.0,43977.0,36263.0,7713.0,1270.0,195566.0,133624.0,62278.0,206615.0,40504.0,3672.0,27156.0,742.0,23256.0,3712.0,222.0,908.0,-51.0,4467.0,1073.0,2461.0,2683.0,5171.0,1035.0,1652.0,2423.0,1221.0,9729.0,116244.0,43411.0,28478.0,10539.0,4365.0,11324.0,12040.0,13324.0,36097.0,20308.0,15833.0,3611.0,6439.0,2468.0,3343.0,50007.0,44008.0,23735.0,14710.0,9062.0,20301.0,5992.0,23873.0,24228.0,389.0,230488.0,,,21211.0,27330.0,6145.0,191961.0,38514.0,230488.0,230488.0,,,,,,,,,164545.0,,,45209.0,,,,,,,,,,,,,164545.0,105053.0,42768.0,13709.0,10924.0,2755.0,19862.0,4701.0,1130.0,5139.0,2996.0,3494.0,2403.0,9232.0,2131.0,7087.0,59706.0,20221.0,8363.0,5158.0,4974.0,3461.0,9215.0,8343.0,102466.0,7127.0,4584.0,59524.0,40119.0,19409.0,164545.0,145158.0,19409.0,43977.0,45079.0,10938.0,10409.0,5615.0,4182.0,580.0,4058.0,1839.0,1539.0,300.0,8412.0,-16.0,9475.0,5449.0,3873.0,155.0,1106.0,43977.0,45079.0,1187.0,8440.0,26469.0,8986.0,1106.0,195566.0,7385.0,5176.0,20375.0,5729.0,2127.0,9069.0,25034.0,3520.0,6900.0,19744.0,14618.0,5722.0,8203.0,60254.0,4584.0,-1561.0,133624.0,62498.0,71164.0,62278.0,4584.0,59250.0,-1561.0,174943.0,5883.0,12751.0,12836.0,6548.0,3121.0,5729.0,18981.0,4818.0,7961.0,15417.0,15466.0,7085.0,7722.0,46227.0,7127.0,-1561.0,118768.0,122851.0,-4131.0,56652.0,54082.0,2569.0,27330.0,24228.0,3086.0,6145.0,389.0,5735.0
148,A045295,2024KW04,413324.0,241967.0,172214.0,123078.0,49658.0,413324.0,213848.0,167060.0,102485.0,64631.0,49713.0,41250.0,8462.0,-2639.0,200097.0,142289.0,58263.0,216341.0,44341.0,3838.0,30162.0,898.0,26320.0,4180.0,255.0,1186.0,534.0,5002.0,1195.0,2549.0,2228.0,6575.0,738.0,2003.0,2274.0,1207.0,10379.0,117717.0,44022.0,28920.0,10772.0,4301.0,12083.0,11819.0,13830.0,35936.0,22152.0,13827.0,3011.0,5416.0,1891.0,3513.0,54410.0,48766.0,28466.0,17862.0,10651.0,20325.0,5627.0,25640.0,25952.0,417.0,241967.0,,,20222.0,29436.0,9253.0,203348.0,38599.0,241967.0,241967.0,,,,,,,,,167060.0,,,46503.0,,,,,,,,,,,,,167060.0,102485.0,45355.0,14567.0,11736.0,2795.0,20126.0,4380.0,1057.0,5569.0,2923.0,3640.0,2571.0,10684.0,3078.0,7620.0,58245.0,20483.0,8178.0,4855.0,5110.0,3226.0,8335.0,8131.0,103608.0,3263.0,4425.0,64631.0,42393.0,22248.0,167060.0,144855.0,22248.0,49713.0,50902.0,12243.0,12371.0,6638.0,5245.0,466.0,5206.0,2431.0,2089.0,340.0,8794.0,-12.0,9887.0,5564.0,4152.0,171.0,1199.0,49713.0,50902.0,1273.0,9425.0,29834.0,10370.0,1199.0,200097.0,7820.0,8915.0,19672.0,5331.0,2284.0,8578.0,26231.0,3609.0,6770.0,22256.0,16253.0,5957.0,10378.0,55623.0,4425.0,-1814.0,142289.0,66841.0,75542.0,58263.0,4425.0,55633.0,-1814.0,172214.0,6390.0,13609.0,12387.0,5897.0,3096.0,5672.0,19103.0,4945.0,7502.0,15696.0,18041.0,8748.0,8902.0,42174.0,3263.0,-1814.0,123078.0,127772.0,-4799.0,49658.0,46674.0,2985.0,29436.0,25952.0,3467.0,9253.0,417.0,8900.0
149,A045295,2024JJ00,1624834.0,940652.0,686288.0,475850.0,211853.0,1624834.0,846348.0,658381.0,414448.0,244087.0,192679.0,161034.0,31630.0,-3555.0,779479.0,540239.0,240237.0,841160.0,171245.0,14111.0,113417.0,3173.0,97889.0,15314.0,995.0,4047.0,840.0,18948.0,4701.0,10475.0,9874.0,21752.0,3921.0,7324.0,10029.0,4786.0,44035.0,466194.0,173975.0,116318.0,40634.0,17015.0,46684.0,48843.0,53210.0,143334.0,84674.0,58832.0,13587.0,23221.0,7957.0,14078.0,204516.0,182309.0,102758.0,63796.0,39074.0,79648.0,22254.0,99484.0,100586.0,1336.0,940652.0,,,80288.0,113383.0,33357.0,787217.0,153427.0,940652.0,940652.0,,,,,,,,,658381.0,,,188192.0,,,,,,,,,,,,,658381.0,414448.0,175276.0,54780.0,43743.0,10938.0,80921.0,18127.0,4484.0,20813.0,11985.0,15118.0,10427.0,39731.0,10935.0,29154.0,237602.0,81331.0,33830.0,19624.0,19498.0,13639.0,36979.0,32766.0,412728.0,18470.0,16984.0,244087.0,162702.0,81417.0,658381.0,577100.0,81417.0,192679.0,197404.0,49356.0,48299.0,25446.0,20465.0,2230.0,18835.0,8055.0,6571.0,1479.0,33313.0,239.0,39334.0,22213.0,16418.0,712.0,4738.0,192679.0,197404.0,4722.0,36052.0,117030.0,39587.0,4738.0,779479.0,29506.0,26840.0,76502.0,20419.0,8772.0,33387.0,100124.0,13932.0,26980.0,80589.0,59646.0,24900.0,33848.0,235441.0,16984.0,-6042.0,540239.0,252570.0,287687.0,240237.0,16984.0,229230.0,-6042.0,686288.0,24273.0,52971.0,49289.0,23273.0,12645.0,21392.0,74229.0,18936.0,30859.0,60241.0,63573.0,32433.0,31623.0,180287.0,18470.0,-6042.0,475850.0,491226.0,-15551.0,211853.0,202364.0,9510.0,113383.0,100586.0,12761.0,33357.0,1336.0,32128.0
150,A045295,2025KW01,399884.0,231697.0,168378.0,114748.0,53802.0,399884.0,208038.0,162589.0,103553.0,59060.0,48692.0,40761.0,7925.0,-3060.0,191917.0,132679.0,59249.0,206066.0,44095.0,3622.0,28342.0,766.0,24844.0,3395.0,237.0,951.0,243.0,5282.0,1144.0,2698.0,2530.0,5823.0,932.0,1736.0,2535.0,1125.0,12296.0,113729.0,43051.0,29836.0,9591.0,3728.0,10668.0,12554.0,12774.0,34657.0,20905.0,13821.0,3103.0,5433.0,1634.0,3601.0,48508.0,43328.0,23657.0,14971.0,8711.0,19693.0,5230.0,25627.0,25727.0,189.0,231697.0,,,19152.0,28741.0,9465.0,193223.0,38479.0,231697.0,231697.0,,,,,,,,,162589.0,,,45297.0,,,,,,,,,,,,,162589.0,103553.0,44224.0,13200.0,10713.0,2482.0,20854.0,4742.0,1186.0,5251.0,3090.0,3996.0,2615.0,10285.0,3780.0,6690.0,59354.0,20687.0,8032.0,4856.0,4673.0,3558.0,9661.0,7803.0,103390.0,3565.0,3478.0,59060.0,39576.0,19487.0,162589.0,143136.0,19487.0,48692.0,49979.0,13235.0,12330.0,5951.0,5752.0,571.0,4345.0,1727.0,1278.0,451.0,8117.0,165.0,10054.0,5406.0,4427.0,220.0,1284.0,48692.0,49979.0,1121.0,9058.0,29742.0,10048.0,1284.0,191917.0,7530.0,5987.0,17566.0,5163.0,2089.0,7626.0,25310.0,3253.0,6396.0,20275.0,14126.0,6275.0,7612.0,60193.0,3478.0,-1328.0,132679.0,61850.0,70913.0,59249.0,3478.0,57090.0,-1328.0,168378.0,6290.0,11951.0,11811.0,5954.0,3258.0,5103.0,18528.0,4644.0,7387.0,13927.0,14326.0,8130.0,7280.0,47378.0,3565.0,-1328.0,114748.0,118092.0,-3334.0,53802.0,51798.0,2007.0,28741.0,25727.0,2998.0,9465.0,189.0,9552.0
151,A045295,2025KW02,423476.0,245460.0,178460.0,123920.0,54812.0,423476.0,222982.0,170279.0,106537.0,63776.0,52422.0,43236.0,9169.0,620.0,200597.0,136843.0,63916.0,220477.0,44861.0,2787.0,30106.0,796.0,25805.0,4249.0,258.0,1008.0,143.0,5057.0,1356.0,2690.0,2442.0,5371.0,1056.0,2253.0,2921.0,1269.0,12082.0,121899.0,45323.0,30326.0,10283.0,4728.0,13084.0,12536.0,13657.0,37223.0,21843.0,15413.0,3340.0,5944.0,2427.0,3662.0,53920.0,48394.0,27951.0,17390.0,10595.0,20473.0,5534.0,24968.0,25281.0,365.0,245460.0,,,20071.0,28360.0,8392.0,206721.0,38730.0,245460.0,245460.0,,,,,,,,,170279.0,,,52973.0,,,,,,,,,,,,,170279.0,106537.0,43771.0,13571.0,11037.0,2522.0,20773.0,4746.0,1223.0,4819.0,3197.0,3834.0,2971.0,9476.0,2014.0,7611.0,61592.0,20425.0,9327.0,4948.0,5039.0,3543.0,9868.0,8465.0,105322.0,5945.0,4923.0,63776.0,42434.0,21361.0,170279.0,148963.0,21361.0,52422.0,53493.0,13946.0,13040.0,6404.0,5972.0,626.0,4975.0,2098.0,1678.0,421.0,9055.0,162.0,10259.0,5894.0,4190.0,177.0,1075.0,52422.0,53493.0,1141.0,9716.0,31549.0,11091.0,1075.0,200597.0,7534.0,7293.0,19881.0,4341.0,2227.0,7955.0,24002.0,3574.0,6718.0,20668.0,14646.0,6734.0,8347.0,62216.0,4923.0,-1393.0,136843.0,63935.0,72915.0,63916.0,4923.0,60352.0,-1393.0,178460.0,6652.0,15547.0,12590.0,5029.0,3269.0,5025.0,17973.0,4851.0,8115.0,15749.0,15735.0,9051.0,7906.0,45710.0,5945.0,-1393.0,123920.0,127368.0,-3490.0,54812.0,52729.0,2097.0,28360.0,25281.0,3064.0,8392.0,365.0,8000.0
