ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalVerkeersterrein_2,Spoorterrein_3,Wegverkeersterrein_4,Vliegveld_5,TotaalBebouwdTerrein_6,Woonterrein_7,TerreinVoorDetailhandelEnHoreca_8,TerreinVoorOpenbareVoorzieningen_9,TerreinVoorSociaalCultureleVoorz_10,Bedrijventerrein_11,TotaalSemiBebouwdTerrein_12,Stortplaats_13,Wrakkenopslagplaats_14,Begraafplaats_15,Delfstofwinplaats_16,Bouwterrein_17,SemiVerhardOverigTerrein_18,TotaalRecreatieterrein_19,ParkEnPlantsoen_20,Sportterrein_21,Volkstuin_22,DagrecreatiefTerrein_23,VerblijfsrecreatiefTerrein_24,TotaalAgrarischTerrein_25,TerreinVoorGlastuinbouw_26,OverigAgrarischTerrein_27,TotaalBosEnOpenNatuurlijkTerrein_28,Bos_29,OpenDroogNatuurlijkTerrein_30,OpenNatNatuurlijkTerrein_31,TotaalBinnenwater_32,IJsselmeerMarkermeer_33,AfgeslotenZeearm_34,RijnEnMaas_35,Randmeer_36,Spaarbekken_37,RecreatiefBinnenwater_38,BinnenwaterVoorDelfstofwinning_39,VloeiEnOfSlibveld_40,OverigBinnenwater_41,TotaalBuitenwater_42,WaddenzeeEemsDollard_43,Oosterschelde_44,Westerschelde_45,Noordzee_46
5554,GM0604,2000JJ00,662.0,55.0,9.0,46.0,0.0,272.0,192.0,2.0,6.0,3.0,69.0,23.0,0.0,0.0,1.0,0.0,22.0,0.0,48.0,21.0,25.0,0.0,2.0,0.0,240.0,0.0,240.0,1.0,1.0,0.0,0.0,23.0,,,,,0.0,9.0,0.0,0.0,15.0,,,,,
5555,GM0604,2003JJ00,662.0,55.0,9.0,46.0,0.0,286.0,190.0,2.0,10.0,3.0,80.0,13.0,0.0,0.0,1.0,0.0,12.0,0.0,47.0,11.0,33.0,1.0,2.0,0.0,233.0,0.0,233.0,4.0,4.0,0.0,0.0,25.0,,,,,0.0,10.0,0.0,0.0,15.0,,,,,
5556,GM0604,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5557,GM0604,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558,GM0604,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559,GM0604,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5560,GM0604,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561,GM0604,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,GM0441,1996JJ00,1935.0,96.0,13.0,82.0,0.0,394.0,285.0,8.0,5.0,12.0,84.0,20.0,0.0,0.0,9.0,0.0,11.0,0.0,54.0,12.0,26.0,5.0,0.0,11.0,1306.0,0.0,1306.0,16.0,2.0,0.0,14.0,50.0,,,,,0.0,0.0,0.0,0.0,50.0,,,,,
5563,GM0441,2000JJ00,1935.0,93.0,12.0,81.0,0.0,406.0,286.0,8.0,5.0,11.0,96.0,42.0,0.0,0.0,9.0,0.0,34.0,0.0,55.0,12.0,26.0,5.0,0.0,11.0,1274.0,0.0,1274.0,16.0,2.0,0.0,14.0,50.0,,,,,0.0,0.0,0.0,0.0,50.0,,,,,
5564,GM0441,2003JJ00,1935.0,96.0,13.0,83.0,0.0,413.0,294.0,11.0,2.0,11.0,95.0,30.0,0.0,0.0,9.0,0.0,22.0,0.0,82.0,37.0,25.0,5.0,0.0,14.0,1249.0,0.0,1249.0,14.0,0.0,0.0,14.0,51.0,,,,,0.0,1.0,0.0,0.0,50.0,,,,,
5565,GM0441,2006JJ00,1935.0,99.0,13.0,86.0,0.0,425.0,299.0,11.0,2.0,17.0,95.0,28.0,0.0,0.0,9.0,0.0,19.0,0.0,83.0,40.0,24.0,5.0,0.0,14.0,1235.0,0.0,1235.0,14.0,0.0,0.0,14.0,52.0,,,,,0.0,1.0,0.0,0.0,51.0,,,,,
5566,GM0441,2008JJ00,1935.0,100.0,13.0,87.0,0.0,428.0,298.0,29.0,2.0,13.0,86.0,21.0,0.0,0.0,9.0,0.0,12.0,0.0,87.0,39.0,29.0,5.0,0.0,14.0,1235.0,0.0,1235.0,14.0,0.0,0.0,14.0,49.0,,,,,0.0,1.0,0.0,0.0,48.0,,,,,
5567,GM0441,2010JJ00,1935.0,94.0,13.0,81.0,0.0,428.0,289.0,32.0,1.0,15.0,91.0,33.0,0.0,0.0,8.0,0.0,24.0,0.0,83.0,37.0,27.0,6.0,0.0,14.0,1228.0,0.0,1228.0,14.0,0.0,0.0,14.0,54.0,,,,,0.0,1.0,0.0,0.0,53.0,,,,,
5568,GM0441,2012JJ00,1934.0,85.0,13.0,72.0,0.0,431.0,289.0,32.0,3.0,17.0,90.0,34.0,0.0,0.0,8.0,0.0,25.0,0.0,84.0,37.0,27.0,6.0,0.0,14.0,1229.0,0.0,1229.0,19.0,0.0,0.0,19.0,54.0,,,,,0.0,1.0,0.0,0.0,53.0,,,,,
5569,GM0441,2015JJ00,18728.0,546.0,34.0,512.0,0.0,1166.0,774.0,47.0,103.0,32.0,211.0,114.0,0.0,3.0,15.0,0.0,95.0,0.0,616.0,67.0,169.0,14.0,7.0,359.0,13204.0,18.0,13186.0,1179.0,195.0,897.0,87.0,385.0,,,,,0.0,3.0,0.0,0.0,382.0,1519.0,,,,1519.0
5570,GM0441,2017JJ00,18728.0,555.0,34.0,522.0,0.0,1186.0,779.0,47.0,101.0,37.0,222.0,51.0,0.0,3.0,15.0,0.0,32.0,0.0,640.0,67.0,169.0,18.0,14.0,372.0,13209.0,25.0,13185.0,1158.0,153.0,875.0,130.0,401.0,,,,,0.0,2.0,0.0,0.0,399.0,1528.0,,,,1528.0
5571,GM0039,1996JJ00,11746.0,335.0,15.0,311.0,9.0,415.0,351.0,0.0,5.0,12.0,47.0,117.0,0.0,0.0,12.0,65.0,40.0,0.0,161.0,18.0,44.0,11.0,73.0,16.0,10035.0,0.0,10035.0,380.0,348.0,8.0,24.0,302.0,,,,,0.0,40.0,0.0,0.0,262.0,0.0,0.0,,,
5572,GM0039,2000JJ00,11746.0,332.0,15.0,309.0,9.0,421.0,353.0,0.0,5.0,12.0,51.0,124.0,0.0,0.0,12.0,65.0,47.0,0.0,160.0,18.0,43.0,11.0,73.0,15.0,10035.0,0.0,10035.0,372.0,351.0,0.0,21.0,301.0,,,,,0.0,40.0,0.0,0.0,261.0,1.0,1.0,,,
5573,GM0039,2003JJ00,11746.0,339.0,14.0,316.0,9.0,439.0,358.0,6.0,5.0,10.0,60.0,86.0,0.0,0.0,12.0,65.0,9.0,0.0,122.0,25.0,45.0,7.0,24.0,21.0,10001.0,0.0,10001.0,452.0,406.0,8.0,38.0,307.0,,,,,0.0,32.0,0.0,0.0,275.0,0.0,0.0,,,
5574,GM0039,2006JJ00,11746.0,316.0,15.0,293.0,9.0,465.0,377.0,6.0,5.0,10.0,67.0,185.0,0.0,0.0,13.0,64.0,108.0,0.0,126.0,19.0,51.0,7.0,28.0,21.0,9408.0,0.0,9408.0,432.0,389.0,8.0,36.0,814.0,,,,,0.0,32.0,0.0,0.0,782.0,,,,,
5575,GM0039,2008JJ00,11746.0,318.0,15.0,295.0,9.0,461.0,379.0,6.0,6.0,6.0,64.0,179.0,0.0,0.0,13.0,64.0,102.0,0.0,125.0,23.0,46.0,6.0,28.0,21.0,9404.0,0.0,9404.0,435.0,391.0,8.0,36.0,824.0,,,,,0.0,32.0,0.0,0.0,792.0,,,,,
5576,GM0039,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,GM0039,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,GM0039,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,GM0039,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,GM0458,1996JJ00,6444.0,208.0,0.0,208.0,0.0,82.0,71.0,0.0,4.0,0.0,8.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,17.0,0.0,12.0,5.0,0.0,0.0,5796.0,1.0,5795.0,48.0,3.0,0.0,45.0,288.0,,,,,0.0,0.0,0.0,0.0,288.0,,,,,
5581,GM0458,2000JJ00,6444.0,207.0,0.0,207.0,0.0,88.0,71.0,0.0,4.0,0.0,13.0,7.0,1.0,0.0,0.0,4.0,2.0,0.0,17.0,0.0,12.0,5.0,0.0,0.0,5789.0,3.0,5787.0,47.0,3.0,0.0,45.0,289.0,,,,,0.0,0.0,0.0,0.0,289.0,,,,,
5582,GM0458,2003JJ00,6444.0,211.0,0.0,211.0,0.0,88.0,74.0,0.0,4.0,0.0,10.0,30.0,1.0,0.0,1.0,2.0,26.0,0.0,17.0,0.0,11.0,5.0,0.0,0.0,5717.0,3.0,5714.0,91.0,2.0,0.0,89.0,290.0,,,,,0.0,0.0,0.0,0.0,290.0,,,,,
5583,GM0458,2006JJ00,6444.0,213.0,0.0,213.0,0.0,98.0,77.0,0.0,4.0,0.0,17.0,33.0,1.0,0.0,1.0,2.0,29.0,0.0,18.0,2.0,11.0,5.0,0.0,0.0,5682.0,3.0,5679.0,97.0,1.0,0.0,96.0,302.0,,,,,0.0,0.0,0.0,0.0,302.0,,,,,
5584,GM0458,2008JJ00,6444.0,223.0,0.0,223.0,0.0,104.0,83.0,0.0,3.0,0.0,17.0,11.0,1.0,0.0,1.0,2.0,7.0,0.0,18.0,1.0,11.0,5.0,0.0,0.0,5686.0,3.0,5684.0,97.0,0.0,0.0,97.0,304.0,,,,,0.0,0.0,0.0,0.0,304.0,,,,,
5585,GM0458,2010JJ00,6444.0,226.0,0.0,226.0,0.0,115.0,82.0,1.0,7.0,0.0,25.0,9.0,0.0,0.0,1.0,2.0,6.0,0.0,18.0,2.0,11.0,5.0,0.0,0.0,5655.0,4.0,5651.0,107.0,1.0,0.0,106.0,314.0,,,,,0.0,0.0,0.0,0.0,314.0,,,,,
5586,GM0458,2012JJ00,6439.0,208.0,0.0,208.0,0.0,121.0,85.0,1.0,7.0,0.0,28.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,18.0,2.0,11.0,5.0,0.0,0.0,5673.0,4.0,5670.0,99.0,1.0,0.0,98.0,312.0,,,,,0.0,0.0,0.0,0.0,312.0,,,,,
5587,GM0458,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588,GM0458,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,GM0279,1996JJ00,1384.0,31.0,0.0,31.0,0.0,178.0,138.0,0.0,1.0,1.0,38.0,10.0,0.0,0.0,2.0,0.0,8.0,0.0,36.0,7.0,18.0,2.0,0.0,10.0,960.0,0.0,960.0,168.0,168.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5590,GM0279,2000JJ00,1384.0,29.0,0.0,29.0,0.0,192.0,140.0,0.0,1.0,1.0,49.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,36.0,7.0,18.0,2.0,0.0,10.0,948.0,0.0,948.0,170.0,170.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5591,GM0279,2003JJ00,1384.0,28.0,0.0,28.0,0.0,192.0,141.0,0.0,3.0,0.0,48.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,35.0,4.0,19.0,2.0,0.0,10.0,950.0,0.0,950.0,167.0,165.0,2.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5592,GM0279,2006JJ00,1384.0,29.0,0.0,29.0,0.0,195.0,143.0,0.0,3.0,0.0,50.0,10.0,0.0,0.0,4.0,0.0,6.0,0.0,34.0,4.0,19.0,1.0,0.0,10.0,948.0,0.0,948.0,165.0,163.0,2.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5593,GM0279,2008JJ00,1384.0,29.0,0.0,29.0,0.0,198.0,144.0,0.0,3.0,0.0,50.0,14.0,0.0,0.0,2.0,0.0,12.0,0.0,35.0,4.0,19.0,2.0,0.0,10.0,941.0,0.0,941.0,164.0,162.0,2.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5594,GM0279,2010JJ00,1384.0,29.0,0.0,29.0,0.0,201.0,148.0,0.0,3.0,0.0,50.0,10.0,0.0,0.0,2.0,0.0,8.0,0.0,34.0,4.0,18.0,2.0,0.0,10.0,942.0,0.0,942.0,164.0,162.0,2.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5595,GM0279,2012JJ00,1381.0,29.0,0.0,29.0,0.0,201.0,147.0,0.0,1.0,3.0,50.0,15.0,0.0,0.0,2.0,0.0,13.0,0.0,33.0,3.0,18.0,2.0,0.0,10.0,935.0,0.0,935.0,165.0,162.0,3.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5596,GM0279,2015JJ00,1381.0,29.0,0.0,29.0,0.0,208.0,149.0,0.0,0.0,6.0,53.0,9.0,0.0,0.0,3.0,0.0,5.0,0.0,35.0,6.0,18.0,2.0,0.0,10.0,934.0,0.0,934.0,164.0,161.0,3.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5597,GM0279,2017JJ00,1381.0,29.0,0.0,29.0,0.0,216.0,153.0,1.0,0.0,8.0,54.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,41.0,10.0,18.0,2.0,1.0,10.0,926.0,0.0,926.0,162.0,158.0,3.0,0.0,3.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,
5598,GM0606,1996JJ00,1989.0,138.0,24.0,115.0,0.0,881.0,570.0,28.0,3.0,18.0,263.0,110.0,0.0,2.0,14.0,0.0,88.0,7.0,285.0,148.0,103.0,35.0,0.0,0.0,346.0,0.0,346.0,56.0,41.0,0.0,15.0,172.0,,,69.0,,0.0,9.0,0.0,0.0,95.0,,,,,
5599,GM0606,2000JJ00,1989.0,138.0,23.0,115.0,0.0,869.0,559.0,30.0,2.0,16.0,261.0,149.0,0.0,2.0,12.0,0.0,128.0,6.0,281.0,145.0,103.0,32.0,0.0,0.0,347.0,0.0,347.0,29.0,14.0,0.0,15.0,176.0,,,69.0,,0.0,9.0,0.0,0.0,99.0,,,,,
5600,GM0606,2003JJ00,1989.0,142.0,22.0,120.0,0.0,902.0,576.0,34.0,2.0,19.0,270.0,123.0,0.0,2.0,15.0,0.0,98.0,8.0,253.0,118.0,104.0,31.0,0.0,0.0,357.0,0.0,357.0,34.0,24.0,0.0,10.0,178.0,,,67.0,,0.0,15.0,0.0,0.0,96.0,,,,,
5601,GM0606,2006JJ00,1989.0,152.0,22.0,130.0,0.0,899.0,563.0,34.0,1.0,24.0,277.0,120.0,0.0,2.0,15.0,0.0,103.0,1.0,264.0,129.0,103.0,32.0,0.0,0.0,339.0,0.0,339.0,28.0,19.0,0.0,10.0,186.0,,,69.0,,0.0,16.0,0.0,0.0,101.0,,,,,
5602,GM0606,2008JJ00,1989.0,152.0,22.0,130.0,0.0,901.0,564.0,32.0,1.0,26.0,277.0,155.0,0.0,2.0,15.0,0.0,138.0,1.0,266.0,131.0,103.0,32.0,0.0,0.0,300.0,0.0,300.0,31.0,21.0,0.0,10.0,185.0,,,69.0,,0.0,15.0,0.0,0.0,100.0,,,,,
5603,GM0606,2010JJ00,1989.0,152.0,22.0,131.0,0.0,906.0,570.0,26.0,5.0,30.0,274.0,97.0,0.0,2.0,15.0,0.0,81.0,0.0,273.0,137.0,104.0,32.0,0.0,0.0,346.0,0.0,346.0,28.0,18.0,0.0,10.0,187.0,,,69.0,,0.0,15.0,0.0,0.0,102.0,,,,,
5604,GM0606,2012JJ00,1986.0,139.0,21.0,118.0,0.0,895.0,566.0,29.0,5.0,26.0,269.0,114.0,0.0,2.0,14.0,0.0,98.0,0.0,326.0,185.0,103.0,31.0,6.0,0.0,300.0,0.0,300.0,27.0,12.0,0.0,15.0,185.0,,,66.0,,0.0,17.0,0.0,0.0,102.0,,,,,
5605,GM0606,2015JJ00,1986.0,145.0,21.0,123.0,0.0,893.0,558.0,33.0,2.0,30.0,269.0,107.0,0.0,2.0,15.0,0.0,90.0,0.0,325.0,191.0,96.0,30.0,8.0,0.0,279.0,0.0,279.0,34.0,5.0,0.0,29.0,203.0,,,66.0,,0.0,18.0,0.0,0.0,119.0,,,,,
5606,GM0606,2017JJ00,1986.0,157.0,22.0,135.0,0.0,906.0,566.0,38.0,2.0,31.0,269.0,84.0,0.0,2.0,15.0,0.0,67.0,0.0,306.0,173.0,94.0,30.0,8.0,0.0,276.0,0.0,276.0,53.0,5.0,0.0,48.0,205.0,,,66.0,,0.0,20.0,0.0,0.0,120.0,,,,,
5607,GM0088,1996JJ00,19119.0,13.0,0.0,13.0,0.0,41.0,35.0,2.0,4.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,20.0,66.0,0.0,4.0,0.0,9.0,52.0,297.0,0.0,297.0,3429.0,104.0,2487.0,838.0,27.0,,,,,0.0,1.0,0.0,0.0,25.0,15226.0,11677.0,,,3549.0
5608,GM0088,2000JJ00,19119.0,13.0,0.0,13.0,0.0,41.0,35.0,2.0,4.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,21.0,65.0,0.0,4.0,0.0,9.0,53.0,298.0,0.0,298.0,3555.0,104.0,2614.0,837.0,27.0,,,,,0.0,1.0,0.0,0.0,25.0,15099.0,11702.0,,,3397.0
5609,GM0088,2003JJ00,19119.0,13.0,0.0,13.0,0.0,42.0,36.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,71.0,0.0,4.0,0.0,9.0,58.0,321.0,0.0,321.0,3556.0,100.0,2254.0,1202.0,25.0,,,,,0.0,1.0,0.0,0.0,24.0,15082.0,12054.0,,,3029.0
5610,GM0088,2006JJ00,19907.0,13.0,0.0,13.0,0.0,43.0,36.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,73.0,0.0,4.0,0.0,8.0,60.0,322.0,0.0,322.0,3941.0,103.0,2553.0,1285.0,24.0,,,,,0.0,1.0,0.0,0.0,23.0,15483.0,12221.0,,,3262.0
5611,GM0088,2008JJ00,19907.0,13.0,0.0,13.0,0.0,44.0,36.0,1.0,1.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,73.0,0.0,4.0,0.0,0.0,69.0,305.0,0.0,305.0,3956.0,103.0,2566.0,1287.0,24.0,,,,,0.0,1.0,0.0,0.0,23.0,15483.0,12221.0,,,3262.0
5612,GM0088,2010JJ00,19907.0,14.0,0.0,14.0,0.0,44.0,36.0,2.0,3.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,73.0,0.0,3.0,0.0,0.0,70.0,306.0,0.0,306.0,3263.0,127.0,1583.0,1553.0,40.0,,,,,0.0,1.0,0.0,0.0,39.0,16161.0,11817.0,,,4344.0
5613,GM0088,2012JJ00,19907.0,14.0,0.0,14.0,0.0,46.0,38.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,73.0,0.0,3.0,0.0,0.0,70.0,306.0,0.0,306.0,3261.0,127.0,1582.0,1553.0,40.0,,,,,0.0,1.0,0.0,0.0,39.0,16162.0,11819.0,,,4344.0
5614,GM0088,2015JJ00,19907.0,14.0,0.0,14.0,0.0,45.0,38.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,74.0,0.0,3.0,0.0,0.0,71.0,306.0,0.0,306.0,3608.0,133.0,2476.0,999.0,41.0,,,,,0.0,1.0,0.0,0.0,39.0,15815.0,11735.0,,,4080.0
5615,GM0088,2017JJ00,19907.0,14.0,0.0,14.0,0.0,45.0,38.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,78.0,0.0,4.0,0.0,3.0,71.0,306.0,0.0,306.0,3844.0,173.0,2065.0,1606.0,40.0,,,,,0.0,3.0,0.0,0.0,37.0,15576.0,11527.0,,,4049.0
5616,GM0844,1996JJ00,4137.0,150.0,10.0,140.0,0.0,533.0,341.0,6.0,22.0,26.0,138.0,56.0,47.0,3.0,4.0,0.0,1.0,2.0,69.0,10.0,43.0,5.0,2.0,10.0,2871.0,1.0,2870.0,444.0,444.0,0.0,0.0,12.0,,,,,0.0,4.0,0.0,0.0,9.0,,,,,
5617,GM0844,2000JJ00,4165.0,148.0,10.0,138.0,0.0,559.0,359.0,8.0,27.0,21.0,143.0,72.0,47.0,1.0,4.0,0.0,19.0,2.0,89.0,14.0,58.0,5.0,2.0,10.0,2840.0,1.0,2839.0,446.0,446.0,0.0,0.0,12.0,,,,,0.0,4.0,0.0,0.0,8.0,,,,,
5618,GM0844,2003JJ00,4165.0,142.0,9.0,133.0,0.0,569.0,362.0,6.0,24.0,19.0,159.0,70.0,47.0,1.0,4.0,0.0,18.0,0.0,97.0,20.0,60.0,2.0,1.0,14.0,2844.0,1.0,2843.0,430.0,430.0,0.0,0.0,13.0,,,,,0.0,5.0,0.0,0.0,8.0,,,,,
5619,GM0844,2006JJ00,4165.0,143.0,9.0,134.0,0.0,578.0,360.0,8.0,24.0,21.0,166.0,66.0,47.0,1.0,4.0,0.0,14.0,0.0,101.0,22.0,62.0,2.0,1.0,14.0,2831.0,1.0,2830.0,434.0,434.0,0.0,0.0,12.0,,,,,0.0,4.0,0.0,0.0,8.0,,,,,
5620,GM0844,2008JJ00,4165.0,144.0,9.0,135.0,0.0,578.0,358.0,12.0,24.0,20.0,164.0,75.0,47.0,1.0,5.0,0.0,23.0,0.0,105.0,25.0,62.0,2.0,1.0,14.0,2790.0,1.0,2789.0,462.0,462.0,0.0,0.0,12.0,,,,,0.0,4.0,0.0,0.0,8.0,,,,,
5621,GM0844,2010JJ00,4165.0,147.0,9.0,138.0,0.0,590.0,356.0,15.0,25.0,21.0,173.0,78.0,47.0,1.0,5.0,0.0,26.0,0.0,98.0,25.0,56.0,2.0,1.0,14.0,2784.0,1.0,2783.0,456.0,456.0,0.0,0.0,12.0,,,,,0.0,4.0,0.0,0.0,8.0,,,,,
5622,GM0844,2012JJ00,4166.0,150.0,11.0,139.0,0.0,589.0,360.0,15.0,23.0,21.0,170.0,80.0,46.0,3.0,5.0,0.0,26.0,0.0,98.0,25.0,56.0,2.0,1.0,14.0,2779.0,1.0,2778.0,456.0,456.0,0.0,0.0,13.0,,,,,0.0,4.0,0.0,0.0,9.0,,,,,
5623,GM0844,2015JJ00,4166.0,150.0,11.0,139.0,0.0,601.0,371.0,15.0,23.0,21.0,171.0,73.0,46.0,3.0,5.0,0.0,19.0,0.0,98.0,25.0,56.0,2.0,1.0,14.0,2775.0,1.0,2774.0,456.0,456.0,0.0,0.0,13.0,,,,,0.0,4.0,0.0,0.0,9.0,,,,,
5624,GM0844,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,GM0962,1996JJ00,2413.0,96.0,6.0,91.0,0.0,294.0,258.0,2.0,12.0,3.0,19.0,54.0,26.0,0.0,2.0,18.0,7.0,0.0,49.0,26.0,19.0,0.0,0.0,4.0,1738.0,0.0,1738.0,178.0,176.0,0.0,2.0,5.0,,,,,0.0,0.0,0.0,0.0,5.0,,,,,
5626,GM0962,2000JJ00,2413.0,97.0,6.0,91.0,0.0,295.0,257.0,1.0,12.0,5.0,20.0,64.0,26.0,0.0,2.0,18.0,18.0,0.0,67.0,36.0,21.0,0.0,0.0,9.0,1719.0,0.0,1719.0,167.0,167.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,0.0,5.0,,,,,
5627,GM0962,2003JJ00,2413.0,98.0,7.0,91.0,0.0,312.0,268.0,1.0,14.0,5.0,24.0,45.0,12.0,0.0,2.0,18.0,13.0,0.0,69.0,37.0,26.0,0.0,0.0,6.0,1715.0,0.0,1715.0,169.0,166.0,0.0,3.0,5.0,,,,,0.0,0.0,0.0,0.0,5.0,,,,,
5628,GM0962,2006JJ00,2413.0,98.0,7.0,91.0,0.0,313.0,271.0,1.0,15.0,6.0,20.0,51.0,12.0,0.0,2.0,18.0,19.0,0.0,70.0,37.0,26.0,0.0,0.0,7.0,1708.0,0.0,1708.0,169.0,166.0,0.0,3.0,5.0,,,,,0.0,0.0,0.0,0.0,5.0,,,,,
5629,GM0962,2008JJ00,2413.0,100.0,7.0,92.0,0.0,328.0,282.0,2.0,15.0,6.0,23.0,50.0,23.0,0.0,2.0,18.0,7.0,0.0,76.0,36.0,33.0,0.0,0.0,6.0,1688.0,0.0,1688.0,166.0,164.0,0.0,3.0,6.0,,,,,0.0,0.0,0.0,0.0,6.0,,,,,
5630,GM0962,2010JJ00,2413.0,99.0,7.0,91.0,0.0,330.0,284.0,2.0,15.0,5.0,23.0,50.0,23.0,0.0,2.0,18.0,6.0,0.0,75.0,37.0,33.0,0.0,0.0,5.0,1671.0,0.0,1671.0,182.0,164.0,7.0,11.0,6.0,,,,,0.0,0.0,0.0,0.0,6.0,,,,,
5631,GM0962,2012JJ00,2412.0,95.0,7.0,88.0,0.0,332.0,286.0,2.0,15.0,5.0,23.0,45.0,23.0,0.0,2.0,18.0,1.0,0.0,76.0,37.0,33.0,0.0,0.0,6.0,1676.0,0.0,1676.0,182.0,169.0,7.0,6.0,6.0,,,,,0.0,0.0,0.0,0.0,6.0,,,,,
5632,GM0962,2015JJ00,2412.0,94.0,7.0,87.0,0.0,333.0,286.0,2.0,15.0,5.0,25.0,46.0,23.0,0.0,2.0,18.0,2.0,0.0,77.0,37.0,34.0,0.0,0.0,6.0,1676.0,0.0,1676.0,180.0,172.0,7.0,1.0,6.0,,,,,0.0,0.0,0.0,0.0,6.0,,,,,
5633,GM0962,2017JJ00,2412.0,94.0,7.0,87.0,0.0,341.0,292.0,2.0,15.0,6.0,25.0,22.0,0.0,0.0,2.0,18.0,2.0,0.0,74.0,36.0,29.0,0.0,0.0,8.0,1687.0,0.0,1687.0,188.0,181.0,7.0,1.0,6.0,,,,,0.0,0.0,0.0,0.0,6.0,,,,,
5634,GM0607,1996JJ00,3002.0,80.0,0.0,80.0,0.0,111.0,90.0,1.0,1.0,0.0,19.0,106.0,0.0,0.0,2.0,1.0,103.0,0.0,60.0,31.0,25.0,4.0,1.0,0.0,2593.0,445.0,2148.0,2.0,2.0,0.0,0.0,50.0,,,,,0.0,2.0,0.0,0.0,48.0,,,,,
5635,GM0607,2000JJ00,3002.0,115.0,0.0,115.0,0.0,119.0,97.0,1.0,1.0,0.0,20.0,110.0,0.0,0.0,2.0,1.0,107.0,0.0,80.0,55.0,20.0,4.0,0.0,0.0,2511.0,462.0,2049.0,2.0,2.0,0.0,0.0,65.0,,,,,0.0,2.0,0.0,0.0,63.0,,,,,
5636,GM0607,2003JJ00,3002.0,118.0,0.0,118.0,0.0,124.0,101.0,1.0,1.0,0.0,21.0,119.0,0.0,0.0,2.0,1.0,116.0,0.0,73.0,30.0,39.0,3.0,1.0,0.0,2471.0,476.0,1996.0,20.0,16.0,0.0,4.0,77.0,,,,,0.0,7.0,0.0,0.0,70.0,,,,,
5637,GM0607,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,GM0607,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
