ID,Balansposten,Sectoren,Perioden,TotaalEnergiedragers_1,TotaalKoolEnKoolproducten_2,SteenkoolEnBruinkool_3,TotaalKoolproducten_4,Cokeovencokes_5,Cokesovengas_6,Hoogovengas_7,Steenkoolteer_8,TotaalAardoliegrondstoffenEnProducten_9,TotaalAardoliegrondstoffen_10,RuweAardolie_11,Aardgascondensaat_12,OverigeAardoliegrondstoffen_13,TotaalAardolieproducten_14,RestgassenUitOlie_15,Lpg_16,Nafta_17,Benzine_18,Kerosine_19,GasEnDieselolie_20,Stookolie_21,Smeermiddelen_22,Bitumen_23,OverigeAardolieproducten_24,Aardgas_25,TotaalHernieuwbareEnergie_26,Windenergie_27,Waterkracht_28,ZonneEnergie_29,Aardwarmte_30,TotaalBiomassa_31,BiogeenHuishoudelijkAfval_32,VasteEnVloeibareBiomassa_33,Biogas_34,Kernenergie_35,AfvalEnAndereEnergiedragers_36,Elektriciteit_37,Warmte_38,TotaalEnergiedragers_39,TotaalKoolEnKoolproducten_40,SteenkoolEnBruinkool_41,TotaalKoolproducten_42,Cokeovencokes_43,Cokesovengas_44,Hoogovengas_45,Steenkoolteer_46,TotaalAardoliegrondstoffenEnProducten_47,TotaalAardoliegrondstoffen_48,RuweAardolie_49,Aardgascondensaat_50,OverigeAardoliegrondstoffen_51,TotaalAardolieproducten_52,RestgassenUitOlie_53,Lpg_54,Nafta_55,Benzine_56,Kerosine_57,GasEnDieselolie_58,Stookolie_59,Smeermiddelen_60,Bitumen_61,OverigeAardolieproducten_62,Aardgas_63,TotaalHernieuwbareEnergie_64,Windenergie_65,Waterkracht_66,ZonneEnergie_67,Aardwarmte_68,TotaalBiomassa_69,BiogeenHuishoudelijkAfval_70,VasteEnVloeibareBiomassa_71,Biogas_72,Kernenergie_73,AfvalEnAndereEnergiedragers_74,Elektriciteit_75,Warmte_76
8666,10,300025,1997JJ00,4194.37,144.79,,144.79,82.78,23.74,32.8,5.46,3497.32,36.39,1.49,3.69,31.21,3460.93,178.93,174.23,657.88,421.25,273.19,936.07,593.44,24.09,22.08,179.78,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,312.14,240.13,4194.0,145.0,,145.0,2905.0,750.0,1036.0,130.0,81495.0,828.0,35.0,84.0,709.0,80667.0,3959.0,3855.0,14952.0,9574.0,6283.0,21922.0,14474.0,582.0,527.0,4539.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,86704.0,240.0
8667,10,300025,1998JJ00,4265.06,141.11,,141.11,80.86,21.69,33.26,5.31,3546.73,45.26,6.5,5.3,33.46,3501.48,175.77,167.06,675.56,399.54,289.16,942.96,637.58,26.38,19.91,167.53,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,328.01,249.2,4265.0,141.0,,141.0,2837.0,685.0,1051.0,127.0,82732.0,1033.0,152.0,120.0,760.0,81699.0,3889.0,3696.0,15354.0,9080.0,6650.0,22083.0,15551.0,637.0,475.0,4283.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,91115.0,249.0
8668,10,300025,1999JJ00,4213.95,121.08,,121.08,66.33,17.82,32.41,4.52,3521.88,46.98,5.53,9.28,32.17,3474.9,181.07,175.78,692.28,411.33,319.13,955.78,503.95,25.86,29.75,179.97,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,312.19,258.81,4214.0,121.0,,121.0,2327.0,563.0,1024.0,108.0,81981.0,1072.0,130.0,211.0,731.0,80910.0,4006.0,3889.0,15734.0,9348.0,7340.0,22384.0,12292.0,625.0,710.0,4583.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,86720.0,259.0
8669,10,300025,2000JJ00,4376.64,112.31,,112.31,60.62,16.99,30.57,4.14,3681.8,47.11,7.87,3.78,35.46,3634.69,186.93,168.12,815.85,426.68,328.73,969.76,498.77,27.08,31.02,181.74,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,322.67,259.86,4377.0,112.0,,112.0,2127.0,537.0,966.0,99.0,85572.0,1076.0,184.0,86.0,806.0,84496.0,4136.0,3720.0,18542.0,9697.0,7561.0,22711.0,12165.0,654.0,740.0,4569.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,89631.0,260.0
8670,10,300025,2001JJ00,4446.23,117.55,,117.55,63.1,17.34,33.31,3.79,3735.71,38.92,4.72,0.48,33.72,3696.79,193.69,181.17,839.9,462.96,314.09,984.0,467.44,24.02,29.9,199.62,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,337.19,255.78,4446.0,118.0,,118.0,2214.0,548.0,1053.0,91.0,86805.0,888.0,111.0,11.0,766.0,85917.0,4285.0,4008.0,19089.0,10522.0,7226.0,23044.0,11401.0,580.0,714.0,5048.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,93663.0,256.0
8671,10,300025,2002JJ00,4435.93,113.83,,113.83,60.63,16.18,33.43,3.59,3725.07,54.59,11.92,5.28,37.39,3670.47,205.51,213.37,793.55,427.48,296.02,949.29,545.43,25.72,25.39,188.71,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,345.4,251.64,4436.0,114.0,,114.0,2127.0,511.0,1056.0,86.0,86566.0,1249.0,279.0,120.0,850.0,85317.0,4547.0,4721.0,18035.0,9715.0,6811.0,22232.0,13303.0,621.0,606.0,4726.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,95943.0,252.0
8672,10,300025,2003JJ00,4680.98,117.96,,117.96,61.39,17.15,35.44,3.99,3961.7,41.59,5.21,0.1,36.27,3920.11,217.18,219.5,871.89,480.38,320.15,1001.09,559.63,24.32,12.89,213.08,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,348.58,252.73,4681.0,118.0,,118.0,2154.0,542.0,1120.0,95.0,92046.0,949.0,122.0,2.0,824.0,91097.0,4805.0,4857.0,19816.0,10918.0,7366.0,23445.0,13650.0,588.0,308.0,5347.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,96829.0,253.0
8673,10,300025,2004JJ00,4867.09,122.17,,122.17,63.17,17.44,37.46,4.11,4111.48,38.79,5.5,0.47,32.82,4072.7,221.02,236.7,925.76,484.12,327.54,1011.44,620.37,31.47,21.97,192.31,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,368.78,264.65,4867.0,122.0,,122.0,2216.0,551.0,1183.0,98.0,95610.0,885.0,129.0,11.0,746.0,94724.0,4890.0,5237.0,21040.0,11003.0,7535.0,23687.0,15131.0,760.0,524.0,4917.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,102440.0,265.0
8674,10,300025,2005JJ00,4917.15,122.93,,122.93,64.11,17.23,37.71,3.88,4173.33,37.02,5.51,0.66,30.86,4136.31,212.72,213.37,1026.57,464.66,329.75,1025.1,610.46,26.88,17.11,209.68,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,361.52,259.38,4917.0,123.0,,123.0,2249.0,544.0,1192.0,93.0,97039.0,845.0,129.0,15.0,701.0,96194.0,4707.0,4721.0,23331.0,10560.0,7586.0,24007.0,14889.0,649.0,408.0,5335.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,100422.0,259.0
8675,10,300025,2006JJ00,4791.9,116.0,,116.0,61.97,16.66,33.56,3.8,4083.11,20.28,4.24,0.05,15.98,4062.83,206.72,186.24,935.22,476.34,322.45,1029.51,581.28,29.89,16.67,278.54,1.72,0.0,,,,,0.0,0.0,0.0,0.0,,,355.81,235.27,4792.0,116.0,,116.0,2174.0,526.0,1060.0,91.0,94982.0,464.0,99.0,1.0,363.0,94518.0,4574.0,4121.0,21255.0,10826.0,7417.0,24110.0,14177.0,722.0,398.0,6918.0,54.0,0.0,,,,,0.0,0.0,0.0,0.0,,,98835.0,235.0
8676,10,300025,2007JJ00,4340.45,123.15,,123.15,61.9,17.62,39.42,4.21,3589.96,42.61,1.66,6.57,34.38,3547.35,230.97,75.98,656.9,473.01,314.15,1109.05,559.97,31.43,21.84,74.05,3.1,0.0,,,,,0.0,0.0,0.0,0.0,,,378.59,245.64,4340.0,123.0,,123.0,2172.0,557.0,1245.0,101.0,83683.0,970.0,39.0,149.0,781.0,82714.0,5110.0,1681.0,14929.0,10750.0,7228.0,25973.0,13658.0,759.0,521.0,2104.0,98.0,0.0,,,,,0.0,0.0,0.0,0.0,,,105164.0,246.0
8677,10,300025,2008JJ00,3720.81,120.08,,120.08,59.83,17.52,38.34,4.39,2944.74,21.49,0.55,4.13,16.81,2923.25,203.85,62.23,463.34,442.34,283.38,952.54,394.74,36.06,11.52,73.25,4.68,0.0,,,,,0.0,0.0,0.0,0.0,,,389.53,261.78,3721.0,120.0,,120.0,2099.0,554.0,1211.0,105.0,68647.0,489.0,13.0,94.0,382.0,68159.0,4510.0,1377.0,10530.0,10053.0,6518.0,22308.0,9628.0,871.0,275.0,2088.0,148.0,0.0,,,,,0.0,0.0,0.0,0.0,,,108202.0,262.0
8678,10,300025,2009JJ00,3741.28,93.71,,93.71,48.16,13.88,28.06,3.62,2990.6,24.64,0.52,3.15,20.97,2965.96,195.68,65.68,491.66,445.95,259.1,981.44,410.95,43.04,12.48,59.98,4.53,0.0,,,,,0.0,0.0,0.0,0.0,,,408.61,243.82,3741.0,94.0,,94.0,1690.0,438.0,886.0,87.0,69726.0,560.0,12.0,72.0,477.0,69165.0,4330.0,1453.0,11174.0,10135.0,5960.0,22985.0,10023.0,1040.0,298.0,1768.0,143.0,0.0,,,,,0.0,0.0,0.0,0.0,,,113503.0,244.0
8679,10,300025,2010JJ00,3888.5,114.42,,114.42,57.86,16.49,35.89,4.17,3085.44,22.15,2.28,3.16,16.71,3063.29,197.99,70.17,378.38,490.55,288.7,1016.29,502.37,40.1,7.7,71.04,3.93,0.0,,,,,0.0,0.0,0.0,0.0,,,425.3,259.4,3889.0,114.0,,114.0,2030.0,521.0,1134.0,100.0,72056.0,505.0,53.0,72.0,380.0,71551.0,4381.0,1553.0,8599.0,11149.0,6640.0,23801.0,12253.0,969.0,184.0,2023.0,124.0,0.0,,,,,0.0,0.0,0.0,0.0,,,118140.0,259.0
8680,10,300025,2011JJ00,3763.63,114.87,,114.87,57.43,16.28,37.08,4.08,2986.28,20.9,2.66,3.25,14.99,2965.37,196.71,74.65,382.4,406.02,324.76,1004.64,438.32,28.54,10.35,99.0,4.15,0.0,,,,,0.0,0.0,0.0,0.0,,,406.68,251.66,3764.0,115.0,,115.0,2015.0,514.0,1172.0,97.0,69729.0,477.0,62.0,74.0,341.0,69252.0,4352.0,1652.0,8691.0,9228.0,7470.0,23528.0,10691.0,689.0,247.0,2705.0,131.0,0.0,,,,,0.0,0.0,0.0,0.0,,,112966.0,252.0
8681,10,300025,2012JJ00,3859.44,110.39,,110.39,53.68,15.73,37.0,3.98,3126.5,43.08,14.27,8.44,20.37,3083.42,204.26,75.71,365.17,523.29,311.03,998.49,473.77,26.38,13.23,92.1,8.88,0.0,,,,,0.0,0.0,0.0,0.0,,,369.02,244.66,3859.0,110.0,,110.0,1883.0,497.0,1169.0,95.0,72930.0,989.0,334.0,192.0,463.0,71941.0,4519.0,1675.0,8299.0,11893.0,7156.0,23384.0,11555.0,637.0,316.0,2506.0,281.0,0.0,,,,,0.0,0.0,0.0,0.0,,,102505.0,245.0
8682,10,300025,2013JJ00,3823.57,111.41,,111.41,56.57,15.62,35.64,3.59,3101.95,41.11,13.5,0.62,26.99,3060.84,180.8,72.26,368.8,538.08,308.33,995.27,462.5,22.11,18.95,93.75,7.55,0.0,,,,,0.0,0.0,0.0,0.0,,,363.15,239.51,3824.0,111.0,,111.0,1985.0,494.0,1126.0,86.0,72373.0,944.0,316.0,14.0,613.0,71430.0,4000.0,1599.0,8382.0,12229.0,7092.0,23308.0,11280.0,534.0,452.0,2552.0,239.0,0.0,,,,,0.0,0.0,0.0,0.0,,,100875.0,240.0
8683,10,802000,1995JJ00,3205.87,112.17,,112.17,82.31,24.23,0.0,5.62,2717.31,19.61,1.87,17.15,0.59,2697.7,95.17,60.02,316.23,423.75,271.05,875.06,557.34,25.05,31.47,42.56,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,256.71,119.68,3206.0,112.0,,112.0,2888.0,766.0,0.0,134.0,63667.0,447.0,44.0,390.0,14.0,63219.0,2106.0,1328.0,7187.0,9631.0,6233.0,20493.0,13594.0,605.0,751.0,1292.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,71308.0,120.0
8684,10,802000,1996JJ00,3303.61,113.15,,113.15,83.05,24.4,0.0,5.7,2785.8,20.86,3.78,16.1,0.98,2764.94,87.45,58.47,351.2,408.55,285.05,911.37,570.21,24.89,27.51,40.22,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,269.99,134.67,3304.0,113.0,,113.0,2914.0,771.0,0.0,136.0,65259.0,477.0,88.0,366.0,22.0,64783.0,1935.0,1294.0,7982.0,9285.0,6555.0,21344.0,13908.0,601.0,657.0,1223.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,74998.0,135.0
8685,10,802000,1997JJ00,3282.17,111.74,,111.74,82.53,23.74,0.0,5.46,2758.59,5.89,1.49,3.29,1.11,2752.7,77.82,61.46,350.55,398.85,270.18,911.06,566.54,22.31,22.01,71.92,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,274.06,137.79,3282.0,112.0,,112.0,2896.0,750.0,0.0,130.0,64697.0,135.0,35.0,75.0,25.0,64562.0,1722.0,1360.0,7967.0,9065.0,6214.0,21336.0,13818.0,539.0,525.0,2016.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,76127.0,138.0
8686,10,802000,1998JJ00,3355.81,107.61,,107.61,80.61,21.69,0.0,5.31,2806.63,7.49,6.37,0.15,0.97,2799.14,76.55,56.81,366.63,379.01,285.89,910.53,614.23,25.28,19.84,64.36,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,289.5,152.07,3356.0,108.0,,108.0,2829.0,685.0,0.0,127.0,65904.0,175.0,149.0,3.0,22.0,65730.0,1694.0,1257.0,8333.0,8614.0,6574.0,21324.0,14981.0,611.0,474.0,1869.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,80417.0,152.0
8687,10,802000,1999JJ00,3289.55,88.4,,88.4,66.06,17.82,0.0,4.52,2766.81,15.72,5.53,9.17,1.02,2751.09,74.14,55.77,407.59,387.0,314.06,925.8,472.8,24.6,29.75,59.58,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,274.53,159.8,3290.0,88.0,,88.0,2318.0,563.0,0.0,108.0,64798.0,361.0,130.0,208.0,23.0,64437.0,1640.0,1234.0,9263.0,8796.0,7222.0,21681.0,11532.0,594.0,710.0,1764.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,76259.0,160.0
8688,10,802000,2000JJ00,3340.41,81.44,,81.44,60.31,16.99,0.0,4.14,2816.79,12.39,7.86,3.39,1.13,2804.4,82.09,59.25,411.8,402.75,322.8,941.35,475.41,25.61,31.02,52.32,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,283.34,158.84,3340.0,81.0,,81.0,2116.0,537.0,0.0,99.0,65893.0,287.0,184.0,77.0,26.0,65606.0,1816.0,1311.0,9359.0,9153.0,7424.0,22046.0,11595.0,619.0,740.0,1543.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,78706.0,159.0
8689,10,802000,2001JJ00,3359.7,83.94,,83.94,62.8,17.34,0.0,3.79,2817.73,8.31,4.72,0.45,3.15,2809.42,80.01,57.79,429.43,430.69,306.2,956.54,447.1,22.81,29.9,48.96,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,298.64,159.39,3360.0,84.0,,84.0,2204.0,548.0,0.0,91.0,65927.0,192.0,110.0,10.0,72.0,65735.0,1770.0,1279.0,9760.0,9788.0,7043.0,22401.0,10905.0,551.0,714.0,1525.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,82956.0,159.0
8690,10,802000,2002JJ00,3311.13,80.06,,80.06,60.29,16.18,0.0,3.59,2762.2,16.27,11.37,0.0,4.9,2745.93,73.63,57.18,453.08,397.45,287.94,849.35,527.54,24.26,25.39,50.11,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,306.87,162.0,3311.0,80.0,,80.0,2116.0,511.0,0.0,86.0,64660.0,378.0,266.0,0.0,111.0,64283.0,1629.0,1265.0,10297.0,9033.0,6623.0,19891.0,12867.0,586.0,606.0,1485.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,85242.0,162.0
8691,10,802000,2003JJ00,3462.08,82.23,,82.23,61.1,17.15,0.0,3.99,2907.4,7.37,5.21,0.0,2.16,2900.03,78.41,60.6,491.38,424.09,309.47,909.15,532.59,22.74,12.89,58.71,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,309.62,162.83,3462.0,82.0,,82.0,2144.0,542.0,0.0,95.0,68033.0,171.0,122.0,0.0,49.0,67861.0,1735.0,1341.0,11168.0,9638.0,7118.0,21292.0,12990.0,549.0,308.0,1723.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,86006.0,163.0
8692,10,802000,2004JJ00,3512.15,84.39,,84.39,62.85,17.44,0.0,4.11,2931.61,9.29,5.5,0.47,3.32,2922.32,84.88,74.48,466.45,396.45,319.04,929.77,552.53,24.36,21.93,52.42,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,325.62,170.53,3512.0,84.0,,84.0,2205.0,551.0,0.0,98.0,68671.0,215.0,129.0,11.0,75.0,68456.0,1878.0,1648.0,10601.0,9010.0,7338.0,21774.0,13476.0,588.0,523.0,1618.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,90450.0,171.0
8693,10,802000,2005JJ00,3473.47,84.88,,84.88,63.78,17.23,0.0,3.88,2909.52,6.73,5.51,0.66,0.57,2902.79,87.55,70.43,517.47,360.15,321.06,935.62,523.39,21.57,17.08,48.47,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,315.65,163.41,3473.0,85.0,,85.0,2238.0,544.0,0.0,93.0,68127.0,157.0,129.0,15.0,13.0,67971.0,1937.0,1558.0,11761.0,8185.0,7384.0,21912.0,12766.0,521.0,408.0,1539.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,87682.0,163.0
8694,10,802000,2006JJ00,3352.57,82.08,,82.08,61.61,16.66,0.0,3.8,2826.82,5.84,4.24,0.05,1.54,2820.98,87.74,62.59,499.42,377.38,314.67,887.35,507.86,22.9,16.67,44.4,1.72,0.0,,,,,0.0,0.0,0.0,0.0,,,306.37,135.58,3353.0,82.0,,82.0,2162.0,526.0,0.0,91.0,66162.0,136.0,99.0,1.0,35.0,66027.0,1941.0,1385.0,11350.0,8577.0,7237.0,20781.0,12387.0,553.0,398.0,1418.0,54.0,0.0,,,,,0.0,0.0,0.0,0.0,,,85104.0,136.0
8695,10,802000,2007JJ00,3563.5,83.47,,83.47,61.63,17.62,0.0,4.21,3017.63,8.65,1.66,4.28,2.71,3008.98,101.61,70.23,572.2,354.05,311.72,998.68,506.66,23.3,21.84,48.69,3.1,0.0,,,,,0.0,0.0,0.0,0.0,,,321.09,138.2,3563.0,83.0,,83.0,2163.0,557.0,0.0,101.0,70565.0,198.0,39.0,97.0,62.0,70367.0,2248.0,1554.0,13004.0,8047.0,7171.0,23388.0,12358.0,563.0,521.0,1513.0,98.0,0.0,,,,,0.0,0.0,0.0,0.0,,,89193.0,138.0
8696,10,802000,2008JJ00,3012.95,81.38,,81.38,59.46,17.52,0.0,4.39,2476.3,4.86,0.55,4.13,0.18,2471.44,90.09,59.34,398.31,313.29,281.41,880.96,354.52,31.94,11.52,50.07,4.68,0.0,,,,,0.0,0.0,0.0,0.0,,,314.48,136.12,3013.0,81.0,,81.0,2086.0,554.0,0.0,105.0,57935.0,111.0,13.0,94.0,4.0,57824.0,1993.0,1313.0,9052.0,7120.0,6472.0,20631.0,8647.0,771.0,275.0,1548.0,148.0,0.0,,,,,0.0,0.0,0.0,0.0,,,87355.0,136.0
8697,10,802000,2009JJ00,3003.0,65.46,,65.46,47.95,13.88,0.0,3.62,2469.81,5.79,0.52,3.14,2.13,2464.02,89.06,62.47,421.07,315.09,256.46,879.02,348.34,39.59,12.18,40.76,4.53,0.0,,,,,0.0,0.0,0.0,0.0,,,336.59,126.61,3003.0,65.0,,65.0,1683.0,438.0,0.0,87.0,57763.0,132.0,12.0,71.0,48.0,57631.0,1971.0,1382.0,9570.0,7161.0,5899.0,20586.0,8496.0,956.0,291.0,1320.0,143.0,0.0,,,,,0.0,0.0,0.0,0.0,,,93498.0,127.0
8698,10,802000,2010JJ00,3066.84,78.28,,78.28,57.62,16.49,0.0,4.17,2503.14,5.44,2.28,3.16,0.0,2497.69,83.33,64.51,331.74,330.87,285.79,910.37,401.8,37.93,7.7,43.67,3.93,0.0,,,,,0.0,0.0,0.0,0.0,,,348.3,133.18,3067.0,78.0,,78.0,2022.0,521.0,0.0,100.0,58634.0,125.0,53.0,72.0,0.0,58509.0,1844.0,1427.0,7539.0,7520.0,6572.0,21320.0,9800.0,916.0,184.0,1387.0,124.0,0.0,,,,,0.0,0.0,0.0,0.0,,,96750.0,133.0
8699,10,802000,2011JJ00,2990.13,77.57,,77.57,57.21,16.28,0.0,4.08,2456.1,5.05,2.66,2.2,0.19,2451.06,88.41,69.77,361.45,292.11,322.4,877.82,347.72,26.34,10.35,54.68,4.15,0.0,,,,,0.0,0.0,0.0,0.0,,,326.3,126.01,2990.0,78.0,,78.0,2007.0,514.0,0.0,97.0,57488.0,117.0,62.0,50.0,4.0,57372.0,1956.0,1544.0,8215.0,6639.0,7415.0,20558.0,8481.0,636.0,247.0,1681.0,131.0,0.0,,,,,0.0,0.0,0.0,0.0,,,90638.0,126.0
8700,10,802000,2012JJ00,2934.18,73.26,,73.26,53.54,15.73,0.0,3.98,2445.76,15.3,14.16,0.97,0.16,2430.46,93.26,70.1,339.67,310.16,309.46,861.44,356.54,25.08,13.21,51.54,8.18,0.0,,,,,0.0,0.0,0.0,0.0,,,288.73,118.27,2934.0,73.0,,73.0,1879.0,497.0,0.0,95.0,57221.0,357.0,332.0,22.0,4.0,56863.0,2063.0,1551.0,7720.0,7049.0,7119.0,20174.0,8696.0,606.0,315.0,1569.0,258.0,0.0,,,,,0.0,0.0,0.0,0.0,,,80202.0,118.0
8701,10,802000,2013JJ00,2860.21,75.78,,75.78,56.57,15.62,0.0,3.59,2377.12,12.94,12.75,0.19,0.0,2364.18,78.54,68.12,336.41,281.28,296.91,859.51,348.27,21.18,18.95,55.01,6.28,0.0,,,,,0.0,0.0,0.0,0.0,,,285.25,115.79,2860.0,76.0,,76.0,1985.0,494.0,0.0,86.0,55661.0,303.0,299.0,4.0,0.0,55358.0,1738.0,1507.0,7646.0,6393.0,6829.0,20129.0,8494.0,512.0,452.0,1658.0,198.0,0.0,,,,,0.0,0.0,0.0,0.0,,,79236.0,116.0
8702,10,305800,1995JJ00,17.63,0.0,,0.0,0.0,0.0,0.0,0.0,16.59,16.59,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.25,0.79,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,377.0,377.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,70.0,1.0
8703,10,305800,1996JJ00,17.13,0.0,,0.0,0.0,0.0,0.0,0.0,16.09,16.09,0.0,16.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.28,0.76,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,366.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,78.0,1.0
8704,10,305800,1997JJ00,4.46,0.0,,0.0,0.0,0.0,0.0,0.0,3.74,3.74,0.46,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.26,0.46,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,85.0,85.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,72.0,0.0
8705,10,305800,1998JJ00,6.6,0.0,,0.0,0.0,0.0,0.0,0.0,5.52,5.52,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.4,0.68,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,110.0,1.0
8706,10,305800,1999JJ00,6.48,0.0,,0.0,0.0,0.0,0.0,0.0,5.65,5.65,4.37,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.31,0.52,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,131.0,131.0,102.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,87.0,1.0
8707,10,305800,2000JJ00,8.21,0.0,,0.0,0.0,0.0,0.0,0.0,7.39,7.39,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.31,0.52,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,86.0,1.0
8708,10,305800,2001JJ00,5.09,0.0,,0.0,0.0,0.0,0.0,0.0,4.31,4.31,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.29,0.49,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,81.0,0.0
8709,10,305800,2002JJ00,7.6,0.0,,0.0,0.0,0.0,0.0,0.0,6.79,6.79,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.27,0.53,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,76.0,1.0
