ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
4637,TG02  ,2000MM11,99.2,62.8,36.4,32.6,10.7,5.0,6.4,2.4,,1.1,,,,,5.5,2.0,,,,247.9,155.9,92.0,83.5,28.9,15.4,16.8,5.7,,2.1,,,,,11.5,4.7,,,
4638,TG02  ,2000MM12,87.0,60.6,26.4,20.2,8.7,3.0,4.5,1.9,,1.0,,,,,,,3.2,1.8,,261.2,180.7,80.5,72.4,27.2,7.2,13.0,6.3,,2.2,,,,,,,1.7,,
4639,TG02  ,2000KW04,334.2,216.3,117.9,105.2,47.9,12.5,17.5,7.0,1.5,3.1,1.2,1.2,,,13.4,6.6,3.0,1.5,1.6,981.0,614.7,366.3,335.5,185.3,33.9,47.8,17.2,3.4,6.0,3.0,2.4,,,36.5,15.5,8.2,3.2,3.9
4640,TG02  ,2000JJ00,2172.7,1333.0,839.7,751.8,381.6,89.3,92.2,52.1,11.2,27.6,14.3,11.2,,,72.2,48.2,18.4,14.3,7.1,7438.6,4652.8,2785.8,2583.7,1627.7,277.2,240.3,117.8,27.8,57.7,34.2,25.6,,,175.4,106.0,54.2,25.9,16.1
4641,TG02  ,2001MM01,71.9,44.5,27.3,24.5,10.3,3.5,4.6,1.5,,,,,,,2.8,1.6,,,,191.2,109.0,82.2,70.3,36.0,7.0,10.6,2.8,,,,,,,10.2,5.2,,,
4642,TG02  ,2001MM02,69.7,44.3,25.3,22.9,7.8,2.7,5.0,1.6,,,,,,,3.9,1.2,,,,183.8,114.4,69.4,59.6,21.6,6.0,11.8,3.0,,,,,,,12.6,3.5,,,
4643,TG02  ,2001MM03,93.9,61.8,32.1,27.8,9.6,4.0,6.6,1.6,,,,,,,3.5,2.8,,,,238.1,154.5,83.6,73.1,29.8,9.0,16.0,3.3,,,,,,,10.0,5.7,,,
4644,TG02  ,2001KW01,235.4,150.7,84.8,75.2,27.7,10.1,16.2,4.7,1.1,2.4,1.5,1.3,,,10.2,5.6,2.3,,,613.1,377.9,235.2,203.0,87.4,22.0,38.4,9.2,1.9,4.7,3.2,3.4,,,32.8,14.4,9.1,,
4645,TG02  ,2001MM04,145.6,76.2,69.3,64.5,34.5,6.0,10.2,4.8,,1.7,,,,,4.7,2.7,1.4,,,459.8,201.0,258.8,246.2,164.7,18.7,27.9,10.4,,3.5,,,,,12.8,6.8,4.2,,
4646,TG02  ,2001MM05,222.1,149.1,73.0,66.2,36.8,7.8,8.9,5.0,,1.2,,,,,4.6,3.5,1.0,1.8,,701.0,472.5,228.5,213.8,135.6,21.3,27.4,9.8,,2.3,,,,,12.4,7.9,3.0,2.9,
4647,TG02  ,2001MM06,234.3,154.3,80.1,73.0,47.8,6.7,7.6,2.4,,1.1,1.0,,,,4.8,3.0,1.8,1.9,,799.2,515.9,283.3,267.8,202.7,18.5,20.7,4.6,,2.2,4.8,,,,11.3,6.3,5.0,3.0,
4648,TG02  ,2001KW02,602.0,379.6,222.4,203.7,119.2,20.5,26.7,12.2,2.6,4.0,2.3,2.2,,,14.1,9.1,4.2,4.1,1.2,1960.0,1189.4,770.6,727.8,503.1,58.4,76.1,24.7,4.8,8.1,10.8,5.3,,,36.5,20.9,12.1,6.8,3.0
4649,TG02  ,2001MM07,303.0,194.2,108.8,99.4,56.8,10.4,7.6,5.5,1.9,3.2,1.8,2.9,,,9.4,4.6,2.2,2.1,,1191.8,779.6,412.2,393.9,283.8,36.8,19.7,10.7,4.1,6.2,3.7,7.6,,,21.4,8.1,5.2,3.5,
4650,TG02  ,2001MM08,332.7,208.0,124.7,116.6,62.7,13.5,9.7,6.7,1.5,10.2,3.5,,,,8.0,3.1,2.7,1.7,,1557.5,1061.2,496.3,473.4,314.3,54.2,26.4,15.7,4.3,23.5,9.5,,,,23.4,6.7,11.0,3.7,
4651,TG02  ,2001MM09,176.8,114.8,62.0,52.1,29.7,6.1,6.5,2.8,,1.5,1.3,,,,2.5,,6.1,2.2,,549.5,347.2,202.3,189.0,129.9,13.7,16.3,5.7,,3.4,2.8,,,,14.6,,2.5,4.5,
4652,TG02  ,2001KW03,812.5,517.0,295.5,271.8,149.1,30.1,23.8,14.9,4.3,15.0,6.6,4.5,,,23.5,9.9,5.7,6.3,1.8,3298.8,2187.9,1110.8,1056.3,728.0,104.6,62.4,32.0,10.1,33.1,15.9,10.8,,,59.3,19.8,18.7,11.8,4.3
4653,TG02  ,2001MM10,132.3,83.0,49.3,44.9,26.1,4.1,6.6,1.9,,,,,,,3.6,2.2,,1.1,,432.9,245.4,187.6,177.5,133.7,8.8,14.2,3.6,,,,,,,12.5,5.2,,2.0,
4654,TG02  ,2001MM11,100.4,63.8,36.7,31.4,10.0,6.2,5.0,2.5,1.0,1.3,,,,,3.8,3.0,1.2,,,245.7,156.3,89.4,78.1,29.1,16.9,11.5,5.2,1.3,2.6,,,,,8.9,7.2,2.6,,
4655,TG02  ,2001MM12,88.9,54.8,34.1,26.5,6.9,4.0,10.1,2.0,,1.2,,,,,,,2.7,3.8,,226.5,157.2,69.3,61.0,20.1,7.8,16.4,3.9,,2.5,,,,,,,1.5,,
4656,TG02  ,2001KW04,321.6,201.6,120.0,104.8,43.0,14.3,21.7,6.4,2.3,3.3,1.9,1.8,,,10.1,9.0,3.0,2.7,,905.1,558.8,346.3,316.6,182.9,33.5,42.2,12.7,3.8,6.4,3.3,3.1,,,28.7,18.2,6.5,3.8,
4657,TG02  ,2001JJ00,1971.5,1248.9,722.7,655.5,339.0,75.0,88.5,38.2,10.4,24.6,12.2,9.8,,,57.9,33.6,15.2,13.9,4.5,6777.0,4314.0,2463.0,2303.6,1501.3,218.6,219.0,78.7,20.6,52.2,33.2,22.6,,,157.4,73.3,46.3,23.6,16.0
4658,TG02  ,2002MM01,69.8,43.1,26.8,24.7,11.0,3.7,3.4,1.4,,,,,,,2.3,1.2,,,,188.9,101.0,87.9,79.6,46.6,7.6,8.8,3.0,,,,,,,8.2,4.4,,,
4659,TG02  ,2002MM02,74.8,48.9,25.9,22.5,7.2,3.2,5.0,1.3,,,,,,1.1,2.6,1.5,,,,199.2,133.7,65.5,55.2,19.8,7.3,11.8,2.2,,,,,,2.6,7.9,3.1,,,
4660,TG02  ,2002MM03,95.0,59.0,36.0,31.5,13.6,3.3,6.4,1.5,,,1.1,,,,2.0,1.5,,1.7,,248.9,151.7,97.2,89.1,48.0,7.2,16.7,2.5,,,1.5,,,,6.1,3.1,,1.8,
4661,TG02  ,2002KW01,239.6,150.9,88.7,78.7,31.8,10.2,14.8,4.3,1.4,2.1,1.9,1.3,1.3,2.8,6.9,4.2,2.2,2.6,,636.9,386.4,250.5,223.9,114.5,22.1,37.3,7.8,2.0,4.3,3.2,2.5,2.4,5.8,22.1,10.7,7.3,2.9,
4662,TG02  ,2002MM04,180.9,112.2,68.7,64.9,33.3,8.0,9.4,4.4,1.8,1.1,,,1.6,1.1,2.9,2.0,1.1,,,565.7,328.3,237.4,225.0,131.2,25.6,25.4,9.3,5.0,2.4,,,4.1,2.6,16.5,5.8,4.0,,
4663,TG02  ,2002MM05,335.2,215.2,120.1,114.2,48.3,12.9,12.5,22.8,1.6,2.3,1.5,1.5,,7.4,2.9,3.3,1.5,,,967.8,653.0,314.8,302.7,185.2,29.9,26.2,26.8,2.7,4.8,2.7,4.0,,9.9,9.3,7.5,2.7,,
4664,TG02  ,2002MM06,239.4,159.2,80.2,74.8,39.8,8.3,10.6,4.7,1.4,1.9,1.6,,,2.1,2.9,2.7,,1.3,,742.6,468.1,274.5,264.5,183.8,21.3,26.0,7.1,2.6,4.0,3.5,,,6.0,7.4,5.0,,2.3,
4665,TG02  ,2002KW02,755.5,486.6,268.9,253.9,121.4,29.2,32.5,31.9,4.8,5.3,3.7,2.9,2.9,10.6,8.7,8.0,3.5,2.6,,2276.1,1449.4,826.7,792.2,500.3,76.7,77.6,43.2,10.4,11.3,7.8,6.8,6.2,18.6,33.3,18.3,8.5,4.5,
4666,TG02  ,2002MM07,231.5,150.8,80.6,70.8,39.7,8.8,7.5,3.2,1.3,1.7,1.3,1.6,,1.3,3.4,3.7,3.0,2.7,,1015.4,685.4,329.9,314.0,222.4,30.2,22.9,7.3,4.1,3.7,2.8,4.4,,3.7,10.6,6.5,5.5,2.9,
4667,TG02  ,2002MM08,309.5,199.2,110.3,104.1,60.2,13.4,10.2,4.3,1.8,7.0,2.0,,,1.1,3.0,1.7,3.2,1.0,,1636.3,1098.0,538.3,524.9,391.4,49.1,32.6,10.0,5.7,14.9,5.1,,,2.4,10.9,3.9,7.5,1.2,
4668,TG02  ,2002MM09,192.6,131.0,61.6,56.2,32.5,6.6,7.2,2.2,1.1,1.8,,,,1.0,2.4,2.0,2.1,,,607.0,381.5,225.6,214.0,147.0,15.9,18.2,3.8,1.5,2.8,,,,8.7,13.4,4.8,4.7,,
4669,TG02  ,2002KW03,733.6,481.1,252.5,231.1,132.4,28.8,24.8,9.7,4.3,10.5,3.9,2.8,1.9,3.4,8.7,7.4,8.2,4.3,1.5,3258.7,2164.8,1093.8,1052.9,760.8,95.3,73.6,21.2,11.3,21.4,9.0,7.1,3.6,14.7,34.9,15.2,17.7,5.2,2.8
4670,TG02  ,2002MM10,147.1,96.6,50.5,48.0,29.8,5.0,6.0,1.8,,,,,,,1.8,1.3,,,,488.2,286.5,201.8,195.8,143.5,13.2,18.3,3.9,,,,,,,5.4,3.3,,,
4671,TG02  ,2002MM11,110.2,77.6,32.7,29.5,11.1,5.8,5.1,2.2,,,,,,,2.2,1.4,1.1,,,299.6,204.2,95.3,89.3,34.6,17.1,15.4,3.9,,,,,,,11.9,3.2,1.8,,
4672,TG02  ,2002MM12,82.4,60.3,22.1,20.2,6.9,4.6,3.1,1.2,,,,,,,1.8,1.2,,,,247.5,182.6,64.9,60.3,19.7,11.0,8.6,2.6,,,,,,,13.0,2.7,,,
4673,TG02  ,2002KW04,339.8,234.5,105.3,97.7,47.9,15.5,14.2,5.2,2.1,2.1,,,,2.3,5.8,3.9,2.2,1.1,,1035.3,673.3,362.0,345.3,197.8,41.4,42.3,10.4,3.3,5.0,,,,9.9,30.3,9.2,4.3,2.2,
4674,TG02  ,2002JJ00,2068.5,1353.1,715.4,661.4,333.5,83.7,86.3,51.0,12.6,19.9,10.4,7.9,6.8,19.2,30.2,23.5,16.2,10.6,3.7,7207.0,4673.9,2533.1,2414.3,1573.3,235.5,230.8,82.6,26.9,42.1,21.7,18.3,13.6,49.1,120.6,53.4,37.8,14.9,12.7
4675,TG02  ,2003MM01,89.9,62.9,27.0,25.3,12.8,4.4,2.7,1.5,,,,,,,1.5,,,,,288.7,181.4,107.3,102.3,56.2,11.2,7.3,6.6,,,,,,,14.8,,,,
4676,TG02  ,2003MM02,92.6,70.0,22.6,20.3,8.7,3.5,2.8,1.6,,,,,,,1.5,1.3,,,,261.6,189.7,72.0,67.7,26.1,8.1,8.5,5.3,,,,,,,12.4,2.1,,,
4677,TG02  ,2003MM03,115.9,82.3,33.7,31.4,13.9,5.3,4.3,1.9,,,,,,1.3,2.0,1.0,,,,360.1,244.0,116.1,111.0,55.4,17.5,11.1,5.9,,,,,,3.6,12.1,2.4,,,
4678,TG02  ,2003KW01,298.4,215.1,83.3,77.0,35.4,13.2,9.9,5.1,1.0,1.7,1.2,1.1,,2.7,5.0,3.0,1.5,1.0,,910.4,615.1,295.4,280.9,137.7,36.8,26.9,17.8,2.6,3.7,2.0,2.1,,10.4,39.3,6.4,4.2,1.4,
4679,TG02  ,2003MM04,198.5,119.1,79.4,77.0,45.0,9.5,6.4,4.5,1.1,2.0,,1.1,2.1,1.2,3.7,1.4,,,,612.7,332.6,280.1,274.8,185.0,31.7,15.6,10.5,1.8,2.9,,3.1,5.8,4.1,13.4,3.4,,,
4680,TG02  ,2003MM05,219.3,153.0,66.3,62.6,34.7,8.8,6.4,4.2,,1.1,,,,1.3,3.4,2.5,,,,674.5,450.6,223.9,212.0,126.1,22.7,29.4,9.6,,2.6,,,,2.9,13.6,8.3,,,
4681,TG02  ,2003MM06,280.6,183.6,97.0,92.7,65.5,10.8,5.3,3.0,,1.1,,,1.1,1.2,2.2,1.7,,1.7,,979.6,632.9,346.7,338.2,258.3,36.2,13.8,6.8,,1.8,,,4.8,2.4,8.1,4.3,,1.8,
4682,TG02  ,2003KW02,698.5,455.7,242.7,232.3,145.2,29.1,18.1,11.7,2.9,4.3,1.4,2.8,3.9,3.7,9.2,5.6,1.9,2.4,,2266.8,1416.0,850.8,825.0,569.3,90.6,58.8,27.0,5.7,7.3,3.4,6.7,11.9,9.4,35.1,16.0,5.0,3.2,
4683,TG02  ,2003MM07,265.4,177.3,88.1,84.2,41.5,15.0,6.1,5.6,2.2,2.2,1.0,2.7,1.8,1.6,4.5,1.7,1.3,,,1184.7,855.4,329.3,319.4,193.5,51.9,17.8,12.5,5.6,3.9,2.9,8.1,2.7,7.9,12.6,4.2,3.9,,
4684,TG02  ,2003MM08,374.3,239.5,134.8,131.3,73.9,24.6,6.3,7.0,1.8,7.9,2.6,2.0,,1.5,3.2,1.7,,,,1795.9,1187.6,608.3,600.5,424.8,81.9,22.9,17.9,5.5,15.6,5.9,13.6,,3.9,7.1,4.6,,,
4685,TG02  ,2003MM09,196.1,132.8,63.2,59.4,36.7,7.8,4.7,2.6,,1.1,,,,1.2,2.6,1.7,1.0,,,646.5,374.2,272.4,264.3,205.5,19.1,10.0,4.3,,2.2,,,,3.2,14.0,4.2,2.4,,
4686,TG02  ,2003KW03,835.8,549.6,286.2,275.0,152.1,47.4,17.0,15.1,4.9,11.2,4.3,5.4,2.8,4.4,10.3,5.1,3.0,2.2,,3627.1,2417.1,1210.0,1184.2,823.9,152.9,50.7,34.7,13.3,21.7,9.9,24.0,4.5,15.0,33.7,13.0,8.1,2.6,
4687,TG02  ,2003MM10,151.5,102.0,49.6,46.8,29.5,5.6,4.5,1.7,,,,,,,2.2,1.3,,,,507.5,310.4,197.1,191.2,142.0,18.5,11.1,4.5,,,,,,,7.8,3.2,,,
4688,TG02  ,2003MM11,103.0,77.6,25.4,23.3,9.1,5.4,2.8,1.4,,,,,,,2.1,1.1,,,,283.7,208.1,75.7,71.2,32.7,14.7,7.8,3.7,,,,,,,7.9,2.6,,,
4689,TG02  ,2003MM12,83.9,66.9,17.0,15.8,5.9,3.7,2.3,,,,,,,,1.3,,,,,244.4,195.8,48.6,45.9,18.0,9.3,6.7,,,,,,,,5.3,,,,
4690,TG02  ,2003KW04,338.4,246.4,91.9,85.8,44.5,14.7,9.7,4.0,,1.3,,1.6,,1.9,5.5,2.9,1.3,1.7,,1035.6,714.2,321.4,308.3,192.7,42.5,25.6,10.3,,3.2,,3.3,,4.7,21.1,6.9,3.4,2.0,
4691,TG02  ,2003JJ00,2171.0,1466.9,704.1,670.1,377.2,104.4,54.7,35.9,9.8,18.5,7.8,10.8,8.2,12.8,30.0,16.6,7.7,7.3,2.5,7839.9,5162.5,2677.5,2598.4,1723.6,322.8,161.9,89.7,23.8,35.9,16.9,36.0,19.1,39.6,129.1,42.4,20.8,9.2,6.7
4692,TG02  ,2004MM01,82.8,60.0,22.8,21.3,11.3,2.9,2.1,1.3,,,,,,,1.6,,,,,242.8,160.0,82.7,79.3,51.8,7.7,4.6,2.6,,,,,,,8.5,,,,
4693,TG02  ,2004MM02,91.1,68.1,23.1,21.8,9.9,3.9,2.4,1.6,,,,,,,1.9,,,,,249.5,183.3,66.2,63.6,32.5,10.6,5.7,3.4,,,,,,,7.1,,,,
4694,TG02  ,2004MM03,105.2,75.6,29.6,25.5,11.7,2.8,3.7,1.6,,,,,,,1.8,2.0,,1.1,,298.2,211.9,86.4,78.9,46.5,8.7,7.3,2.9,,,,,,,6.1,3.8,,1.6,
4695,TG02  ,2004KW01,279.1,203.7,75.5,68.6,33.0,9.6,8.2,4.5,,1.7,1.3,1.2,,2.3,5.3,3.6,1.5,1.4,,790.5,555.2,235.3,221.9,130.9,27.0,17.6,8.9,,3.1,2.2,2.5,,4.9,21.7,7.1,3.4,2.2,
4696,TG02  ,2004MM04,176.4,99.6,76.7,71.2,40.3,7.6,8.5,4.4,1.2,1.3,,1.4,1.0,1.8,3.0,2.9,1.5,,,506.6,247.0,259.6,250.8,170.5,24.5,20.2,9.2,3.4,2.3,,3.0,2.5,4.4,9.2,4.6,2.7,,
4697,TG02  ,2004MM05,259.6,183.3,76.4,69.7,42.5,9.3,5.8,3.4,,1.4,,1.1,,1.5,2.9,3.2,1.1,1.8,,793.3,560.9,232.5,219.2,150.0,27.3,13.3,6.4,,3.0,,2.1,,3.6,9.0,6.8,1.9,3.0,
4698,TG02  ,2004MM06,237.2,158.8,78.3,69.5,46.8,6.2,5.2,2.5,,,,1.2,,1.6,2.9,2.8,1.5,4.2,,762.8,491.0,271.8,257.8,204.2,16.2,13.3,4.6,,,,1.7,,3.2,8.5,4.7,2.6,5.8,
4699,TG02  ,2004KW02,673.2,441.7,231.4,210.4,129.5,23.1,19.5,10.3,2.7,3.7,1.7,3.7,2.5,4.9,8.8,8.9,4.0,6.9,1.2,2062.8,1298.9,763.9,727.8,524.7,68.0,46.8,20.1,6.6,7.1,4.3,6.9,5.3,11.3,26.7,16.1,7.2,9.9,2.9
4700,TG02  ,2004MM07,273.0,181.2,91.8,82.8,47.2,12.2,4.9,4.2,1.8,2.2,,2.2,1.3,1.9,4.0,2.8,2.0,2.6,1.7,1177.4,849.8,327.6,312.8,211.8,44.4,10.7,10.7,5.1,4.3,,6.6,2.5,4.7,9.5,5.2,3.9,3.0,2.8
4701,TG02  ,2004MM08,335.0,217.8,117.2,111.7,70.0,14.8,5.3,5.1,,7.1,2.2,1.0,,2.0,2.7,2.3,1.4,1.5,,1612.1,1115.9,496.2,484.3,366.5,49.8,15.2,13.5,,14.1,6.2,2.2,,5.1,8.2,4.7,3.6,3.1,
4702,TG02  ,2004MM09,202.7,138.9,63.8,57.5,34.8,9.0,4.8,2.2,,,,,,1.0,2.4,3.4,1.3,1.3,,657.7,408.3,249.4,238.1,178.7,24.3,12.9,3.9,,,,,,3.0,7.2,5.7,2.8,2.3,
4703,TG02  ,2004KW03,810.7,537.9,272.9,252.0,152.0,35.9,14.9,11.5,3.5,10.2,3.8,3.7,2.3,4.9,9.1,8.5,4.7,5.4,2.3,3447.3,2374.0,1073.3,1035.1,756.9,118.6,38.8,28.1,8.9,20.1,11.0,10.4,4.5,12.8,24.9,15.6,10.3,8.5,3.9
4704,TG02  ,2004MM10,154.3,110.1,44.3,40.3,25.7,4.1,3.3,1.5,,,,,,,2.0,1.7,,1.3,,486.4,324.5,161.9,154.9,118.8,10.5,8.3,3.6,,,,,,,4.7,3.2,,1.5,
4705,TG02  ,2004MM11,105.7,72.4,33.2,30.3,14.1,5.9,3.0,1.4,,,,,,,2.6,1.2,,,,282.9,184.5,98.4,93.0,46.9,19.5,8.0,2.5,,,,,,,5.9,2.4,,,
4706,TG02  ,2004MM12,79.1,59.2,19.9,18.0,6.9,3.5,2.2,1.4,,,,,,,1.6,,,,,192.0,143.5,48.5,44.6,16.9,8.4,3.9,2.3,,,,,,,5.8,,,,
4707,TG02  ,2004KW04,339.1,241.7,97.4,88.7,46.7,13.5,8.5,4.2,1.2,2.2,1.3,1.6,,2.3,6.2,3.7,2.1,2.5,,961.3,652.5,308.8,292.5,182.6,38.4,20.3,8.4,2.1,4.3,5.7,4.1,,8.4,16.5,7.4,4.4,3.4,
4708,TG02  ,2004JJ00,2102.1,1424.9,677.2,619.6,361.2,82.1,51.1,30.5,8.0,17.8,8.2,10.2,6.6,14.4,29.4,24.8,12.3,16.2,4.3,7261.9,4880.6,2381.3,2277.3,1595.1,252.0,123.5,65.5,19.0,34.6,23.2,23.9,13.2,37.5,89.8,46.2,25.2,23.9,8.7
4709,TG02  ,2005MM01,79.2,56.1,23.1,21.0,9.1,3.3,2.1,1.3,,,,,,,2.5,1.1,,,,202.4,141.6,60.8,56.3,31.3,7.8,3.8,2.3,,,,,,,5.9,2.6,,,
4710,TG02  ,2005MM02,98.6,74.4,24.2,21.9,8.5,4.2,2.6,1.9,,,,,,,2.1,1.3,,,,267.6,205.6,62.0,57.6,28.1,11.2,5.3,4.1,,,,,,,4.2,2.3,,,
4711,TG02  ,2005MM03,108.4,73.1,35.3,32.3,16.5,3.7,3.7,1.9,,,,,,,2.8,1.5,,,,290.4,188.4,102.0,95.3,62.7,8.2,7.7,3.8,,,,,,,5.2,3.2,,,
4712,TG02  ,2005KW01,286.1,203.5,82.6,75.1,34.1,11.2,8.4,5.1,,2.1,1.0,1.3,1.2,2.4,7.4,3.9,2.0,1.0,,760.3,535.6,224.8,209.3,122.1,27.3,16.8,10.2,,4.2,1.9,2.5,2.6,4.8,15.2,8.0,3.9,1.7,
4713,TG02  ,2005MM04,147.6,94.6,53.0,49.1,24.9,6.4,6.2,4.0,,,,,,2.3,2.2,2.7,,,,391.1,233.8,157.3,149.7,89.8,19.2,15.6,8.8,,,,,,4.4,5.4,5.1,,,
4714,TG02  ,2005MM05,233.6,158.1,75.5,71.9,46.2,7.8,6.2,3.0,,,,,2.4,1.6,2.3,2.3,,,,765.2,522.1,243.1,235.1,171.9,19.1,16.1,5.9,,,,,2.8,3.2,9.6,4.9,,,
4715,TG02  ,2005MM06,204.9,142.0,62.9,58.4,37.6,6.4,4.6,2.2,,1.0,,,,,3.5,2.9,1.1,,,650.3,450.2,200.1,190.9,138.9,15.8,10.6,3.8,,2.4,,,,,11.9,5.7,2.4,,
4716,TG02  ,2005KW02,586.0,394.6,191.4,179.4,108.7,20.6,17.1,9.1,1.9,2.6,1.4,2.1,3.3,4.7,8.0,7.9,2.8,,,1806.6,1206.1,600.5,575.8,400.7,54.1,42.2,18.5,4.1,6.5,3.5,5.1,4.5,9.6,26.9,15.8,6.3,,
4717,TG02  ,2005MM07,284.8,191.6,93.2,85.6,50.0,13.4,4.1,3.7,1.2,2.1,,4.8,,1.4,3.2,3.9,1.7,1.8,,1335.8,942.7,393.1,380.5,273.4,49.1,12.3,8.8,4.4,3.9,,7.9,,3.3,12.6,7.1,2.8,2.0,
4718,TG02  ,2005MM08,318.1,215.0,103.1,99.4,56.4,16.5,4.8,4.9,1.2,4.8,2.7,,3.2,1.5,2.6,2.1,1.0,,,1628.4,1148.9,479.4,470.8,334.5,62.8,15.4,12.0,4.5,8.7,6.3,,3.5,8.1,12.6,4.3,2.6,,
4719,TG02  ,2005MM09,202.6,139.6,63.0,58.0,34.2,8.8,4.0,2.5,,1.0,,1.0,,1.2,3.1,2.4,1.5,,,686.0,453.3,232.6,222.6,161.3,23.9,11.3,5.3,,2.5,,1.6,,3.6,8.2,4.9,3.1,,
4720,TG02  ,2005KW03,805.5,546.1,259.4,242.9,140.6,38.7,12.9,11.1,3.3,7.9,4.7,6.5,4.4,4.0,8.9,8.5,4.2,3.1,,3650.2,2545.0,1105.2,1073.9,769.2,135.8,39.0,26.2,10.5,15.1,12.0,11.8,5.8,15.1,33.3,16.3,8.5,4.0,
4721,TG02  ,2005MM10,160.7,105.6,55.1,51.4,34.2,6.4,3.6,2.0,,,,,,,1.8,1.9,,,,590.9,357.4,233.5,225.8,175.9,17.3,15.0,4.6,,,,,,,6.1,4.1,,,
4722,TG02  ,2005MM11,114.0,80.9,33.1,30.1,11.3,8.7,2.8,1.9,,,,,,1.2,1.8,1.9,,,,303.1,201.7,101.4,95.4,46.5,26.8,7.2,3.7,,,,,,2.9,3.6,3.8,,,
4723,TG02  ,2005MM12,94.3,72.8,21.5,18.5,6.5,4.8,2.1,1.6,,,,,,,1.3,1.7,,,,260.0,204.2,55.8,50.6,25.1,10.5,4.3,3.2,,,,,,,2.7,3.3,,,
4724,TG02  ,2005KW04,368.9,259.3,109.7,100.0,52.0,19.9,8.6,5.4,1.5,1.6,1.7,1.1,1.0,2.3,4.9,5.5,2.7,,,1154.1,763.3,390.7,371.7,247.4,54.6,26.6,11.6,2.4,3.1,3.8,2.3,1.5,6.0,12.4,11.2,5.5,,
4725,TG02  ,2005JJ00,2046.6,1403.5,643.0,597.5,335.3,90.4,47.0,30.7,7.5,14.2,8.8,10.9,9.9,13.4,29.3,25.8,11.7,5.5,2.5,7371.2,5050.0,2321.1,2230.6,1539.4,271.8,124.6,66.5,18.8,28.9,21.2,21.7,14.4,35.4,87.9,51.2,24.2,8.2,6.9
4726,TG02  ,2006MM01,94.6,65.8,28.8,25.8,12.3,4.5,3.2,1.5,,,,,,,1.4,1.7,1.0,,,282.3,198.0,84.3,78.5,48.2,12.1,6.3,2.8,,,,,,,3.0,3.6,1.7,,
4727,TG02  ,2006MM02,100.7,72.8,27.9,25.2,9.6,5.2,3.6,2.7,,,,,,,1.4,1.6,,,,260.1,188.9,71.1,65.8,31.0,10.6,7.5,8.7,,,,,,,2.6,3.2,,,
4728,TG02  ,2006MM03,114.8,80.9,34.0,28.0,11.6,4.9,4.5,1.7,,,,,,,1.8,3.6,1.1,1.0,,289.5,205.1,84.4,74.3,36.8,12.7,9.9,3.7,,,,,,,4.2,6.4,1.7,1.4,
4729,TG02  ,2006KW01,310.2,219.5,90.7,79.0,33.5,14.6,11.3,5.9,,2.2,1.4,1.4,,2.4,4.6,6.8,3.1,1.3,,831.9,592.0,239.9,218.6,116.0,35.4,23.7,15.2,,4.8,2.4,2.8,,5.3,9.9,13.3,4.9,2.0,
4730,TG02  ,2006MM04,179.1,103.1,76.0,70.8,39.4,10.3,7.2,4.9,,1.4,,1.3,,2.0,2.1,2.6,2.0,,,521.0,262.0,259.0,248.8,161.5,31.8,19.9,13.7,,2.9,,3.7,,4.8,5.7,5.3,3.1,,
4731,TG02  ,2006MM05,268.8,195.9,72.9,64.9,33.2,12.6,6.1,4.2,,,,1.3,,2.3,2.1,3.3,3.6,,,797.2,593.5,203.7,187.9,110.2,31.8,15.8,8.7,,,,2.9,,5.4,6.4,8.9,4.5,,
4732,TG02  ,2006MM06,296.0,217.1,78.9,70.7,45.4,10.6,4.9,2.5,,,,,,2.0,2.1,3.6,3.8,,,992.6,716.3,276.3,262.1,198.9,25.0,13.2,4.6,,,,,,4.5,9.4,7.3,5.0,,
4733,TG02  ,2006KW02,743.9,516.2,227.8,206.3,118.0,33.4,18.2,11.7,2.3,3.0,2.2,3.1,1.8,6.3,6.3,9.5,9.4,1.7,,2310.9,1571.8,739.1,698.7,470.7,88.6,48.9,27.0,6.3,6.1,3.8,8.0,3.3,14.6,21.5,21.4,12.6,3.8,
4734,TG02  ,2006MM07,323.5,216.9,106.6,98.8,59.3,16.2,5.5,4.1,1.4,2.1,1.2,1.6,,3.3,3.3,3.7,3.5,,,1367.4,943.7,423.7,410.2,290.9,52.8,14.2,10.1,4.1,4.4,2.5,6.1,,7.5,15.8,6.2,6.0,,
4735,TG02  ,2006MM08,311.2,220.0,91.2,84.9,44.3,15.2,6.3,5.0,1.1,4.7,2.4,,,2.2,2.4,2.9,2.7,,,1497.2,1108.6,388.6,369.3,240.6,51.5,21.4,14.2,5.7,9.3,4.8,,,8.7,10.6,5.4,13.0,,
