ID,Feedstocks,Destination,Periods,TotalSupply_1,IndigenousProduction_2,ProductionFromCrudeOil_3,ProductionFromOtherSources_4,Imports_5,Exports_6,StockChange_7,TotalConsumption_8,Processing_9,FinalConsumption_10,OpeningStock_11,ClosingStock_12,StockChange_13
452,a,b,2004MM01,5665.0,291.0,,,5982.0,162.0,-446.0,5665.0,5665.0,,3271.0,3717.0,-446.0
453,a,b,2004MM02,5306.0,275.0,,,5234.0,104.0,-99.0,5306.0,5306.0,,3717.0,3816.0,-99.0
454,a,b,2004MM03,5410.0,291.0,,,5487.0,176.0,-191.0,5410.0,5410.0,,3816.0,4007.0,-191.0
455,a,b,2004KW01,16381.0,857.0,,,16703.0,443.0,-736.0,16381.0,16381.0,,3271.0,4007.0,-736.0
456,a,b,2004MM04,5259.0,240.0,,,4744.0,16.0,292.0,5259.0,5259.0,,4007.0,3715.0,292.0
457,a,b,2004MM05,5598.0,221.0,,,5594.0,125.0,-92.0,5598.0,5598.0,,3715.0,3807.0,-92.0
458,a,b,2004MM06,5368.0,268.0,,,5286.0,50.0,-136.0,5368.0,5368.0,,3807.0,3943.0,-136.0
459,a,b,2004KW02,16226.0,729.0,,,15624.0,191.0,64.0,16226.0,16226.0,,4007.0,3943.0,64.0
460,a,b,2004MM07,5547.0,243.0,,,5387.0,124.0,41.0,5547.0,5547.0,,3943.0,3902.0,41.0
461,a,b,2004MM08,5422.0,237.0,,,5382.0,73.0,-123.0,5422.0,5422.0,,3902.0,4024.0,-123.0
462,a,b,2004MM09,4580.0,236.0,,,4390.0,117.0,69.0,4580.0,4580.0,,4024.0,3955.0,69.0
463,a,b,2004KW03,15549.0,716.0,,,15159.0,314.0,-12.0,15549.0,15549.0,,3943.0,3955.0,-12.0
464,a,b,2004MM10,4177.0,238.0,,,4235.0,49.0,-247.0,4177.0,4177.0,,3955.0,4202.0,-247.0
465,a,b,2004MM11,4372.0,169.0,,,4559.0,119.0,-237.0,4372.0,4372.0,,4202.0,4438.0,-237.0
466,a,b,2004MM12,5357.0,182.0,,,4257.0,90.0,1008.0,5357.0,5357.0,,4438.0,3431.0,1008.0
467,a,b,2004KW04,13906.0,589.0,,,13051.0,258.0,524.0,13906.0,13906.0,,3955.0,3431.0,524.0
468,a,b,2004JJ00,62062.0,2891.0,,,60537.0,1207.0,-160.0,62062.0,62062.0,,3271.0,3431.0,-160.0
469,a,b,2005MM01,5448.0,263.0,,,5488.0,144.0,-160.0,5448.0,5448.0,,3431.0,3591.0,-160.0
470,a,b,2005MM02,4806.0,214.0,,,4936.0,100.0,-244.0,4806.0,4806.0,,3591.0,3835.0,-244.0
471,a,b,2005MM03,4911.0,243.0,,,4947.0,50.0,-229.0,4911.0,4911.0,,3835.0,4065.0,-229.0
472,a,b,2005KW01,15165.0,720.0,,,15371.0,293.0,-634.0,15165.0,15165.0,,3431.0,4065.0,-634.0
473,a,b,2005MM04,5364.0,200.0,,,5010.0,98.0,253.0,5364.0,5364.0,,4065.0,3812.0,253.0
474,a,b,2005MM05,5698.0,229.0,,,5788.0,89.0,-230.0,5698.0,5698.0,,3812.0,4042.0,-230.0
475,a,b,2005MM06,5199.0,196.0,,,5301.0,156.0,-141.0,5199.0,5199.0,,4042.0,4183.0,-141.0
476,a,b,2005KW02,16261.0,624.0,,,16099.0,344.0,-118.0,16261.0,16261.0,,4065.0,4183.0,-118.0
477,a,b,2005MM07,4792.0,227.0,,,4875.0,111.0,-199.0,4792.0,4792.0,,4183.0,4382.0,-199.0
478,a,b,2005MM08,5011.0,183.0,,,5102.0,182.0,-92.0,5011.0,5011.0,,4382.0,4474.0,-92.0
479,a,b,2005MM09,5106.0,161.0,,,4525.0,64.0,485.0,5106.0,5106.0,,4474.0,3989.0,485.0
480,a,b,2005KW03,14910.0,572.0,,,14502.0,357.0,194.0,14910.0,14910.0,,4183.0,3989.0,194.0
481,a,b,2005MM10,5306.0,143.0,,,5334.0,64.0,-107.0,5306.0,5306.0,,3989.0,4096.0,-107.0
482,a,b,2005MM11,5451.0,124.0,,,4831.0,41.0,536.0,5451.0,5451.0,,4096.0,3559.0,536.0
483,a,b,2005MM12,5529.0,86.0,,,5595.0,39.0,-114.0,5529.0,5529.0,,3559.0,3673.0,-114.0
484,a,b,2005KW04,16286.0,353.0,,,15760.0,143.0,316.0,16286.0,16286.0,,3989.0,3673.0,316.0
485,a,b,2005JJ00,62621.0,2269.0,,,61732.0,1138.0,-242.0,62621.0,62621.0,,3431.0,3673.0,-242.0
486,a,b,2006MM01,4889.0,228.0,,,5513.0,103.0,-749.0,4889.0,4889.0,,3673.0,4422.0,-749.0
487,a,b,2006MM02,4976.0,190.0,,,4601.0,58.0,243.0,4976.0,4976.0,,4422.0,4179.0,243.0
488,a,b,2006MM03,5407.0,190.0,,,5478.0,59.0,-203.0,5407.0,5407.0,,4179.0,4382.0,-203.0
489,a,b,2006KW01,15272.0,608.0,,,15592.0,220.0,-709.0,15272.0,15272.0,,3673.0,4382.0,-709.0
490,a,b,2006MM04,4601.0,168.0,,,3829.0,77.0,681.0,4601.0,4601.0,,4382.0,3701.0,681.0
491,a,b,2006MM05,4881.0,176.0,,,4764.0,44.0,-15.0,4881.0,4881.0,,3701.0,3716.0,-15.0
492,a,b,2006MM06,4976.0,165.0,,,4930.0,63.0,-56.0,4976.0,4976.0,,3716.0,3772.0,-56.0
493,a,b,2006KW02,14457.0,509.0,,,13522.0,184.0,610.0,14457.0,14457.0,,4382.0,3772.0,610.0
494,a,b,2006MM07,5002.0,139.0,,,4810.0,46.0,99.0,5002.0,5002.0,,3772.0,3673.0,99.0
495,a,b,2006MM08,5141.0,116.0,,,5033.0,37.0,29.0,5141.0,5141.0,,3673.0,3644.0,29.0
496,a,b,2006MM09,5100.0,109.0,,,5134.0,36.0,-107.0,5100.0,5100.0,,3644.0,3751.0,-107.0
497,a,b,2006KW03,15244.0,364.0,,,14977.0,118.0,21.0,15244.0,15244.0,,3772.0,3751.0,21.0
498,a,b,2006MM10,5383.0,116.0,,,5361.0,38.0,-57.0,5383.0,5383.0,,3751.0,3808.0,-57.0
499,a,b,2006MM11,5321.0,179.0,,,5204.0,39.0,-23.0,5321.0,5321.0,,3808.0,3831.0,-23.0
500,a,b,2006MM12,5357.0,246.0,,,4702.0,72.0,482.0,5357.0,5357.0,,3831.0,3350.0,482.0
501,a,b,2006KW04,16061.0,541.0,,,15267.0,149.0,401.0,16061.0,16061.0,,3751.0,3350.0,401.0
502,a,b,2006JJ00,61034.0,2022.0,,,59359.0,671.0,323.0,61034.0,61034.0,,3673.0,3350.0,323.0
503,a,b,2007MM01,5385.0,253.0,41.0,39.0,5029.0,379.0,401.0,5385.0,5104.0,281.0,3701.0,3300.0,401.0
504,a,b,2007MM02,4530.0,223.0,28.0,40.0,5157.0,327.0,-592.0,4530.0,4372.0,158.0,3300.0,3892.0,-592.0
505,a,b,2007MM03,4615.0,238.0,31.0,47.0,4818.0,438.0,-81.0,4615.0,4390.0,225.0,3892.0,3973.0,-81.0
506,a,b,2007KW01,14530.0,714.0,100.0,126.0,15004.0,1144.0,-272.0,14530.0,13866.0,664.0,3701.0,3973.0,-272.0
507,a,b,2007MM04,5016.0,234.0,40.0,29.0,5264.0,408.0,-144.0,5016.0,4866.0,150.0,3973.0,4117.0,-144.0
508,a,b,2007MM05,5093.0,218.0,41.0,28.0,5345.0,195.0,-344.0,5093.0,5004.0,89.0,4117.0,4461.0,-344.0
509,a,b,2007MM06,4721.0,222.0,34.0,40.0,4396.0,388.0,416.0,4721.0,4500.0,221.0,4461.0,4045.0,416.0
510,a,b,2007KW02,14830.0,674.0,115.0,97.0,15005.0,991.0,-72.0,14830.0,14370.0,460.0,3973.0,4045.0,-72.0
511,a,b,2007MM07,5245.0,191.0,43.0,38.0,5149.0,381.0,204.0,5245.0,5081.0,164.0,4045.0,3840.0,204.0
512,a,b,2007MM08,5483.0,202.0,39.0,25.0,5492.0,350.0,75.0,5483.0,5280.0,203.0,3840.0,3765.0,75.0
513,a,b,2007MM09,5366.0,180.0,35.0,59.0,5612.0,327.0,-193.0,5366.0,5202.0,164.0,3765.0,3958.0,-193.0
