ID,Geslacht,Leeftijd,Opleidingsniveau,Cijfersoort,Perioden,Levensverwachting_1,LevensverwInAlsGoedErvarenGezondh_2,LevensverwZonderLichBeperkingen_3,LevensverwZonderChronischeZiektes_4,LevensverwInGoedeGeestelijkeGezondh_5
742,3000,16000,18720,1,1997X009,18.8,11.9,14.3,6.5,
743,3000,16000,18720,1,1997X001,18.2,11.8,14.4,6.9,
744,3000,16000,18720,1,2001X001,19.2,11.9,13.5,6.5,17.5
745,3000,16000,18720,1,2005X001,20.2,12.4,15.2,5.9,18.6
746,3000,16000,18720,1,2007X001,20.9,12.7,14.9,5.4,18.9
747,3000,16000,18720,1,2009X001,21.5,13.0,16.3,5.3,19.9
748,3000,16000,18720,1,2011X001,21.8,12.9,16.7,5.3,19.8
749,3000,16000,18720,2,1997X009,0.1,0.2,0.2,0.3,
750,3000,16000,18720,2,1997X001,0.2,0.4,0.3,0.4,
751,3000,16000,18720,2,2001X001,0.1,0.4,0.4,0.4,0.2
752,3000,16000,18720,2,2005X001,0.1,0.4,0.3,0.3,0.2
753,3000,16000,18720,2,2007X001,0.1,0.3,0.3,0.3,0.3
754,3000,16000,18720,2,2009X001,0.1,0.3,0.3,0.3,0.2
755,3000,16000,18720,2,2011X001,0.1,0.3,0.3,0.3,0.2
756,3000,16000,18750,1,1997X009,20.3,13.1,16.1,6.4,
757,3000,16000,18750,1,1997X001,19.9,12.9,15.7,7.2,
758,3000,16000,18750,1,2001X001,20.6,13.1,16.0,6.1,19.0
759,3000,16000,18750,1,2005X001,21.5,13.9,17.0,5.3,20.2
760,3000,16000,18750,1,2007X001,22.2,13.7,17.5,6.1,21.0
761,3000,16000,18750,1,2009X001,22.6,15.2,17.9,6.0,21.1
762,3000,16000,18750,1,2011X001,22.7,14.4,17.7,5.7,20.9
763,3000,16000,18750,2,1997X009,0.1,0.2,0.2,0.2,
764,3000,16000,18750,2,1997X001,0.1,0.4,0.3,0.4,
765,3000,16000,18750,2,2001X001,0.1,0.3,0.3,0.3,0.2
766,3000,16000,18750,2,2005X001,0.1,0.4,0.3,0.3,0.2
767,3000,16000,18750,2,2007X001,0.1,0.4,0.4,0.3,0.2
768,3000,16000,18750,2,2009X001,0.1,0.3,0.4,0.3,0.3
769,3000,16000,18750,2,2011X001,0.1,0.3,0.3,0.3,0.2
770,3000,16000,18789,1,1997X009,21.7,16.1,18.4,7.8,
771,3000,16000,18789,1,1997X001,21.5,16.6,18.5,7.7,
772,3000,16000,18789,1,2001X001,21.9,15.6,18.3,7.8,20.8
773,3000,16000,18789,1,2005X001,23.6,18.8,20.0,7.8,22.6
774,3000,16000,18789,1,2007X001,23.8,18.9,19.6,7.8,22.6
775,3000,16000,18789,1,2009X001,23.9,17.6,19.8,7.7,22.8
776,3000,16000,18789,1,2011X001,24.6,17.9,20.1,7.4,23.2
777,3000,16000,18789,2,1997X009,0.1,0.3,0.3,0.3,
778,3000,16000,18789,2,1997X001,0.2,0.5,0.4,0.6,
779,3000,16000,18789,2,2001X001,0.1,0.4,0.4,0.4,0.2
780,3000,16000,18789,2,2005X001,0.1,0.4,0.4,0.5,0.2
781,3000,16000,18789,2,2007X001,0.1,0.4,0.4,0.4,0.2
782,3000,16000,18789,2,2009X001,0.1,0.4,0.4,0.3,0.2
783,3000,16000,18789,2,2011X001,0.1,0.4,0.4,0.4,0.2
784,3000,16500,18710,1,1997X009,13.9,7.2,9.3,4.1,
785,3000,16500,18710,1,1997X001,13.3,7.4,9.1,4.3,
786,3000,16500,18710,1,2001X001,13.9,6.8,9.0,3.9,12.1
787,3000,16500,18710,1,2005X001,15.4,7.8,10.0,3.5,13.5
788,3000,16500,18710,1,2007X001,15.5,8.2,10.6,3.7,13.8
789,3000,16500,18710,1,2009X001,16.2,8.5,10.5,3.2,13.9
790,3000,16500,18710,1,2011X001,17.1,8.5,11.4,2.8,15.4
791,3000,16500,18710,2,1997X009,0.1,0.2,0.2,0.2,
792,3000,16500,18710,2,1997X001,0.2,0.3,0.3,0.3,
793,3000,16500,18710,2,2001X001,0.1,0.3,0.3,0.3,0.2
794,3000,16500,18710,2,2005X001,0.1,0.3,0.3,0.3,0.2
795,3000,16500,18710,2,2007X001,0.1,0.3,0.3,0.3,0.2
796,3000,16500,18710,2,2009X001,0.1,0.3,0.4,0.3,0.3
797,3000,16500,18710,2,2011X001,0.1,0.4,0.5,0.3,0.3
798,3000,16500,18720,1,1997X009,15.0,9.2,11.0,4.8,
799,3000,16500,18720,1,1997X001,14.5,9.1,11.1,5.1,
800,3000,16500,18720,1,2001X001,15.4,9.3,10.4,4.7,13.9
801,3000,16500,18720,1,2005X001,16.4,9.9,11.7,4.6,15.1
802,3000,16500,18720,1,2007X001,17.1,10.1,11.5,4.2,15.1
803,3000,16500,18720,1,2009X001,17.6,10.6,13.2,4.0,16.3
804,3000,16500,18720,1,2011X001,17.8,10.5,13.3,4.0,16.2
805,3000,16500,18720,2,1997X009,0.1,0.2,0.2,0.2,
806,3000,16500,18720,2,1997X001,0.1,0.3,0.3,0.4,
807,3000,16500,18720,2,2001X001,0.1,0.4,0.4,0.4,0.2
808,3000,16500,18720,2,2005X001,0.1,0.4,0.3,0.3,0.2
809,3000,16500,18720,2,2007X001,0.1,0.3,0.3,0.3,0.3
810,3000,16500,18720,2,2009X001,0.1,0.3,0.3,0.2,0.2
811,3000,16500,18720,2,2011X001,0.1,0.3,0.3,0.2,0.2
812,3000,16500,18750,1,1997X009,16.3,10.2,12.4,4.8,
813,3000,16500,18750,1,1997X001,16.0,10.0,12.1,5.5,
814,3000,16500,18750,1,2001X001,16.7,10.4,12.4,4.5,15.3
815,3000,16500,18750,1,2005X001,17.5,11.0,13.4,3.7,16.5
816,3000,16500,18750,1,2007X001,18.2,10.8,14.0,4.6,17.2
817,3000,16500,18750,1,2009X001,18.5,12.2,14.2,4.4,17.1
818,3000,16500,18750,1,2011X001,18.6,11.6,14.2,4.2,17.2
819,3000,16500,18750,2,1997X009,0.1,0.2,0.2,0.2,
820,3000,16500,18750,2,1997X001,0.1,0.4,0.3,0.4,
821,3000,16500,18750,2,2001X001,0.1,0.3,0.3,0.3,0.2
822,3000,16500,18750,2,2005X001,0.1,0.4,0.3,0.3,0.2
823,3000,16500,18750,2,2007X001,0.1,0.4,0.4,0.3,0.2
824,3000,16500,18750,2,2009X001,0.1,0.3,0.4,0.3,0.3
825,3000,16500,18750,2,2011X001,0.1,0.3,0.3,0.3,0.2
826,3000,16500,18789,1,1997X009,17.5,12.8,14.4,5.6,
827,3000,16500,18789,1,1997X001,17.4,13.0,14.5,5.3,
828,3000,16500,18789,1,2001X001,17.8,12.3,14.4,5.8,16.9
829,3000,16500,18789,1,2005X001,19.5,15.3,15.9,5.9,18.6
830,3000,16500,18789,1,2007X001,19.6,15.3,15.5,5.6,18.6
831,3000,16500,18789,1,2009X001,19.6,14.0,15.9,5.6,18.7
832,3000,16500,18789,1,2011X001,20.3,14.4,16.1,5.5,19.3
833,3000,16500,18789,2,1997X009,0.1,0.3,0.3,0.3,
834,3000,16500,18789,2,1997X001,0.2,0.5,0.4,0.5,
835,3000,16500,18789,2,2001X001,0.1,0.4,0.4,0.4,0.2
836,3000,16500,18789,2,2005X001,0.1,0.4,0.4,0.5,0.2
837,3000,16500,18789,2,2007X001,0.1,0.4,0.4,0.4,0.2
838,3000,16500,18789,2,2009X001,0.1,0.4,0.4,0.3,0.2
839,3000,16500,18789,2,2011X001,0.1,0.4,0.4,0.3,0.2
840,3000,17000,18710,1,1997X009,10.6,5.3,6.6,3.1,
841,3000,17000,18710,1,1997X001,10.4,5.3,6.5,3.3,
842,3000,17000,18710,1,2001X001,10.6,5.1,6.3,3.0,9.2
843,3000,17000,18710,1,2005X001,12.0,5.7,7.5,2.6,10.5
844,3000,17000,18710,1,2007X001,12.0,6.1,8.0,2.7,10.6
845,3000,17000,18710,1,2009X001,12.7,6.7,8.1,2.4,10.8
846,3000,17000,18710,1,2011X001,13.6,6.7,8.7,2.1,12.0
847,3000,17000,18710,2,1997X009,0.1,0.2,0.2,0.2,
848,3000,17000,18710,2,1997X001,0.2,0.3,0.3,0.3,
849,3000,17000,18710,2,2001X001,0.1,0.3,0.3,0.3,0.2
850,3000,17000,18710,2,2005X001,0.1,0.3,0.3,0.3,0.2
851,3000,17000,18710,2,2007X001,0.1,0.3,0.3,0.2,0.2
852,3000,17000,18710,2,2009X001,0.1,0.3,0.4,0.2,0.3
853,3000,17000,18710,2,2011X001,0.1,0.4,0.5,0.3,0.3
854,3000,17000,18720,1,1997X009,11.6,6.4,7.9,3.6,
855,3000,17000,18720,1,1997X001,11.2,6.3,8.1,3.9,
856,3000,17000,18720,1,2001X001,12.1,6.6,7.2,3.7,10.7
857,3000,17000,18720,1,2005X001,12.8,7.2,8.5,3.2,11.6
858,3000,17000,18720,1,2007X001,13.6,7.6,8.1,3.1,11.8
859,3000,17000,18720,1,2009X001,14.0,8.2,10.0,3.0,12.9
860,3000,17000,18720,1,2011X001,14.1,8.1,10.1,2.9,12.6
861,3000,17000,18720,2,1997X009,0.1,0.2,0.2,0.2,
862,3000,17000,18720,2,1997X001,0.1,0.3,0.3,0.4,
863,3000,17000,18720,2,2001X001,0.1,0.4,0.4,0.3,0.2
864,3000,17000,18720,2,2005X001,0.1,0.4,0.3,0.3,0.2
865,3000,17000,18720,2,2007X001,0.1,0.3,0.4,0.3,0.3
866,3000,17000,18720,2,2009X001,0.1,0.3,0.3,0.2,0.2
867,3000,17000,18720,2,2011X001,0.1,0.3,0.3,0.2,0.2
868,3000,17000,18750,1,1997X009,12.8,7.6,9.3,3.5,
869,3000,17000,18750,1,1997X001,12.7,7.6,9.2,4.4,
870,3000,17000,18750,1,2001X001,13.2,7.6,9.1,3.1,11.8
871,3000,17000,18750,1,2005X001,13.8,8.3,10.3,2.5,13.0
872,3000,17000,18750,1,2007X001,14.4,8.1,10.8,3.5,13.7
873,3000,17000,18750,1,2009X001,14.8,9.5,10.8,3.2,13.6
874,3000,17000,18750,1,2011X001,14.9,8.9,10.8,2.9,13.6
875,3000,17000,18750,2,1997X009,0.1,0.2,0.2,0.2,
876,3000,17000,18750,2,1997X001,0.1,0.4,0.3,0.4,
877,3000,17000,18750,2,2001X001,0.1,0.3,0.3,0.3,0.2
878,3000,17000,18750,2,2005X001,0.1,0.4,0.3,0.3,0.2
879,3000,17000,18750,2,2007X001,0.1,0.4,0.4,0.3,0.2
880,3000,17000,18750,2,2009X001,0.1,0.3,0.4,0.3,0.3
881,3000,17000,18750,2,2011X001,0.1,0.3,0.3,0.2,0.2
882,3000,17000,18789,1,1997X009,13.7,9.6,11.1,4.0,
883,3000,17000,18789,1,1997X001,13.6,9.8,11.3,3.7,
884,3000,17000,18789,1,2001X001,14.0,9.4,11.1,4.0,13.4
885,3000,17000,18789,1,2005X001,15.6,11.8,12.3,4.4,14.8
886,3000,17000,18789,1,2007X001,15.6,11.8,11.7,4.1,14.7
887,3000,17000,18789,1,2009X001,15.5,10.7,12.0,4.0,14.7
888,3000,17000,18789,1,2011X001,16.2,11.2,12.2,4.0,15.4
889,3000,17000,18789,2,1997X009,0.1,0.3,0.3,0.3,
890,3000,17000,18789,2,1997X001,0.2,0.5,0.4,0.5,
891,3000,17000,18789,2,2001X001,0.1,0.4,0.4,0.4,0.2
892,3000,17000,18789,2,2005X001,0.1,0.5,0.4,0.5,0.2
893,3000,17000,18789,2,2007X001,0.1,0.4,0.4,0.4,0.2
894,3000,17000,18789,2,2009X001,0.1,0.4,0.4,0.3,0.2
895,3000,17000,18789,2,2011X001,0.1,0.4,0.5,0.3,0.2
896,3000,17500,18710,1,1997X009,7.9,3.9,4.6,2.1,
897,3000,17500,18710,1,1997X001,8.0,4.1,4.9,2.4,
898,3000,17500,18710,1,2001X001,7.9,3.7,4.1,1.7,6.8
899,3000,17500,18710,1,2005X001,9.0,4.0,5.3,1.8,7.6
900,3000,17500,18710,1,2007X001,8.9,4.5,5.6,1.9,7.7
901,3000,17500,18710,1,2009X001,9.5,4.5,5.7,1.6,7.8
902,3000,17500,18710,1,2011X001,10.5,4.5,5.9,1.3,9.0
903,3000,17500,18710,2,1997X009,0.1,0.2,0.2,0.2,
904,3000,17500,18710,2,1997X001,0.1,0.3,0.3,0.3,
905,3000,17500,18710,2,2001X001,0.1,0.3,0.3,0.2,0.2
906,3000,17500,18710,2,2005X001,0.1,0.3,0.3,0.2,0.2
907,3000,17500,18710,2,2007X001,0.1,0.3,0.3,0.2,0.2
908,3000,17500,18710,2,2009X001,0.1,0.3,0.4,0.2,0.3
909,3000,17500,18710,2,2011X001,0.1,0.3,0.5,0.2,0.3
910,3000,17500,18720,1,1997X009,8.7,4.6,5.5,2.5,
911,3000,17500,18720,1,1997X001,8.4,4.5,5.7,2.6,
912,3000,17500,18720,1,2001X001,9.3,4.7,5.3,2.9,8.2
913,3000,17500,18720,1,2005X001,9.8,5.1,5.9,2.1,8.6
914,3000,17500,18720,1,2007X001,10.4,5.4,5.5,2.0,8.7
915,3000,17500,18720,1,2009X001,10.7,5.8,7.4,2.2,9.7
916,3000,17500,18720,1,2011X001,10.8,5.8,7.3,2.2,9.5
917,3000,17500,18720,2,1997X009,0.0,0.2,0.3,0.2,
918,3000,17500,18720,2,1997X001,0.1,0.4,0.3,0.4,
919,3000,17500,18720,2,2001X001,0.1,0.4,0.4,0.3,0.3
920,3000,17500,18720,2,2005X001,0.1,0.4,0.3,0.3,0.2
921,3000,17500,18720,2,2007X001,0.1,0.3,0.4,0.3,0.3
922,3000,17500,18720,2,2009X001,0.1,0.3,0.3,0.2,0.2
923,3000,17500,18720,2,2011X001,0.1,0.3,0.3,0.2,0.2
924,3000,17500,18750,1,1997X009,9.8,5.6,6.8,2.4,
925,3000,17500,18750,1,1997X001,9.7,5.2,6.5,2.8,
926,3000,17500,18750,1,2001X001,10.2,6.0,6.7,2.3,9.1
927,3000,17500,18750,1,2005X001,10.7,6.1,7.8,1.8,10.1
928,3000,17500,18750,1,2007X001,11.1,5.6,7.8,2.4,10.7
929,3000,17500,18750,1,2009X001,11.3,7.0,7.8,2.2,10.2
930,3000,17500,18750,1,2011X001,11.3,6.5,7.8,2.1,10.3
931,3000,17500,18750,2,1997X009,0.0,0.2,0.3,0.2,
932,3000,17500,18750,2,1997X001,0.1,0.4,0.4,0.4,
933,3000,17500,18750,2,2001X001,0.1,0.3,0.3,0.3,0.2
934,3000,17500,18750,2,2005X001,0.1,0.4,0.4,0.3,0.2
935,3000,17500,18750,2,2007X001,0.1,0.4,0.4,0.3,0.2
936,3000,17500,18750,2,2009X001,0.0,0.3,0.4,0.3,0.3
937,3000,17500,18750,2,2011X001,0.0,0.3,0.3,0.2,0.2
938,3000,17500,18789,1,1997X009,10.3,6.6,7.9,2.7,
939,3000,17500,18789,1,1997X001,10.4,6.6,8.2,2.4,
940,3000,17500,18789,1,2001X001,10.5,6.5,7.8,2.7,10.0
941,3000,17500,18789,1,2005X001,12.1,9.2,9.1,3.3,11.7
942,3000,17500,18789,1,2007X001,12.1,8.8,8.5,2.7,11.7
943,3000,17500,18789,1,2009X001,12.0,7.6,8.6,2.5,11.3
944,3000,17500,18789,1,2011X001,12.6,8.3,8.9,2.7,11.9
945,3000,17500,18789,2,1997X009,0.1,0.3,0.3,0.3,
946,3000,17500,18789,2,1997X001,0.2,0.5,0.5,0.5,
947,3000,17500,18789,2,2001X001,0.1,0.5,0.4,0.4,0.2
948,3000,17500,18789,2,2005X001,0.1,0.5,0.5,0.5,0.2
949,3000,17500,18789,2,2007X001,0.1,0.4,0.5,0.4,0.2
950,3000,17500,18789,2,2009X001,0.1,0.4,0.5,0.3,0.2
951,3000,17500,18789,2,2011X001,0.1,0.4,0.5,0.3,0.2
952,3000,18000,18710,1,1997X009,5.6,2.8,2.8,1.2,
953,3000,18000,18710,1,1997X001,6.1,3.2,3.3,1.3,
954,3000,18000,18710,1,2001X001,5.6,2.8,2.7,1.1,4.7
955,3000,18000,18710,1,2005X001,6.2,2.9,3.3,1.3,5.1
956,3000,18000,18710,1,2007X001,6.3,3.2,3.8,1.3,5.2
957,3000,18000,18710,1,2009X001,6.9,2.9,3.5,1.1,5.9
958,3000,18000,18710,1,2011X001,7.7,2.9,4.0,1.0,6.7
959,3000,18000,18710,2,1997X009,,0.2,0.2,0.2,
960,3000,18000,18710,2,1997X001,,0.3,0.3,0.3,
961,3000,18000,18710,2,2001X001,,0.3,0.3,0.2,0.2
962,3000,18000,18710,2,2005X001,,0.3,0.3,0.2,0.2
963,3000,18000,18710,2,2007X001,,0.3,0.3,0.2,0.2
964,3000,18000,18710,2,2009X001,,0.3,0.4,0.2,0.3
965,3000,18000,18710,2,2011X001,,0.4,0.5,0.3,0.3
966,3000,18000,18720,1,1997X009,6.4,3.0,3.8,1.8,
967,3000,18000,18720,1,1997X001,6.3,2.9,4.1,1.6,
968,3000,18000,18720,1,2001X001,7.1,3.4,3.6,2.6,6.0
969,3000,18000,18720,1,2005X001,7.4,3.7,3.9,1.4,6.4
970,3000,18000,18720,1,2007X001,7.9,4.0,3.2,1.4,6.6
971,3000,18000,18720,1,2009X001,8.0,4.5,5.3,1.5,7.3
972,3000,18000,18720,1,2011X001,8.0,4.1,4.6,1.5,6.6
973,3000,18000,18720,2,1997X009,,0.2,0.3,0.2,
974,3000,18000,18720,2,1997X001,,0.4,0.4,0.4,
975,3000,18000,18720,2,2001X001,,0.4,0.4,0.4,0.3
976,3000,18000,18720,2,2005X001,,0.4,0.4,0.3,0.3
977,3000,18000,18720,2,2007X001,,0.4,0.4,0.3,0.3
978,3000,18000,18720,2,2009X001,,0.3,0.4,0.2,0.2
979,3000,18000,18720,2,2011X001,,0.3,0.4,0.2,0.3
980,3000,18000,18750,1,1997X009,7.3,4.0,4.4,1.7,
981,3000,18000,18750,1,1997X001,7.2,3.7,4.0,2.1,
982,3000,18000,18750,1,2001X001,7.9,4.4,4.6,1.7,7.0
983,3000,18000,18750,1,2005X001,8.3,4.2,5.4,1.3,7.8
984,3000,18000,18750,1,2007X001,8.7,3.2,5.3,1.8,8.3
985,3000,18000,18750,1,2009X001,8.6,5.1,5.6,1.3,7.7
986,3000,18000,18750,1,2011X001,8.3,4.7,5.4,1.6,7.5
987,3000,18000,18750,2,1997X009,,0.3,0.3,0.3,
988,3000,18000,18750,2,1997X001,,0.4,0.4,0.4,
989,3000,18000,18750,2,2001X001,,0.4,0.4,0.3,0.2
990,3000,18000,18750,2,2005X001,,0.4,0.4,0.3,0.2
991,3000,18000,18750,2,2007X001,,0.4,0.5,0.4,0.2
992,3000,18000,18750,2,2009X001,,0.4,0.5,0.3,0.3
993,3000,18000,18750,2,2011X001,,0.3,0.4,0.2,0.2
994,3000,18000,18789,1,1997X009,7.3,4.7,5.4,1.8,
995,3000,18000,18789,1,1997X001,7.4,4.5,5.9,1.4,
996,3000,18000,18789,1,2001X001,7.6,4.8,5.4,1.8,7.3
997,3000,18000,18789,1,2005X001,9.1,7.2,6.6,2.5,8.8
998,3000,18000,18789,1,2007X001,8.8,6.8,5.8,1.6,8.5
999,3000,18000,18789,1,2009X001,8.8,5.2,5.5,1.5,8.3
1000,3000,18000,18789,1,2011X001,9.5,5.9,5.9,2.1,9.0
1001,3000,18000,18789,2,1997X009,,0.3,0.3,0.3,
1002,3000,18000,18789,2,1997X001,,0.6,0.5,0.6,
1003,3000,18000,18789,2,2001X001,,0.5,0.4,0.4,0.2
1004,3000,18000,18789,2,2005X001,,0.5,0.5,0.5,0.2
1005,3000,18000,18789,2,2007X001,,0.4,0.5,0.4,0.2
1006,3000,18000,18789,2,2009X001,,0.4,0.5,0.3,0.2
1007,3000,18000,18789,2,2011X001,,0.4,0.5,0.4,0.2
1008,4000,10010,18710,1,1997X009,78.1,52.8,60.5,40.6,
1009,4000,10010,18710,1,1997X001,78.2,52.9,60.8,40.0,
1010,4000,10010,18710,1,2001X001,77.7,50.6,59.3,36.8,63.6
1011,4000,10010,18710,1,2005X001,78.9,52.2,60.1,37.6,65.3
1012,4000,10010,18710,1,2007X001,79.5,53.0,61.3,36.8,66.3
1013,4000,10010,18710,1,2009X001,80.0,53.1,61.0,36.8,66.7
1014,4000,10010,18710,1,2011X001,80.2,52.7,60.2,37.1,66.0
1015,4000,10010,18710,2,1997X009,0.2,0.5,0.6,0.8,
1016,4000,10010,18710,2,1997X001,0.4,0.6,0.5,0.7,
1017,4000,10010,18710,2,2001X001,0.3,0.7,0.6,0.7,0.6
1018,4000,10010,18710,2,2005X001,0.3,0.6,0.5,0.6,0.6
1019,4000,10010,18710,2,2007X001,0.2,0.6,0.6,0.6,0.6
1020,4000,10010,18710,2,2009X001,0.2,0.6,0.7,0.6,0.7
1021,4000,10010,18710,2,2011X001,0.2,0.7,0.8,0.7,0.8
1022,4000,10010,18720,1,1997X009,81.1,61.3,68.5,41.9,
1023,4000,10010,18720,1,1997X001,80.1,60.9,67.5,43.8,
1024,4000,10010,18720,1,2001X001,81.4,61.5,68.4,40.6,70.4
1025,4000,10010,18720,1,2005X001,82.6,60.9,68.2,39.0,71.7
1026,4000,10010,18720,1,2007X001,83.4,61.0,67.9,39.3,73.2
1027,4000,10010,18720,1,2009X001,83.3,62.1,68.6,40.0,72.8
1028,4000,10010,18720,1,2011X001,83.0,60.9,67.8,40.2,72.5
1029,4000,10010,18720,2,1997X009,0.1,0.4,0.3,0.4,
1030,4000,10010,18720,2,1997X001,0.2,0.5,0.4,0.6,
1031,4000,10010,18720,2,2001X001,0.2,0.6,0.5,0.6,0.5
1032,4000,10010,18720,2,2005X001,0.1,0.6,0.5,0.6,0.5
1033,4000,10010,18720,2,2007X001,0.1,0.6,0.5,0.6,0.5
1034,4000,10010,18720,2,2009X001,0.1,0.5,0.5,0.5,0.5
1035,4000,10010,18720,2,2011X001,0.1,0.5,0.5,0.6,0.5
1036,4000,10010,18750,1,1997X009,83.7,65.6,71.8,43.3,
1037,4000,10010,18750,1,1997X001,84.1,65.1,70.3,45.3,
1038,4000,10010,18750,1,2001X001,83.7,66.0,72.4,42.1,75.5
1039,4000,10010,18750,1,2005X001,84.9,66.9,72.5,43.0,76.6
1040,4000,10010,18750,1,2007X001,84.7,67.6,72.9,40.7,76.3
1041,4000,10010,18750,1,2009X001,85.1,66.3,72.8,40.1,75.0
1042,4000,10010,18750,1,2011X001,85.2,66.6,72.8,40.6,75.5
1043,4000,10010,18750,2,1997X009,0.1,0.4,0.4,0.4,
1044,4000,10010,18750,2,1997X001,0.3,0.7,0.7,0.8,
1045,4000,10010,18750,2,2001X001,0.2,0.6,0.5,0.6,0.4
1046,4000,10010,18750,2,2005X001,0.1,0.6,0.6,0.6,0.5
1047,4000,10010,18750,2,2007X001,0.1,0.6,0.6,0.5,0.5
1048,4000,10010,18750,2,2009X001,0.1,0.5,0.6,0.4,0.5
1049,4000,10010,18750,2,2011X001,0.1,0.5,0.5,0.4,0.5
1050,4000,10010,18789,1,1997X009,83.8,69.2,74.3,46.3,
1051,4000,10010,18789,1,1997X001,84.7,70.8,74.4,47.6,
1052,4000,10010,18789,1,2001X001,83.6,68.2,74.0,45.5,76.5
1053,4000,10010,18789,1,2005X001,85.3,72.8,75.4,46.4,79.2
1054,4000,10010,18789,1,2007X001,85.8,72.6,75.2,46.9,79.4
1055,4000,10010,18789,1,2009X001,86.1,72.1,77.6,45.7,77.9
1056,4000,10010,18789,1,2011X001,86.9,71.7,77.0,45.5,78.2
1057,4000,10010,18789,2,1997X009,0.2,0.5,0.6,0.6,
1058,4000,10010,18789,2,1997X001,0.4,0.9,0.8,1.1,
1059,4000,10010,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1060,4000,10010,18789,2,2005X001,0.2,0.8,0.8,0.8,0.5
1061,4000,10010,18789,2,2007X001,0.1,0.7,0.8,0.7,0.5
1062,4000,10010,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1063,4000,10010,18789,2,2011X001,0.1,0.7,0.9,0.6,0.6
1064,4000,10100,18710,1,1997X009,77.5,52.1,59.8,39.8,
1065,4000,10100,18710,1,1997X001,77.7,52.4,60.2,39.5,
1066,4000,10100,18710,1,2001X001,77.1,49.9,58.6,36.2,63.0
1067,4000,10100,18710,1,2005X001,78.2,51.5,59.4,36.9,64.7
1068,4000,10100,18710,1,2007X001,78.8,52.3,60.6,36.1,65.6
1069,4000,10100,18710,1,2009X001,79.3,52.4,60.2,36.0,66.0
1070,4000,10100,18710,1,2011X001,79.5,51.9,59.4,36.3,65.3
1071,4000,10100,18710,2,1997X009,0.2,0.5,0.6,0.8,
1072,4000,10100,18710,2,1997X001,0.3,0.5,0.5,0.7,
1073,4000,10100,18710,2,2001X001,0.3,0.7,0.6,0.7,0.6
1074,4000,10100,18710,2,2005X001,0.2,0.6,0.5,0.6,0.5
1075,4000,10100,18710,2,2007X001,0.2,0.6,0.6,0.6,0.6
1076,4000,10100,18710,2,2009X001,0.2,0.6,0.7,0.6,0.6
1077,4000,10100,18710,2,2011X001,0.2,0.7,0.8,0.7,0.8
1078,4000,10100,18720,1,1997X009,80.5,60.6,67.8,41.3,
1079,4000,10100,18720,1,1997X001,79.5,60.4,66.9,43.3,
1080,4000,10100,18720,1,2001X001,80.8,60.9,67.7,39.9,69.8
1081,4000,10100,18720,1,2005X001,81.9,60.3,67.5,38.2,71.1
1082,4000,10100,18720,1,2007X001,82.7,60.3,67.2,38.5,72.5
1083,4000,10100,18720,1,2009X001,82.6,61.3,67.9,39.2,72.1
1084,4000,10100,18720,1,2011X001,82.3,60.2,67.1,39.3,71.8
1085,4000,10100,18720,2,1997X009,0.1,0.3,0.3,0.4,
1086,4000,10100,18720,2,1997X001,0.2,0.5,0.4,0.6,
1087,4000,10100,18720,2,2001X001,0.1,0.6,0.4,0.6,0.5
1088,4000,10100,18720,2,2005X001,0.1,0.6,0.5,0.6,0.5
1089,4000,10100,18720,2,2007X001,0.1,0.5,0.5,0.6,0.5
1090,4000,10100,18720,2,2009X001,0.1,0.5,0.5,0.5,0.5
1091,4000,10100,18720,2,2011X001,0.1,0.5,0.5,0.6,0.5
1092,4000,10100,18750,1,1997X009,83.0,64.9,71.1,42.6,
1093,4000,10100,18750,1,1997X001,83.5,64.5,69.7,44.6,
1094,4000,10100,18750,1,2001X001,83.1,65.3,71.7,41.3,74.9
1095,4000,10100,18750,1,2005X001,84.2,66.2,71.8,42.3,75.9
1096,4000,10100,18750,1,2007X001,84.0,66.9,72.1,39.9,75.6
1097,4000,10100,18750,1,2009X001,84.4,65.5,72.0,39.2,74.3
1098,4000,10100,18750,1,2011X001,84.5,65.8,72.0,39.8,74.8
1099,4000,10100,18750,2,1997X009,0.1,0.4,0.4,0.4,
1100,4000,10100,18750,2,1997X001,0.3,0.7,0.7,0.8,
1101,4000,10100,18750,2,2001X001,0.1,0.6,0.5,0.6,0.4
1102,4000,10100,18750,2,2005X001,0.1,0.6,0.6,0.6,0.5
1103,4000,10100,18750,2,2007X001,0.1,0.6,0.6,0.5,0.5
1104,4000,10100,18750,2,2009X001,0.1,0.5,0.6,0.4,0.5
1105,4000,10100,18750,2,2011X001,0.1,0.5,0.5,0.4,0.5
1106,4000,10100,18789,1,1997X009,83.0,68.4,73.5,45.5,
1107,4000,10100,18789,1,1997X001,84.1,70.1,73.8,46.8,
1108,4000,10100,18789,1,2001X001,82.9,67.5,73.2,44.7,75.8
1109,4000,10100,18789,1,2005X001,84.6,72.0,74.7,45.6,78.5
1110,4000,10100,18789,1,2007X001,85.0,71.8,74.4,46.1,78.7
1111,4000,10100,18789,1,2009X001,85.4,71.3,76.8,44.9,77.2
1112,4000,10100,18789,1,2011X001,86.1,70.9,76.2,44.7,77.5
1113,4000,10100,18789,2,1997X009,0.2,0.5,0.6,0.6,
