ID,Geslacht,LeeftijdOp31December,Onderwijsniveau,Marges,Perioden,Levensverwachting_1,Sterftekans_2,LevensverwInAlsGoedErvarenGezondh_3,LevensverwZonderLichBeperkingen_4,LevensverwZonderChronischeZiektes_5,LevensverwInGoedeGeestelijkeGezondh_6
1163,4000    ,13000,2018700,MW00000,2015G400,52.2,0.0005,30.8,36.7,14.7,42.3
1164,4000    ,13000,2018700,MOG0095,2011G400,52.5,,31.7,37.3,16.1,43.4
1165,4000    ,13000,2018700,MOG0095,2013G400,52.5,,30.9,36.0,15.2,42.4
1166,4000    ,13000,2018700,MOG0095,2015G400,52.0,,29.9,35.9,13.9,41.5
1167,4000    ,13000,2018700,MBG0095,2011G400,53.0,,33.1,38.8,17.9,44.9
1168,4000    ,13000,2018700,MBG0095,2013G400,53.0,,32.5,37.7,17.0,43.9
1169,4000    ,13000,2018700,MBG0095,2015G400,52.4,,31.7,37.5,15.6,43.0
1170,4000    ,13000,2018740,MW00000,2011G400,55.6,0.0003,39.6,44.3,18.2,49.2
1171,4000    ,13000,2018740,MW00000,2013G400,55.4,0.0004,39.5,43.6,18.4,48.9
1172,4000    ,13000,2018740,MW00000,2015G400,55.7,0.0004,39.0,43.7,17.8,49.1
1173,4000    ,13000,2018740,MOG0095,2011G400,55.2,,38.8,43.4,17.4,48.5
1174,4000    ,13000,2018740,MOG0095,2013G400,55.1,,38.6,42.7,17.6,48.3
1175,4000    ,13000,2018740,MOG0095,2015G400,55.3,,38.1,42.9,17.0,48.4
1176,4000    ,13000,2018740,MBG0095,2011G400,55.9,,40.5,45.3,19.1,50.0
1177,4000    ,13000,2018740,MBG0095,2013G400,55.7,,40.4,44.5,19.1,49.6
1178,4000    ,13000,2018740,MBG0095,2015G400,56.0,,40.0,44.6,18.5,49.8
1179,4000    ,13000,2018790,MW00000,2011G400,56.4,0.0002,43.4,47.7,21.7,51.6
1180,4000    ,13000,2018790,MW00000,2013G400,57.4,0.0002,44.8,49.2,23.5,52.2
1181,4000    ,13000,2018790,MW00000,2015G400,57.9,0.0002,44.8,49.8,23.3,51.8
1182,4000    ,13000,2018790,MOG0095,2011G400,56.1,,42.1,46.2,20.5,50.5
1183,4000    ,13000,2018790,MOG0095,2013G400,57.1,,43.4,47.8,22.3,51.2
1184,4000    ,13000,2018790,MOG0095,2015G400,57.6,,43.4,48.5,22.1,50.7
1185,4000    ,13000,2018790,MBG0095,2011G400,57.0,,44.8,49.3,22.9,52.7
1186,4000    ,13000,2018790,MBG0095,2013G400,57.8,,46.2,50.7,24.8,53.1
1187,4000    ,13000,2018790,MBG0095,2015G400,58.5,,46.1,51.1,24.5,52.8
1188,4000    ,13500,2018700,MW00000,2011G400,47.9,0.0008,28.7,33.8,14.5,39.8
1189,4000    ,13500,2018700,MW00000,2013G400,47.9,0.0007,28.3,32.6,13.7,39.2
1190,4000    ,13500,2018700,MW00000,2015G400,47.3,0.001,27.7,32.5,12.6,38.5
1191,4000    ,13500,2018700,MOG0095,2011G400,47.7,,28.1,33.1,13.7,39.1
1192,4000    ,13500,2018700,MOG0095,2013G400,47.7,,27.5,31.9,12.9,38.5
1193,4000    ,13500,2018700,MOG0095,2015G400,47.1,,26.9,31.8,11.9,37.9
1194,4000    ,13500,2018700,MBG0095,2011G400,48.1,,29.3,34.5,15.2,40.5
1195,4000    ,13500,2018700,MBG0095,2013G400,48.1,,29.0,33.4,14.5,39.9
1196,4000    ,13500,2018700,MBG0095,2015G400,47.6,,28.5,33.3,13.4,39.2
1197,4000    ,13500,2018740,MW00000,2011G400,50.7,0.0004,35.5,39.8,15.5,44.9
1198,4000    ,13500,2018740,MW00000,2013G400,50.5,0.0005,35.6,39.0,15.6,44.7
1199,4000    ,13500,2018740,MW00000,2015G400,50.8,0.0004,35.2,39.2,15.2,44.9
1200,4000    ,13500,2018740,MOG0095,2011G400,50.3,,34.6,38.9,14.7,44.2
1201,4000    ,13500,2018740,MOG0095,2013G400,50.2,,34.7,38.2,14.8,44.1
1202,4000    ,13500,2018740,MOG0095,2015G400,50.4,,34.2,38.4,14.4,44.2
1203,4000    ,13500,2018740,MBG0095,2011G400,51.0,,36.3,40.7,16.3,45.6
1204,4000    ,13500,2018740,MBG0095,2013G400,50.8,,36.4,39.9,16.3,45.3
1205,4000    ,13500,2018740,MBG0095,2015G400,51.1,,36.1,40.1,15.9,45.6
1206,4000    ,13500,2018790,MW00000,2011G400,51.5,0.0004,38.9,43.0,18.4,47.0
1207,4000    ,13500,2018790,MW00000,2013G400,52.5,0.0003,40.3,44.4,20.2,47.7
1208,4000    ,13500,2018790,MW00000,2015G400,53.0,0.0003,40.4,45.0,19.9,47.4
1209,4000    ,13500,2018790,MOG0095,2011G400,51.2,,37.6,41.4,17.3,46.0
1210,4000    ,13500,2018790,MOG0095,2013G400,52.2,,39.0,43.0,19.0,46.8
1211,4000    ,13500,2018790,MOG0095,2015G400,52.7,,39.0,43.6,18.8,46.3
1212,4000    ,13500,2018790,MBG0095,2011G400,52.0,,40.3,44.5,19.5,48.1
1213,4000    ,13500,2018790,MBG0095,2013G400,52.9,,41.7,45.8,21.5,48.7
1214,4000    ,13500,2018790,MBG0095,2015G400,53.6,,41.7,46.3,21.1,48.4
1215,4000    ,14000,2018700,MW00000,2011G400,43.1,0.0012,25.2,29.3,12.0,36.0
1216,4000    ,14000,2018700,MW00000,2013G400,43.0,0.0013,24.8,28.3,11.1,35.2
1217,4000    ,14000,2018700,MW00000,2015G400,42.6,0.0013,24.4,28.5,10.4,34.6
1218,4000    ,14000,2018700,MOG0095,2011G400,42.8,,24.7,28.7,11.3,35.5
1219,4000    ,14000,2018700,MOG0095,2013G400,42.8,,24.1,27.7,10.5,34.6
1220,4000    ,14000,2018700,MOG0095,2015G400,42.3,,23.7,27.9,9.7,34.0
1221,4000    ,14000,2018700,MBG0095,2011G400,43.3,,25.8,30.0,12.6,36.6
1222,4000    ,14000,2018700,MBG0095,2013G400,43.2,,25.5,29.0,11.8,35.8
1223,4000    ,14000,2018700,MBG0095,2015G400,42.8,,25.1,29.2,11.0,35.2
1224,4000    ,14000,2018740,MW00000,2011G400,45.8,0.0009,31.5,35.3,13.0,40.5
1225,4000    ,14000,2018740,MW00000,2013G400,45.6,0.0007,31.6,34.6,12.9,40.3
1226,4000    ,14000,2018740,MW00000,2015G400,45.9,0.0007,31.4,34.8,12.8,40.6
1227,4000    ,14000,2018740,MOG0095,2011G400,45.4,,30.7,34.3,12.2,39.8
1228,4000    ,14000,2018740,MOG0095,2013G400,45.3,,30.7,33.7,12.2,39.7
1229,4000    ,14000,2018740,MOG0095,2015G400,45.5,,30.5,33.9,12.1,39.9
1230,4000    ,14000,2018740,MBG0095,2011G400,46.1,,32.4,36.2,13.8,41.2
1231,4000    ,14000,2018740,MBG0095,2013G400,45.9,,32.4,35.5,13.6,41.0
1232,4000    ,14000,2018740,MBG0095,2015G400,46.2,,32.3,35.6,13.4,41.2
1233,4000    ,14000,2018790,MW00000,2011G400,46.6,0.0005,34.5,38.2,15.2,42.5
1234,4000    ,14000,2018790,MW00000,2013G400,47.5,0.0004,36.0,39.6,17.0,43.4
1235,4000    ,14000,2018790,MW00000,2015G400,48.1,0.0007,36.1,40.2,16.7,43.0
1236,4000    ,14000,2018790,MOG0095,2011G400,46.3,,33.2,36.6,14.1,41.4
1237,4000    ,14000,2018790,MOG0095,2013G400,47.3,,34.7,38.2,15.8,42.4
1238,4000    ,14000,2018790,MOG0095,2015G400,47.8,,34.8,38.9,15.6,42.0
1239,4000    ,14000,2018790,MBG0095,2011G400,47.1,,35.8,39.8,16.4,43.6
1240,4000    ,14000,2018790,MBG0095,2013G400,48.0,,37.4,41.0,18.2,44.3
1241,4000    ,14000,2018790,MBG0095,2015G400,48.6,,37.5,41.5,17.9,44.1
1242,4000    ,14500,2018700,MW00000,2011G400,38.3,0.0021,21.9,25.3,9.7,32.2
1243,4000    ,14500,2018700,MW00000,2013G400,38.3,0.0021,21.6,24.5,9.1,31.6
1244,4000    ,14500,2018700,MW00000,2015G400,37.8,0.0025,21.4,24.7,8.5,31.0
1245,4000    ,14500,2018700,MOG0095,2011G400,38.1,,21.4,24.7,9.1,31.6
1246,4000    ,14500,2018700,MOG0095,2013G400,38.1,,21.0,23.9,8.5,31.0
1247,4000    ,14500,2018700,MOG0095,2015G400,37.6,,20.7,24.1,8.0,30.4
1248,4000    ,14500,2018700,MBG0095,2011G400,38.5,,22.4,25.9,10.2,32.7
1249,4000    ,14500,2018700,MBG0095,2013G400,38.5,,22.2,25.1,9.7,32.1
1250,4000    ,14500,2018700,MBG0095,2015G400,38.0,,22.0,25.3,9.0,31.5
1251,4000    ,14500,2018740,MW00000,2011G400,40.9,0.0014,27.6,30.9,10.4,36.2
1252,4000    ,14500,2018740,MW00000,2013G400,40.8,0.0013,27.7,30.1,10.3,36.1
1253,4000    ,14500,2018740,MW00000,2015G400,41.0,0.0011,27.6,30.2,10.5,36.2
1254,4000    ,14500,2018740,MOG0095,2011G400,40.6,,26.8,29.9,9.6,35.5
1255,4000    ,14500,2018740,MOG0095,2013G400,40.5,,26.9,29.2,9.7,35.5
1256,4000    ,14500,2018740,MOG0095,2015G400,40.7,,26.7,29.4,9.9,35.6
1257,4000    ,14500,2018740,MBG0095,2011G400,41.3,,28.5,31.8,11.1,36.9
1258,4000    ,14500,2018740,MBG0095,2013G400,41.0,,28.5,31.0,11.0,36.7
1259,4000    ,14500,2018740,MBG0095,2015G400,41.3,,28.5,31.1,11.2,36.8
1260,4000    ,14500,2018790,MW00000,2011G400,41.7,0.0012,30.2,33.4,12.4,38.1
1261,4000    ,14500,2018790,MW00000,2013G400,42.6,0.0009,31.9,34.8,14.2,38.9
1262,4000    ,14500,2018790,MW00000,2015G400,43.2,0.0009,32.1,35.6,13.9,38.7
1263,4000    ,14500,2018790,MOG0095,2011G400,41.4,,28.9,31.9,11.3,37.1
1264,4000    ,14500,2018790,MOG0095,2013G400,42.4,,30.5,33.4,13.0,38.0
1265,4000    ,14500,2018790,MOG0095,2015G400,42.9,,30.7,34.2,12.8,37.7
1266,4000    ,14500,2018790,MBG0095,2011G400,42.3,,31.6,35.0,13.5,39.2
1267,4000    ,14500,2018790,MBG0095,2013G400,43.1,,33.2,36.3,15.4,39.9
1268,4000    ,14500,2018790,MBG0095,2015G400,43.8,,33.4,36.9,15.0,39.7
1269,4000    ,15000,2018700,MW00000,2011G400,33.7,0.0039,18.8,21.8,7.7,28.4
1270,4000    ,15000,2018700,MW00000,2013G400,33.7,0.0034,18.7,21.1,7.3,27.9
1271,4000    ,15000,2018700,MW00000,2015G400,33.3,0.0035,18.7,21.3,7.1,27.3
1272,4000    ,15000,2018700,MOG0095,2011G400,33.5,,18.3,21.2,7.2,27.9
1273,4000    ,15000,2018700,MOG0095,2013G400,33.5,,18.1,20.5,6.9,27.4
1274,4000    ,15000,2018700,MOG0095,2015G400,33.1,,18.1,20.7,6.6,26.9
1275,4000    ,15000,2018700,MBG0095,2011G400,33.9,,19.2,22.3,8.1,28.9
1276,4000    ,15000,2018700,MBG0095,2013G400,33.8,,19.2,21.6,7.8,28.4
1277,4000    ,15000,2018700,MBG0095,2015G400,33.5,,19.2,21.8,7.5,27.8
1278,4000    ,15000,2018740,MW00000,2011G400,36.2,0.0021,23.8,26.8,8.5,32.2
1279,4000    ,15000,2018740,MW00000,2013G400,36.0,0.0022,24.0,25.9,8.3,32.0
1280,4000    ,15000,2018740,MW00000,2015G400,36.2,0.0022,23.9,25.9,8.3,32.1
1281,4000    ,15000,2018740,MOG0095,2011G400,35.9,,23.0,25.9,7.8,31.5
1282,4000    ,15000,2018740,MOG0095,2013G400,35.7,,23.2,25.1,7.6,31.4
1283,4000    ,15000,2018740,MOG0095,2015G400,35.9,,23.0,25.1,7.7,31.5
1284,4000    ,15000,2018740,MBG0095,2011G400,36.5,,24.6,27.8,9.2,32.8
1285,4000    ,15000,2018740,MBG0095,2013G400,36.3,,24.8,26.8,8.9,32.6
1286,4000    ,15000,2018740,MBG0095,2015G400,36.5,,24.8,26.8,9.0,32.7
1287,4000    ,15000,2018790,MW00000,2011G400,37.0,0.0014,26.1,29.1,9.9,33.9
1288,4000    ,15000,2018790,MW00000,2013G400,37.8,0.0017,27.7,30.3,11.5,34.6
1289,4000    ,15000,2018790,MW00000,2015G400,38.4,0.0016,28.1,30.9,11.3,34.4
1290,4000    ,15000,2018790,MOG0095,2011G400,36.6,,24.8,27.5,8.8,32.8
1291,4000    ,15000,2018790,MOG0095,2013G400,37.5,,26.4,28.8,10.4,33.7
1292,4000    ,15000,2018790,MOG0095,2015G400,38.1,,26.8,29.6,10.2,33.4
1293,4000    ,15000,2018790,MBG0095,2011G400,37.5,,27.5,30.7,11.0,34.9
1294,4000    ,15000,2018790,MBG0095,2013G400,38.2,,29.1,31.7,12.7,35.5
1295,4000    ,15000,2018790,MBG0095,2015G400,39.0,,29.4,32.3,12.4,35.4
1296,4000    ,15500,2018700,MW00000,2011G400,29.3,0.005,15.9,18.6,6.1,24.8
1297,4000    ,15500,2018700,MW00000,2013G400,29.2,0.005,15.9,17.8,5.8,24.4
1298,4000    ,15500,2018700,MW00000,2015G400,28.8,0.0051,16.1,17.9,5.6,24.0
1299,4000    ,15500,2018700,MOG0095,2011G400,29.1,,15.5,18.1,5.7,24.4
1300,4000    ,15500,2018700,MOG0095,2013G400,29.0,,15.4,17.3,5.4,23.9
1301,4000    ,15500,2018700,MOG0095,2015G400,28.6,,15.5,17.4,5.2,23.6
1302,4000    ,15500,2018700,MBG0095,2011G400,29.5,,16.3,19.1,6.5,25.3
1303,4000    ,15500,2018700,MBG0095,2013G400,29.4,,16.4,18.3,6.2,24.8
1304,4000    ,15500,2018700,MBG0095,2015G400,29.0,,16.6,18.4,6.0,24.4
1305,4000    ,15500,2018740,MW00000,2011G400,31.6,0.0039,20.5,23.0,6.7,28.2
1306,4000    ,15500,2018740,MW00000,2013G400,31.4,0.0038,20.6,22.0,6.5,28.0
1307,4000    ,15500,2018740,MW00000,2015G400,31.6,0.0041,20.5,21.9,6.5,28.1
1308,4000    ,15500,2018740,MOG0095,2011G400,31.2,,19.7,22.1,5.9,27.5
1309,4000    ,15500,2018740,MOG0095,2013G400,31.1,,19.8,21.2,5.9,27.4
1310,4000    ,15500,2018740,MOG0095,2015G400,31.3,,19.7,21.1,5.9,27.5
1311,4000    ,15500,2018740,MBG0095,2011G400,31.9,,21.3,23.9,7.4,28.9
1312,4000    ,15500,2018740,MBG0095,2013G400,31.7,,21.4,22.9,7.1,28.6
1313,4000    ,15500,2018740,MBG0095,2015G400,31.9,,21.4,22.8,7.1,28.7
1314,4000    ,15500,2018790,MW00000,2011G400,32.2,0.0026,22.2,24.8,7.7,29.6
1315,4000    ,15500,2018790,MW00000,2013G400,33.1,0.0025,23.7,25.9,9.3,30.3
1316,4000    ,15500,2018790,MW00000,2015G400,33.7,0.0024,24.1,26.5,8.9,30.1
1317,4000    ,15500,2018790,MOG0095,2011G400,31.9,,20.9,23.2,6.6,28.6
1318,4000    ,15500,2018790,MOG0095,2013G400,32.8,,22.4,24.5,8.1,29.4
1319,4000    ,15500,2018790,MOG0095,2015G400,33.4,,22.8,25.2,7.8,29.1
1320,4000    ,15500,2018790,MBG0095,2011G400,32.7,,23.5,26.4,8.7,30.7
1321,4000    ,15500,2018790,MBG0095,2013G400,33.5,,25.1,27.4,10.4,31.3
1322,4000    ,15500,2018790,MBG0095,2015G400,34.3,,25.4,27.8,10.0,31.1
1323,4000    ,16000,2018700,MW00000,2011G400,25.0,0.0068,13.0,15.2,4.7,21.3
1324,4000    ,16000,2018700,MW00000,2013G400,24.9,0.0068,13.0,14.5,4.4,21.0
1325,4000    ,16000,2018700,MW00000,2015G400,24.5,0.0077,13.3,14.7,4.4,20.5
1326,4000    ,16000,2018700,MOG0095,2011G400,24.8,,12.6,14.7,4.3,20.9
1327,4000    ,16000,2018700,MOG0095,2013G400,24.7,,12.6,14.0,4.0,20.6
1328,4000    ,16000,2018700,MOG0095,2015G400,24.3,,12.9,14.2,4.1,20.1
1329,4000    ,16000,2018700,MBG0095,2011G400,25.2,,13.4,15.7,5.0,21.8
1330,4000    ,16000,2018700,MBG0095,2013G400,25.0,,13.5,15.0,4.7,21.4
1331,4000    ,16000,2018700,MBG0095,2015G400,24.7,,13.8,15.2,4.8,20.9
1332,4000    ,16000,2018740,MW00000,2011G400,27.1,0.0056,17.3,19.2,5.2,24.3
1333,4000    ,16000,2018740,MW00000,2013G400,26.9,0.0063,17.5,18.2,4.7,24.1
1334,4000    ,16000,2018740,MW00000,2015G400,27.2,0.0056,17.4,18.1,4.6,24.3
1335,4000    ,16000,2018740,MOG0095,2011G400,26.8,,16.5,18.3,4.5,23.6
1336,4000    ,16000,2018740,MOG0095,2013G400,26.6,,16.7,17.4,4.2,23.6
1337,4000    ,16000,2018740,MOG0095,2015G400,26.9,,16.5,17.2,4.0,23.7
1338,4000    ,16000,2018740,MBG0095,2011G400,27.5,,18.1,20.1,5.9,24.9
1339,4000    ,16000,2018740,MBG0095,2013G400,27.2,,18.3,19.1,5.3,24.7
1340,4000    ,16000,2018740,MBG0095,2015G400,27.5,,18.3,18.9,5.2,24.9
1341,4000    ,16000,2018790,MW00000,2011G400,27.6,0.0055,18.6,20.5,5.6,25.5
1342,4000    ,16000,2018790,MW00000,2013G400,28.5,0.0044,20.1,21.6,7.1,26.3
1343,4000    ,16000,2018790,MW00000,2015G400,29.1,0.0048,20.4,22.1,6.9,26.1
1344,4000    ,16000,2018790,MOG0095,2011G400,27.2,,17.2,18.9,4.6,24.5
1345,4000    ,16000,2018790,MOG0095,2013G400,28.2,,18.7,20.1,6.0,25.4
1346,4000    ,16000,2018790,MOG0095,2015G400,28.8,,19.1,20.8,5.8,25.1
1347,4000    ,16000,2018790,MBG0095,2011G400,28.1,,19.9,22.1,6.6,26.5
1348,4000    ,16000,2018790,MBG0095,2013G400,28.9,,21.4,23.0,8.2,27.2
1349,4000    ,16000,2018790,MBG0095,2015G400,29.7,,21.7,23.5,8.0,27.1
1350,4000    ,16500,2018700,MW00000,2011G400,20.7,0.0106,10.2,11.9,3.4,17.7
1351,4000    ,16500,2018700,MW00000,2013G400,20.6,0.0106,10.5,11.5,3.1,17.4
1352,4000    ,16500,2018700,MW00000,2015G400,20.4,0.0108,11.3,11.8,3.3,17.2
1353,4000    ,16500,2018700,MOG0095,2011G400,20.5,,9.9,11.4,3.0,17.3
1354,4000    ,16500,2018700,MOG0095,2013G400,20.5,,10.1,11.0,2.8,17.1
1355,4000    ,16500,2018700,MOG0095,2015G400,20.2,,10.9,11.4,3.0,16.8
1356,4000    ,16500,2018700,MBG0095,2011G400,20.9,,10.6,12.4,3.8,18.1
1357,4000    ,16500,2018700,MBG0095,2013G400,20.8,,10.9,11.9,3.4,17.8
1358,4000    ,16500,2018700,MBG0095,2015G400,20.6,,11.7,12.2,3.6,17.6
1359,4000    ,16500,2018740,MW00000,2011G400,22.8,0.0089,14.4,15.4,3.8,20.4
1360,4000    ,16500,2018740,MW00000,2013G400,22.7,0.0083,14.7,14.5,3.6,20.4
1361,4000    ,16500,2018740,MW00000,2015G400,22.9,0.0089,14.6,14.4,3.4,20.5
1362,4000    ,16500,2018740,MOG0095,2011G400,22.5,,13.6,14.5,3.1,19.7
1363,4000    ,16500,2018740,MOG0095,2013G400,22.4,,13.9,13.6,3.0,19.8
1364,4000    ,16500,2018740,MOG0095,2015G400,22.6,,13.7,13.5,2.8,19.9
1365,4000    ,16500,2018740,MBG0095,2011G400,23.2,,15.2,16.4,4.5,21.1
1366,4000    ,16500,2018740,MBG0095,2013G400,23.0,,15.5,15.4,4.2,20.9
1367,4000    ,16500,2018740,MBG0095,2015G400,23.2,,15.4,15.2,4.0,21.1
1368,4000    ,16500,2018790,MW00000,2011G400,23.3,0.0063,15.3,16.7,3.9,21.5
1369,4000    ,16500,2018790,MW00000,2013G400,24.1,0.007,16.7,17.6,5.4,22.2
1370,4000    ,16500,2018790,MW00000,2015G400,24.7,0.007,17.1,18.0,5.4,22.1
1371,4000    ,16500,2018790,MOG0095,2011G400,22.9,,14.0,15.1,2.9,20.4
1372,4000    ,16500,2018790,MOG0095,2013G400,23.8,,15.3,16.2,4.2,21.3
1373,4000    ,16500,2018790,MOG0095,2015G400,24.4,,15.8,16.7,4.3,21.1
1374,4000    ,16500,2018790,MBG0095,2011G400,23.8,,16.7,18.4,5.0,22.6
1375,4000    ,16500,2018790,MBG0095,2013G400,24.5,,18.1,19.1,6.5,23.1
1376,4000    ,16500,2018790,MBG0095,2015G400,25.3,,18.5,19.4,6.5,23.1
1377,4000    ,17000,2018700,MW00000,2011G400,16.7,0.0174,7.7,8.7,2.4,14.1
1378,4000    ,17000,2018700,MW00000,2013G400,16.6,0.0155,8.0,8.3,2.2,13.9
1379,4000    ,17000,2018700,MW00000,2015G400,16.3,0.0174,8.7,8.5,2.4,13.7
1380,4000    ,17000,2018700,MOG0095,2011G400,16.5,,7.3,8.2,2.0,13.7
1381,4000    ,17000,2018700,MOG0095,2013G400,16.5,,7.6,7.8,1.9,13.5
1382,4000    ,17000,2018700,MOG0095,2015G400,16.1,,8.3,8.1,2.1,13.3
1383,4000    ,17000,2018700,MBG0095,2011G400,16.9,,8.1,9.2,2.7,14.5
1384,4000    ,17000,2018700,MBG0095,2013G400,16.8,,8.4,8.7,2.5,14.3
1385,4000    ,17000,2018700,MBG0095,2015G400,16.5,,9.2,8.9,2.6,14.0
1386,4000    ,17000,2018740,MW00000,2011G400,18.8,0.0116,11.3,11.9,2.9,16.8
1387,4000    ,17000,2018740,MW00000,2013G400,18.6,0.0154,11.5,11.0,2.6,16.8
1388,4000    ,17000,2018740,MW00000,2015G400,18.8,0.0127,11.6,10.9,2.4,16.9
1389,4000    ,17000,2018740,MOG0095,2011G400,18.5,,10.5,10.9,2.2,16.2
1390,4000    ,17000,2018740,MOG0095,2013G400,18.3,,10.7,10.1,2.1,16.2
1391,4000    ,17000,2018740,MOG0095,2015G400,18.5,,10.7,10.0,1.8,16.3
1392,4000    ,17000,2018740,MBG0095,2011G400,19.1,,12.1,12.8,3.6,17.5
1393,4000    ,17000,2018740,MBG0095,2013G400,18.9,,12.3,11.9,3.2,17.3
1394,4000    ,17000,2018740,MBG0095,2015G400,19.2,,12.5,11.7,3.0,17.5
1395,4000    ,17000,2018790,MW00000,2011G400,18.9,0.0091,11.9,12.7,2.7,17.5
1396,4000    ,17000,2018790,MW00000,2013G400,19.9,0.0102,13.1,13.7,4.0,18.3
1397,4000    ,17000,2018790,MW00000,2015G400,20.5,0.0106,13.8,14.2,4.0,18.3
1398,4000    ,17000,2018790,MOG0095,2011G400,18.6,,10.6,11.1,1.7,16.5
1399,4000    ,17000,2018790,MOG0095,2013G400,19.6,,11.7,12.2,2.8,17.3
1400,4000    ,17000,2018790,MOG0095,2015G400,20.2,,12.5,12.8,2.9,17.2
1401,4000    ,17000,2018790,MBG0095,2011G400,19.5,,13.3,14.4,3.7,18.6
1402,4000    ,17000,2018790,MBG0095,2013G400,20.3,,14.5,15.2,5.1,19.2
1403,4000    ,17000,2018790,MBG0095,2015G400,21.1,,15.2,15.6,5.0,19.3
1404,4000    ,17500,2018700,MW00000,2011G400,13.0,0.0262,5.6,5.9,1.8,10.8
1405,4000    ,17500,2018700,MW00000,2013G400,12.8,0.0276,5.8,5.5,1.6,10.5
1406,4000    ,17500,2018700,MW00000,2015G400,12.6,0.0294,6.5,5.7,1.6,10.4
1407,4000    ,17500,2018700,MOG0095,2011G400,12.9,,5.3,5.5,1.4,10.4
1408,4000    ,17500,2018700,MOG0095,2013G400,12.6,,5.4,5.1,1.3,10.1
1409,4000    ,17500,2018700,MOG0095,2015G400,12.4,,6.0,5.3,1.3,10.0
1410,4000    ,17500,2018700,MBG0095,2011G400,13.2,,6.0,6.4,2.1,11.2
1411,4000    ,17500,2018700,MBG0095,2013G400,12.9,,6.2,6.0,1.8,10.8
1412,4000    ,17500,2018700,MBG0095,2015G400,12.8,,6.9,6.1,1.8,10.7
1413,4000    ,17500,2018740,MW00000,2011G400,14.7,0.0235,8.4,8.5,1.9,13.1
1414,4000    ,17500,2018740,MW00000,2013G400,14.9,0.022,8.7,7.9,1.6,13.4
1415,4000    ,17500,2018740,MW00000,2015G400,14.9,0.019,8.9,7.7,1.6,13.2
1416,4000    ,17500,2018740,MOG0095,2011G400,14.4,,7.6,7.6,1.3,12.5
1417,4000    ,17500,2018740,MOG0095,2013G400,14.6,,7.9,7.0,1.1,12.8
1418,4000    ,17500,2018740,MOG0095,2015G400,14.6,,8.1,6.8,1.1,12.6
1419,4000    ,17500,2018740,MBG0095,2011G400,15.0,,9.1,9.5,2.5,13.8
1420,4000    ,17500,2018740,MBG0095,2013G400,15.1,,9.5,8.8,2.1,13.9
1421,4000    ,17500,2018740,MBG0095,2015G400,15.2,,9.8,8.6,2.2,13.8
1422,4000    ,17500,2018790,MW00000,2011G400,14.7,0.0273,8.6,8.7,1.3,13.6
1423,4000    ,17500,2018790,MW00000,2013G400,15.8,0.0178,9.9,9.9,2.5,14.4
1424,4000    ,17500,2018790,MW00000,2015G400,16.5,0.024,10.7,10.7,2.8,14.5
1425,4000    ,17500,2018790,MOG0095,2011G400,14.4,,7.2,7.0,0.4,12.5
1426,4000    ,17500,2018790,MOG0095,2013G400,15.5,,8.5,8.3,1.4,13.5
1427,4000    ,17500,2018790,MOG0095,2015G400,16.2,,9.4,9.3,1.7,13.4
1428,4000    ,17500,2018790,MBG0095,2011G400,15.2,,10.0,10.4,2.3,14.6
1429,4000    ,17500,2018790,MBG0095,2013G400,16.2,,11.3,11.4,3.6,15.3
1430,4000    ,17500,2018790,MBG0095,2015G400,17.1,,12.1,12.1,3.8,15.5
1431,4000    ,18000,2018700,MW00000,2011G400,9.5,0.1051,3.9,3.6,1.1,7.8
1432,4000    ,18000,2018700,MW00000,2013G400,9.3,0.1078,3.9,3.2,1.0,7.4
1433,4000    ,18000,2018700,MW00000,2015G400,9.2,0.1086,4.3,3.2,1.0,7.3
1434,4000    ,18000,2018700,MOG0095,2011G400,9.4,,3.5,3.1,0.8,7.4
1435,4000    ,18000,2018700,MOG0095,2013G400,9.2,,3.5,2.8,0.8,7.0
1436,4000    ,18000,2018700,MOG0095,2015G400,9.1,,3.9,2.8,0.8,7.0
1437,4000    ,18000,2018700,MBG0095,2011G400,9.6,,4.2,4.0,1.4,8.1
1438,4000    ,18000,2018700,MBG0095,2013G400,9.4,,4.2,3.6,1.3,7.7
1439,4000    ,18000,2018700,MBG0095,2015G400,9.3,,4.7,3.6,1.3,7.7
1440,4000    ,18000,2018740,MW00000,2011G400,11.3,0.0887,6.3,5.4,1.2,10.1
1441,4000    ,18000,2018740,MW00000,2013G400,11.3,0.0886,6.2,5.1,1.0,10.5
1442,4000    ,18000,2018740,MW00000,2015G400,11.1,0.0898,6.4,4.8,1.2,10.0
1443,4000    ,18000,2018740,MOG0095,2011G400,11.1,,5.5,4.4,0.6,9.5
1444,4000    ,18000,2018740,MOG0095,2013G400,11.1,,5.4,4.2,0.5,10.0
1445,4000    ,18000,2018740,MOG0095,2015G400,10.9,,5.6,4.0,0.7,9.5
1446,4000    ,18000,2018740,MBG0095,2011G400,11.4,,7.1,6.4,1.8,10.7
1447,4000    ,18000,2018740,MBG0095,2013G400,11.5,,7.0,6.0,1.4,11.0
1448,4000    ,18000,2018740,MBG0095,2015G400,11.4,,7.3,5.7,1.8,10.6
1449,4000    ,18000,2018790,MW00000,2011G400,11.5,0.0871,6.1,5.8,1.0,10.5
1450,4000    ,18000,2018790,MW00000,2013G400,12.0,0.0832,7.5,7.0,1.8,11.0
