ID,Landen,Perioden,Totaal_1,PlantaardigeProducten_2,Totaal_3,Dieren_4,DierlijkeProducten_5,Landbouwdiensten_6,NietTotDeLandbouwBehorendeNevena_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,BrutoToegevoegdeWaardeBasisprijzen_10,VerbruikVanVasteActiva_11,NietProductgebondenBelastingen_12,NietProductgebondenSubsidies_13,Landbouwinkomen_14,Arbeidsvolume_15,Inkomensindex2021100_16,MutatieTOVVoorafgaandJaar_17
312,L008627,2007JJ00,6687.0,3896.0,2260.0,1494.0,766.0,344.0,187.0,4414.0,2273.0,2273.0,884.0,34.0,901.0,2256.0,459.0,47.6,6.9
313,L008627,2008JJ00,7843.0,4656.0,2564.0,1692.0,872.0,438.0,186.0,5158.0,2685.0,2685.0,942.0,17.0,1208.0,2934.0,435.0,62.4,31.1
314,L008627,2009JJ00,5839.0,3202.0,2137.0,1486.0,651.0,356.0,145.0,4164.0,1676.0,1676.0,873.0,17.0,1120.0,1906.0,447.0,42.3,-32.3
315,L008627,2010JJ00,6122.0,3476.0,2178.0,1481.0,697.0,341.0,128.0,4152.0,1970.0,1970.0,910.0,20.0,1288.0,2328.0,444.0,49.7,17.7
316,L008627,2011JJ00,7753.0,4676.0,2526.0,1732.0,794.0,379.0,172.0,4862.0,2891.0,2891.0,925.0,24.0,1494.0,3436.0,437.0,74.2,49.3
317,L008627,2012JJ00,7499.0,4339.0,2638.0,1810.0,827.0,350.0,172.0,4927.0,2572.0,2572.0,922.0,29.0,1505.0,3125.0,433.0,68.5,-7.7
318,L008627,2013JJ00,7811.0,4596.0,2671.0,1824.0,847.0,365.0,178.0,4915.0,2896.0,2896.0,911.0,23.0,1574.0,3535.0,444.0,75.4,10.1
319,L008627,2014JJ00,7957.0,4712.0,2708.0,1801.0,907.0,381.0,157.0,4738.0,3219.0,3219.0,912.0,26.0,1617.0,3898.0,463.0,80.1,6.2
320,L008627,2015JJ00,8008.0,4668.0,2760.0,1941.0,819.0,408.0,172.0,4784.0,3224.0,3224.0,925.0,26.0,1318.0,3592.0,442.0,75.5,-5.7
321,L008627,2016JJ00,8300.0,5006.0,2693.0,1938.0,755.0,422.0,179.0,4871.0,3429.0,3429.0,927.0,28.0,1334.0,3808.0,434.0,80.8,7.0
322,L008627,2017JJ00,8387.0,4862.0,2939.0,1998.0,941.0,433.0,153.0,4829.0,3558.0,3558.0,966.0,32.0,1371.0,3930.0,421.0,82.0,1.5
323,L008627,2018JJ00,8428.0,4873.0,2967.0,2059.0,908.0,447.0,141.0,4978.0,3450.0,3450.0,1006.0,29.0,1396.0,3810.0,392.0,84.1,2.6
324,L008627,2019JJ00,8669.0,4968.0,3070.0,2172.0,898.0,476.0,155.0,5136.0,3533.0,3533.0,1061.0,34.0,1387.0,3825.0,359.0,89.7,6.6
325,L008627,2020JJ00,8398.0,4939.0,2858.0,2015.0,844.0,470.0,131.0,4978.0,3420.0,3420.0,1071.0,32.0,1366.0,3682.0,327.0,96.2,7.3
326,L008627,2021JJ00,9521.0,5821.0,3057.0,2141.0,916.0,511.0,132.0,5706.0,3815.0,3815.0,1197.0,36.0,1307.0,3889.0,319.0,100.0,4.0
327,L008627,2022JJ00,10398.0,5917.0,3755.0,2475.0,1280.0,582.0,144.0,6948.0,3451.0,3451.0,1350.0,28.0,1711.0,3784.0,290.0,102.4,2.4
328,L008627,2023JJ00,11548.0,6449.0,4276.0,2935.0,1341.0,669.0,153.0,7416.0,4132.0,4132.0,1650.0,32.0,1721.0,4171.0,274.0,101.6,-0.8
329,L008627,2024JJ00,10479.0,5573.0,4111.0,2819.0,1293.0,646.0,148.0,6777.0,3702.0,3702.0,1663.0,31.0,1672.0,3680.0,259.0,91.5,-10.0
330,L008629,1995JJ00,5829.0,1259.0,4364.0,2870.0,1495.0,205.0,,2827.0,3002.0,3002.0,479.0,79.0,201.0,2644.0,232.0,68.7,
331,L008629,1996JJ00,6089.0,1357.0,4513.0,2986.0,1527.0,219.0,,3076.0,3013.0,3013.0,513.0,87.0,333.0,2746.0,232.0,69.2,0.7
332,L008629,1997JJ00,6061.0,1278.0,4546.0,3044.0,1502.0,237.0,,3087.0,2974.0,2974.0,561.0,85.0,391.0,2720.0,214.0,67.4,-2.6
333,L008629,1998JJ00,5842.0,1253.0,4362.0,2919.0,1444.0,226.0,,3020.0,2821.0,2821.0,548.0,79.0,398.0,2593.0,209.0,65.3,-3.0
334,L008629,1999JJ00,5651.0,1307.0,4099.0,2672.0,1428.0,245.0,,3111.0,2540.0,2540.0,567.0,66.0,398.0,2305.0,192.0,61.1,-6.5
335,L008629,2000JJ00,5986.0,1332.0,4396.0,2926.0,1470.0,258.0,,3207.0,2778.0,2778.0,590.0,51.0,407.0,2545.0,172.0,71.5,17.0
336,L008629,2001JJ00,6067.0,1435.0,4353.0,2759.0,1593.0,279.0,,3469.0,2597.0,2597.0,618.0,60.0,629.0,2549.0,153.0,75.0,5.0
337,L008629,2002JJ00,5836.0,1362.0,4226.0,2789.0,1437.0,248.0,,3413.0,2423.0,2423.0,636.0,74.0,690.0,2403.0,158.0,65.1,-13.2
338,L008629,2003JJ00,5979.0,1423.0,4307.0,2854.0,1454.0,248.0,,3465.0,2514.0,2514.0,640.0,82.0,659.0,2451.0,164.0,61.6,-5.4
339,L008629,2004JJ00,6157.0,1467.0,4429.0,2932.0,1497.0,261.0,,3516.0,2641.0,2641.0,652.0,83.0,675.0,2581.0,160.0,66.3,7.5
340,L008629,2005JJ00,5711.0,1377.0,4064.0,2709.0,1355.0,270.0,,3745.0,1966.0,1966.0,648.0,91.0,1772.0,2999.0,156.0,76.7,15.8
341,L008629,2006JJ00,5467.0,1461.0,3734.0,2374.0,1360.0,272.0,,4015.0,1452.0,1452.0,668.0,99.0,1926.0,2611.0,153.0,65.8,-14.3
342,L008629,2007JJ00,5975.0,1633.0,4054.0,2356.0,1698.0,288.0,,4226.0,1750.0,1750.0,704.0,84.0,1928.0,2891.0,150.0,73.3,11.4
343,L008629,2008JJ00,6143.0,1657.0,4205.0,2552.0,1652.0,281.0,,4700.0,1443.0,1443.0,769.0,85.0,1966.0,2555.0,148.0,66.1,-9.8
344,L008629,2009JJ00,5014.0,1378.0,3367.0,2231.0,1136.0,269.0,,4191.0,823.0,823.0,780.0,82.0,1894.0,1857.0,147.0,50.8,-23.1
345,L008629,2010JJ00,5822.0,1670.0,3833.0,2268.0,1565.0,319.0,,4433.0,1389.0,1389.0,734.0,43.0,1695.0,2306.0,165.0,57.6,13.3
346,L008629,2011JJ00,6576.0,1716.0,4525.0,2654.0,1871.0,335.0,,4707.0,1869.0,1869.0,710.0,33.0,1865.0,2991.0,165.0,73.7,28.0
347,L008629,2012JJ00,6838.0,1785.0,4729.0,3073.0,1656.0,324.0,,5054.0,1784.0,1784.0,717.0,78.0,1760.0,2749.0,165.0,66.3,-10.0
348,L008629,2013JJ00,7672.0,2066.0,5239.0,3127.0,2112.0,366.0,,5670.0,2002.0,2002.0,712.0,82.0,1640.0,2847.0,164.0,68.7,3.6
349,L008629,2014JJ00,7294.0,1747.0,5188.0,3068.0,2120.0,359.0,,5120.0,2174.0,2174.0,763.0,77.0,1603.0,2937.0,164.0,70.7,3.0
350,L008629,2015JJ00,7404.0,1737.0,5319.0,3465.0,1854.0,348.0,,4933.0,2472.0,2472.0,805.0,62.0,1472.0,3076.0,164.0,68.4,-3.3
351,L008629,2016JJ00,7444.0,1767.0,5305.0,3465.0,1840.0,372.0,,5085.0,2359.0,2359.0,813.0,74.0,1667.0,3139.0,161.0,70.7,3.3
352,L008629,2017JJ00,8533.0,1890.0,6268.0,3616.0,2652.0,376.0,,5332.0,3202.0,3202.0,849.0,40.0,1679.0,3991.0,159.0,89.5,26.7
353,L008629,2018JJ00,8658.0,2125.0,6088.0,3467.0,2622.0,444.0,,6025.0,2632.0,2632.0,914.0,37.0,1720.0,3402.0,158.0,75.9,-15.3
354,L008629,2019JJ00,8498.0,1885.0,6169.0,3498.0,2671.0,444.0,,5597.0,2901.0,2901.0,973.0,65.0,1701.0,3564.0,158.0,77.2,1.8
355,L008629,2020JJ00,8931.0,1957.0,6543.0,3733.0,2810.0,431.0,,5583.0,3348.0,3348.0,992.0,38.0,1706.0,4024.0,157.0,88.2,15.7
356,L008629,2021JJ00,10133.0,2151.0,7518.0,4064.0,3454.0,464.0,,6114.0,4019.0,4019.0,1088.0,38.0,1719.0,4612.0,157.0,100.0,13.4
357,L008629,2022JJ00,12922.0,2656.0,9693.0,4601.0,5092.0,573.0,,7880.0,5042.0,5042.0,1217.0,38.0,1954.0,5740.0,157.0,116.6,16.6
358,L008629,2023JJ00,11299.0,2491.0,8212.0,4604.0,3608.0,597.0,0.0,7754.0,3546.0,3546.0,1262.0,38.0,1646.0,3892.0,157.0,76.3,-34.6
359,L008629,2024JJ00,12228.0,2618.0,8996.0,4816.0,4180.0,614.0,0.0,7480.0,4748.0,4748.0,1262.0,38.0,1839.0,5287.0,157.0,100.3,31.5
360,L008636,1995JJ00,39593.0,23820.0,11969.0,7669.0,4300.0,2472.0,1333.0,14734.0,24859.0,24859.0,6132.0,709.0,1197.0,19215.0,1605.0,90.8,
361,L008636,1996JJ00,45371.0,27420.0,13658.0,8562.0,5096.0,2740.0,1553.0,16607.0,28764.0,28764.0,6565.0,807.0,1119.0,22511.0,1568.0,95.5,5.2
362,L008636,1997JJ00,46176.0,28069.0,13637.0,8452.0,5185.0,2902.0,1568.0,16593.0,29583.0,29583.0,6873.0,861.0,1203.0,23052.0,1547.0,95.2,-0.3
363,L008636,1998JJ00,46056.0,28385.0,13086.0,8096.0,4990.0,2993.0,1591.0,16338.0,29718.0,29718.0,7008.0,1095.0,1063.0,22677.0,1504.0,94.6,-0.7
364,L008636,1999JJ00,46675.0,28930.0,13129.0,8124.0,5004.0,2973.0,1643.0,16542.0,30133.0,30133.0,7141.0,1084.0,1505.0,23413.0,1434.0,100.2,5.9
365,L008636,2000JJ00,46577.0,27856.0,13650.0,8598.0,5052.0,3163.0,1908.0,16978.0,29598.0,29598.0,7466.0,1112.0,1710.0,22730.0,1398.0,97.9,-2.3
366,L008636,2001JJ00,48546.0,28709.0,14603.0,9410.0,5193.0,3205.0,2030.0,17713.0,30832.0,30832.0,7760.0,1157.0,2250.0,24166.0,1409.0,100.3,2.4
367,L008636,2002JJ00,48128.0,28824.0,13974.0,8785.0,5188.0,3321.0,2009.0,17982.0,30146.0,30146.0,8046.0,1221.0,2649.0,23528.0,1356.0,98.2,-2.1
368,L008636,2003JJ00,48871.0,28914.0,14449.0,9128.0,5322.0,3428.0,2079.0,18133.0,30738.0,30738.0,8264.0,1248.0,2113.0,23339.0,1314.0,97.4,-0.8
369,L008636,2004JJ00,51493.0,31635.0,14178.0,8918.0,5260.0,3574.0,2106.0,19171.0,32321.0,32321.0,8648.0,1260.0,1801.0,24214.0,1299.0,99.6,2.2
370,L008636,2005JJ00,46814.0,27564.0,13658.0,8374.0,5284.0,3546.0,2046.0,18547.0,28267.0,28267.0,9000.0,1544.0,2753.0,20475.0,1240.0,86.5,-13.2
371,L008636,2006JJ00,46678.0,26823.0,13950.0,8677.0,5274.0,3648.0,2257.0,18904.0,27774.0,27774.0,9391.0,1835.0,3837.0,20386.0,1263.0,82.8,-4.2
372,L008636,2007JJ00,48261.0,27531.0,14437.0,9042.0,5395.0,3737.0,2555.0,20372.0,27889.0,27889.0,9783.0,1962.0,3764.0,19909.0,1221.0,81.6,-1.4
373,L008636,2008JJ00,51369.0,29391.0,15378.0,9314.0,6064.0,3865.0,2736.0,22840.0,28530.0,28530.0,10120.0,1825.0,3887.0,20472.0,1188.0,84.2,3.2
374,L008636,2009JJ00,47505.0,26283.0,14506.0,8949.0,5557.0,3967.0,2749.0,21344.0,26161.0,26161.0,10270.0,1743.0,5903.0,20050.0,1167.0,82.6,-1.9
375,L008636,2010JJ00,48054.0,26566.0,14358.0,8842.0,5516.0,4242.0,2888.0,21817.0,26237.0,26237.0,10484.0,1706.0,4406.0,18453.0,1179.0,74.9,-9.3
376,L008636,2011JJ00,52407.0,28452.0,15833.0,9808.0,6025.0,4399.0,3722.0,23649.0,28757.0,28757.0,10746.0,1738.0,5085.0,21358.0,1147.0,87.7,17.1
377,L008636,2012JJ00,54385.0,28563.0,16838.0,10337.0,6501.0,4598.0,4386.0,24426.0,29959.0,29959.0,10801.0,1025.0,4493.0,22626.0,1122.0,93.5,6.7
378,L008636,2013JJ00,58086.0,31526.0,16873.0,10341.0,6532.0,4673.0,5014.0,24675.0,33410.0,33410.0,10560.0,630.0,4797.0,27017.0,1110.0,111.6,19.3
379,L008636,2014JJ00,54892.0,28709.0,16446.0,9941.0,6505.0,4767.0,4971.0,23990.0,30902.0,30902.0,10411.0,995.0,5918.0,25413.0,1132.0,102.0,-8.6
380,L008636,2015JJ00,56375.0,31009.0,15683.0,9540.0,6143.0,4796.0,4887.0,23525.0,32851.0,32851.0,10297.0,1236.0,4021.0,25338.0,1153.0,99.0,-3.0
381,L008636,2016JJ00,54403.0,29447.0,15106.0,9421.0,5685.0,4945.0,4905.0,23053.0,31350.0,31350.0,10153.0,711.0,5200.0,25686.0,1185.0,96.5,-2.5
382,L008636,2017JJ00,56085.0,29535.0,16188.0,10021.0,6167.0,4990.0,5372.0,23648.0,32437.0,32437.0,10175.0,572.0,4202.0,25892.0,1159.0,98.7,2.3
383,L008636,2018JJ00,58632.0,32465.0,15717.0,9494.0,6224.0,5011.0,5438.0,24617.0,34015.0,34015.0,10286.0,607.0,4921.0,28043.0,1177.0,104.2,5.5
384,L008636,2019JJ00,58241.0,31712.0,15835.0,9386.0,6449.0,5144.0,5550.0,24856.0,33385.0,33385.0,10361.0,679.0,4986.0,27331.0,1156.0,102.5,-1.7
385,L008636,2020JJ00,57866.0,32825.0,15507.0,8918.0,6589.0,4947.0,4588.0,25309.0,32557.0,32557.0,10230.0,620.0,4154.0,25861.0,1103.0,100.0,-2.4
386,L008636,2021JJ00,61769.0,34999.0,16354.0,9617.0,6737.0,5267.0,5149.0,28011.0,33757.0,33757.0,10636.0,671.0,4612.0,27063.0,1136.0,100.0,0.3
387,L008636,2022JJ00,72679.0,40995.0,20182.0,11693.0,8489.0,5362.0,6140.0,35139.0,37540.0,37540.0,11438.0,669.0,4622.0,30056.0,979.0,124.6,24.6
388,L008636,2023JJ00,72965.0,38863.0,21448.0,12369.0,9079.0,5917.0,6737.0,34049.0,38916.0,38916.0,11379.0,680.0,5105.0,31962.0,931.0,131.6,5.6
389,L008636,2024JJ00,75367.0,40461.0,21760.0,12209.0,9551.0,6042.0,7105.0,32410.0,42957.0,42957.0,11367.0,666.0,5310.0,36234.0,936.0,145.2,10.3
390,L008654,1995JJ00,,,,,,,,,,,,,,,,,
391,L008654,1996JJ00,,,,,,,,,,,,,,,,,
392,L008654,1997JJ00,,,,,,,,,,,,,,,,,
393,L008654,1998JJ00,,,,,,,,,,,,,,,,,
394,L008654,1999JJ00,,,,,,,,,,,,,,,,,
395,L008654,2000JJ00,,,,,,,,,,,,,,,,,
396,L008654,2001JJ00,,,,,,,,,,,,,,,,,
397,L008654,2002JJ00,,,,,,,,,,,,,,,,,
398,L008654,2003JJ00,,,,,,,,,,,,,,,,,
399,L008654,2004JJ00,,,,,,,,,,,,,,,,,
400,L008654,2005JJ00,2495.0,1310.0,1043.0,710.0,333.0,93.0,49.0,1364.0,1131.0,1131.0,364.0,0.0,21.0,789.0,228.0,46.5,
401,L008654,2006JJ00,2587.0,1395.0,1030.0,691.0,339.0,99.0,63.0,1291.0,1296.0,1296.0,382.0,0.0,25.0,939.0,222.0,54.2,16.4
402,L008654,2007JJ00,2873.0,1667.0,1035.0,683.0,352.0,104.0,68.0,1546.0,1327.0,1327.0,410.0,0.0,33.0,951.0,209.0,56.0,3.3
403,L008654,2008JJ00,3122.0,1812.0,1134.0,728.0,406.0,111.0,65.0,1604.0,1518.0,1518.0,410.0,0.0,43.0,1150.0,205.0,64.4,15.1
404,L008654,2009JJ00,2935.0,1671.0,1095.0,721.0,374.0,104.0,65.0,1496.0,1439.0,1439.0,400.0,0.0,65.0,1104.0,203.0,61.6,-4.3
405,L008654,2010JJ00,2915.0,1708.0,1042.0,646.0,396.0,98.0,67.0,1545.0,1370.0,1370.0,394.0,0.0,46.0,1022.0,202.0,56.4,-8.5
406,L008654,2011JJ00,2861.0,1666.0,1032.0,632.0,400.0,96.0,68.0,1564.0,1297.0,1297.0,379.0,0.0,38.0,957.0,199.0,53.8,-4.6
407,L008654,2012JJ00,2780.0,1656.0,951.0,607.0,345.0,100.0,73.0,1608.0,1172.0,1172.0,359.0,0.0,21.0,834.0,202.0,46.1,-14.4
408,L008654,2013JJ00,2415.0,1420.0,822.0,513.0,308.0,97.0,76.0,1408.0,1006.0,1006.0,317.0,0.0,184.0,873.0,191.0,51.0,10.7
409,L008654,2014JJ00,2041.0,1122.0,755.0,465.0,290.0,93.0,71.0,1255.0,786.0,786.0,312.0,0.0,265.0,739.0,188.0,44.2,-13.5
410,L008654,2015JJ00,2090.0,1186.0,749.0,480.0,269.0,90.0,65.0,1205.0,885.0,885.0,308.0,0.0,393.0,970.0,182.0,59.6,35.0
411,L008654,2016JJ00,2184.0,1275.0,749.0,503.0,246.0,96.0,63.0,1216.0,968.0,968.0,308.0,0.0,382.0,1042.0,174.0,66.3,11.1
412,L008654,2017JJ00,2204.0,1249.0,796.0,542.0,254.0,95.0,65.0,1226.0,978.0,978.0,309.0,0.0,400.0,1069.0,174.0,66.5,0.4
413,L008654,2018JJ00,2333.0,1398.0,772.0,531.0,241.0,96.0,67.0,1247.0,1086.0,1086.0,322.0,,407.0,1171.0,175.0,70.7,6.3
414,L008654,2019JJ00,2423.0,1397.0,868.0,627.0,241.0,95.0,64.0,1288.0,1135.0,1135.0,317.0,,446.0,1265.0,176.0,74.2,5.0
415,L008654,2020JJ00,2422.0,1434.0,833.0,594.0,239.0,95.0,61.0,1269.0,1153.0,1153.0,311.0,0.0,483.0,1326.0,172.0,80.3,8.2
416,L008654,2021JJ00,2748.0,1621.0,969.0,741.0,228.0,95.0,63.0,1290.0,1458.0,1458.0,314.0,,534.0,1679.0,171.0,100.0,24.6
417,L008654,2022JJ00,3245.0,1963.0,1125.0,851.0,274.0,95.0,62.0,1528.0,1717.0,1717.0,312.0,,527.0,1932.0,173.0,105.4,5.4
418,L008654,2023JJ00,2840.0,1575.0,1111.0,821.0,289.0,96.0,59.0,1445.0,1395.0,1395.0,318.0,0.0,655.0,1731.0,172.0,85.0,-19.3
419,L008654,2024JJ00,3085.0,1846.0,1084.0,819.0,265.0,97.0,59.0,1316.0,1769.0,1769.0,320.0,0.0,535.0,1985.0,174.0,90.5,6.5
420,L008657,1995JJ00,,,,,,,,,,,,,,,,,
421,L008657,1996JJ00,,,,,,,,,,,,,,,,,
422,L008657,1997JJ00,,,,,,,,,,,,,,,175.0,,
423,L008657,1998JJ00,321.0,146.0,159.0,61.0,97.0,7.0,8.0,191.0,130.0,130.0,28.0,0.0,11.0,113.0,165.0,14.4,
424,L008657,1999JJ00,404.0,183.0,178.0,67.0,111.0,10.0,32.0,224.0,180.0,180.0,42.0,19.0,0.0,119.0,154.0,15.1,4.9
425,L008657,2000JJ00,475.0,198.0,228.0,87.0,141.0,6.0,42.0,277.0,197.0,197.0,47.0,10.0,0.0,140.0,149.0,15.9,5.2
426,L008657,2001JJ00,554.0,226.0,287.0,127.0,160.0,6.0,36.0,319.0,236.0,236.0,47.0,10.0,2.0,181.0,145.0,20.5,29.1
427,L008657,2002JJ00,580.0,258.0,261.0,108.0,153.0,6.0,56.0,350.0,230.0,230.0,47.0,10.0,2.0,175.0,143.0,19.9,-2.9
428,L008657,2003JJ00,589.0,265.0,228.0,92.0,136.0,6.0,91.0,366.0,223.0,223.0,47.0,6.0,8.0,178.0,141.0,21.5,8.2
429,L008657,2004JJ00,677.0,308.0,275.0,104.0,172.0,7.0,86.0,398.0,279.0,279.0,52.0,7.0,83.0,302.0,140.0,35.8,66.5
430,L008657,2005JJ00,751.0,346.0,302.0,101.0,201.0,23.0,81.0,471.0,280.0,280.0,61.0,8.0,117.0,328.0,138.0,37.0,3.2
431,L008657,2006JJ00,851.0,385.0,350.0,117.0,233.0,22.0,94.0,540.0,311.0,311.0,69.0,5.0,186.0,423.0,123.0,47.7,28.8
432,L008657,2007JJ00,1051.0,525.0,396.0,147.0,249.0,25.0,104.0,699.0,352.0,352.0,87.0,5.0,202.0,462.0,107.0,49.9,4.7
433,L008657,2008JJ00,1036.0,530.0,404.0,151.0,253.0,24.0,79.0,739.0,297.0,297.0,95.0,6.0,207.0,404.0,99.0,42.4,-15.0
434,L008657,2009JJ00,869.0,435.0,346.0,147.0,199.0,15.0,74.0,653.0,216.0,216.0,90.0,7.0,213.0,332.0,93.0,41.4,-2.4
435,L008657,2010JJ00,942.0,475.0,383.0,139.0,244.0,23.0,61.0,705.0,236.0,236.0,87.0,9.0,249.0,390.0,86.0,53.0,27.9
436,L008657,2011JJ00,1082.0,550.0,423.0,150.0,274.0,31.0,77.0,823.0,259.0,259.0,90.0,10.0,250.0,410.0,88.0,50.7,-4.3
437,L008657,2012JJ00,1327.0,750.0,460.0,162.0,298.0,36.0,80.0,1004.0,323.0,323.0,104.0,11.0,288.0,495.0,84.0,62.5,21.2
438,L008657,2013JJ00,1299.0,666.0,505.0,170.0,335.0,34.0,94.0,1045.0,255.0,255.0,102.0,14.0,304.0,442.0,83.0,56.2,-10.0
439,L008657,2014JJ00,1315.0,650.0,519.0,173.0,346.0,36.0,111.0,1017.0,298.0,298.0,132.0,16.0,291.0,440.0,76.0,59.8,6.3
440,L008657,2015JJ00,1435.0,787.0,490.0,169.0,321.0,38.0,120.0,1036.0,400.0,400.0,138.0,18.0,264.0,508.0,78.0,67.4,12.8
441,L008657,2016JJ00,1316.0,705.0,456.0,159.0,297.0,46.0,108.0,983.0,333.0,333.0,128.0,21.0,289.0,473.0,76.0,63.8,-5.4
442,L008657,2017JJ00,1407.0,728.0,531.0,168.0,363.0,30.0,117.0,981.0,427.0,427.0,150.0,19.0,318.0,576.0,75.0,77.1,20.9
443,L008657,2018JJ00,1345.0,668.0,512.0,169.0,343.0,25.0,141.0,999.0,346.0,346.0,163.0,20.0,331.0,494.0,71.0,67.5,-12.4
444,L008657,2019JJ00,1629.0,925.0,532.0,182.0,350.0,31.0,141.0,1056.0,573.0,573.0,175.0,20.0,293.0,672.0,70.0,88.8,31.5
445,L008657,2020JJ00,1727.0,1029.0,533.0,182.0,352.0,35.0,130.0,1137.0,590.0,590.0,198.0,20.0,317.0,689.0,67.0,92.7,4.4
446,L008657,2021JJ00,1769.0,1034.0,576.0,197.0,379.0,30.0,129.0,1155.0,614.0,614.0,228.0,21.0,335.0,700.0,61.0,100.0,7.9
447,L008657,2022JJ00,2355.0,1372.0,781.0,243.0,537.0,48.0,154.0,1529.0,826.0,826.0,243.0,21.0,356.0,917.0,63.0,116.6,16.6
448,L008657,2023JJ00,1874.0,975.0,718.0,269.0,448.0,43.0,139.0,1420.0,454.0,454.0,274.0,20.0,354.0,515.0,56.0,69.2,-40.6
449,L008657,2024JJ00,1983.0,1040.0,762.0,272.0,490.0,45.0,135.0,1382.0,601.0,601.0,258.0,20.0,363.0,686.0,54.0,92.8,34.0
450,L008662,1995JJ00,873.0,444.0,381.0,197.0,184.0,33.0,15.0,539.0,334.0,334.0,65.0,0.0,0.0,269.0,,,
451,L008662,1996JJ00,1159.0,594.0,505.0,240.0,265.0,41.0,20.0,664.0,495.0,495.0,82.0,2.0,0.0,411.0,,,
452,L008662,1997JJ00,1351.0,714.0,570.0,272.0,299.0,43.0,23.0,804.0,547.0,547.0,97.0,4.0,1.0,446.0,310.0,31.3,
453,L008662,1998JJ00,1282.0,698.0,545.0,248.0,297.0,15.0,23.0,742.0,540.0,540.0,94.0,14.0,8.0,439.0,274.0,33.3,6.6
454,L008662,1999JJ00,1135.0,600.0,497.0,206.0,292.0,12.0,25.0,675.0,459.0,459.0,114.0,16.0,3.0,333.0,246.0,27.2,-18.5
455,L008662,2000JJ00,1154.0,634.0,487.0,209.0,277.0,16.0,17.0,746.0,408.0,408.0,120.0,14.0,4.0,278.0,187.0,25.6,-5.6
456,L008662,2001JJ00,1166.0,572.0,564.0,254.0,310.0,13.0,17.0,802.0,365.0,365.0,129.0,13.0,19.0,242.0,171.0,23.7,-7.3
457,L008662,2002JJ00,1184.0,625.0,533.0,232.0,301.0,9.0,17.0,815.0,369.0,369.0,133.0,6.0,17.0,246.0,181.0,22.0,-7.5
458,L008662,2003JJ00,1223.0,677.0,515.0,210.0,305.0,9.0,22.0,802.0,421.0,421.0,139.0,1.0,3.0,284.0,187.0,24.7,12.3
459,L008662,2004JJ00,1385.0,682.0,641.0,289.0,352.0,15.0,47.0,872.0,513.0,513.0,132.0,2.0,28.0,407.0,165.0,38.9,57.5
460,L008662,2005JJ00,1626.0,792.0,750.0,355.0,396.0,20.0,63.0,1024.0,602.0,602.0,145.0,0.0,36.0,493.0,174.0,41.9,7.8
461,L008662,2006JJ00,1613.0,703.0,804.0,363.0,440.0,33.0,73.0,1057.0,555.0,555.0,162.0,1.0,53.0,446.0,166.0,37.2,-11.2
462,L008662,2007JJ00,2078.0,1147.0,820.0,328.0,492.0,28.0,83.0,1309.0,769.0,769.0,193.0,0.0,116.0,691.0,158.0,55.8,49.9
463,L008662,2008JJ00,2302.0,1238.0,902.0,391.0,511.0,49.0,113.0,1562.0,740.0,740.0,214.0,0.0,144.0,670.0,151.0,51.6,-7.5
464,L008662,2009JJ00,1866.0,1005.0,688.0,322.0,366.0,56.0,118.0,1274.0,592.0,592.0,218.0,1.0,168.0,541.0,147.0,44.2,-14.3
465,L008662,2010JJ00,2042.0,1063.0,811.0,335.0,476.0,67.0,102.0,1392.0,651.0,651.0,204.0,1.0,199.0,645.0,143.0,52.7,19.3
466,L008662,2011JJ00,2586.0,1453.0,920.0,362.0,558.0,65.0,147.0,1685.0,901.0,901.0,225.0,1.0,177.0,851.0,143.0,66.4,25.9
467,L008662,2012JJ00,2973.0,1834.0,917.0,390.0,527.0,60.0,162.0,1804.0,1169.0,1169.0,246.0,5.0,192.0,1109.0,145.0,82.7,24.5
468,L008662,2013JJ00,2856.0,1618.0,989.0,390.0,599.0,45.0,205.0,1798.0,1058.0,1058.0,262.0,3.0,196.0,989.0,145.0,73.0,-11.7
469,L008662,2014JJ00,2806.0,1572.0,977.0,376.0,601.0,39.0,218.0,1784.0,1022.0,1022.0,284.0,2.0,202.0,938.0,150.0,66.3,-9.2
470,L008662,2015JJ00,2972.0,1802.0,862.0,375.0,487.0,54.0,254.0,1851.0,1121.0,1121.0,298.0,1.0,194.0,1016.0,151.0,71.4,7.6
471,L008662,2016JJ00,2835.0,1632.0,837.0,388.0,449.0,49.0,318.0,1837.0,998.0,998.0,318.0,1.0,170.0,848.0,149.0,59.4,-16.7
472,L008662,2017JJ00,3142.0,1752.0,987.0,435.0,551.0,48.0,356.0,1900.0,1241.0,1241.0,337.0,1.0,183.0,1086.0,147.0,74.0,24.6
473,L008662,2018JJ00,2908.0,1594.0,958.0,425.0,533.0,41.0,315.0,1918.0,990.0,990.0,358.0,1.0,192.0,823.0,143.0,55.5,-25.1
474,L008662,2019JJ00,3209.0,1873.0,949.0,429.0,520.0,41.0,347.0,1977.0,1232.0,1232.0,382.0,1.0,187.0,1036.0,135.0,72.4,30.5
475,L008662,2020JJ00,3486.0,2167.0,930.0,425.0,505.0,43.0,346.0,1987.0,1500.0,1500.0,397.0,1.0,250.0,1351.0,125.0,99.6,37.6
