ID,ConsumptieveBestedingen,Perioden,Indexcijfer_1,Volumemutaties_2,VolumemutatiesKoopdaggecorrigeerd_3,Indexcijfers_4,Waardemutaties_5,Prijsmutaties_6
1673,A047826,2017JJ00,103.5,3.5,,104.8,3.9,0.4
1674,A047826,2018JJ00,103.9,0.4,,105.3,0.5,0.1
1675,A047826,2019JJ00,105.0,1.0,,108.6,3.1,2.0
1676,A047826,2000MM01,84.6,2.5,,68.4,2.5,0.0
1677,A047826,2000MM02,70.8,15.2,,61.1,13.7,-1.3
1678,A047826,2000MM03,82.4,-0.7,,79.3,0.3,1.0
1679,A047826,2000KW01,79.3,4.8,,69.6,4.7,-0.1
1680,A047826,2000MM04,78.4,3.2,,74.6,5.0,1.8
1681,A047826,2000MM05,85.6,7.6,,82.4,8.6,0.9
1682,A047826,2000MM06,77.0,-5.0,,70.0,-2.9,2.2
1683,A047826,2000KW02,80.4,1.8,,75.7,3.6,1.8
1684,A047826,2000MM07,79.8,2.6,,70.4,1.9,-0.6
1685,A047826,2000MM08,71.6,12.2,,65.6,7.1,-4.5
1686,A047826,2000MM09,87.2,18.0,,88.9,18.0,0.0
1687,A047826,2000KW03,79.5,10.7,,75.0,9.4,-1.2
1688,A047826,2000MM10,84.4,-2.0,,92.3,0.0,2.0
1689,A047826,2000MM11,77.3,8.0,,83.0,9.6,1.5
1690,A047826,2000MM12,94.2,0.1,,94.6,1.5,1.5
1691,A047826,2000KW04,85.3,1.6,,90.0,3.3,1.7
1692,A047826,2001MM01,87.2,3.0,,72.7,6.3,3.2
1693,A047826,2001MM02,70.4,-0.5,,62.9,2.9,3.4
1694,A047826,2001MM03,86.4,4.9,,86.4,8.9,3.9
1695,A047826,2001KW01,81.4,2.6,,74.0,6.3,3.6
1696,A047826,2001MM04,75.6,-3.6,,74.3,-0.4,3.4
1697,A047826,2001MM05,89.5,4.6,,89.1,8.1,3.3
1698,A047826,2001MM06,81.5,5.7,,77.2,10.2,4.2
1699,A047826,2001KW02,82.2,2.3,,80.2,6.0,3.6
1700,A047826,2001MM07,77.0,-3.5,,70.4,0.0,3.6
1701,A047826,2001MM08,73.5,2.7,,69.6,6.0,3.2
1702,A047826,2001MM09,92.5,6.1,,97.6,9.8,3.4
1703,A047826,2001KW03,81.0,1.9,,79.2,5.6,3.7
1704,A047826,2001MM10,80.1,-5.1,,92.2,-0.2,5.1
1705,A047826,2001MM11,76.3,-1.2,,86.1,3.7,5.0
1706,A047826,2001MM12,91.9,-2.4,,99.1,4.8,7.3
1707,A047826,2001KW04,82.8,-2.9,,92.4,2.8,5.8
1708,A047826,2002MM01,79.6,-8.7,,71.8,-1.3,8.1
1709,A047826,2002MM02,69.7,-1.1,,66.1,5.0,6.1
1710,A047826,2002MM03,88.8,2.7,,92.7,7.2,4.4
1711,A047826,2002KW01,79.4,-2.5,,76.8,3.8,6.4
1712,A047826,2002MM04,82.1,8.6,,80.0,7.6,-0.9
1713,A047826,2002MM05,86.5,-3.4,,84.3,-5.3,-2.0
1714,A047826,2002MM06,88.0,8.0,,81.7,5.9,-1.9
1715,A047826,2002KW02,85.5,4.1,,82.0,2.3,-1.7
1716,A047826,2002MM07,76.1,-1.3,,74.2,5.3,6.7
1717,A047826,2002MM08,72.2,-1.7,,73.8,6.0,7.9
1718,A047826,2002MM09,81.8,-11.6,,92.5,-5.2,7.2
1719,A047826,2002KW03,76.7,-5.3,,80.1,1.2,6.9
1720,A047826,2002MM10,89.8,12.1,,103.3,12.1,0.1
1721,A047826,2002MM11,76.0,-0.4,,85.2,-1.1,-0.7
1722,A047826,2002MM12,94.1,2.4,,99.3,0.3,-2.1
1723,A047826,2002KW04,86.6,4.7,,96.0,3.8,-0.8
1724,A047826,2003MM01,84.4,6.0,,74.2,3.3,-2.5
1725,A047826,2003MM02,73.5,5.5,,68.1,3.1,-2.3
1726,A047826,2003MM03,84.0,-5.3,,88.5,-4.5,0.9
1727,A047826,2003KW01,80.6,1.6,,76.9,0.1,-1.5
1728,A047826,2003MM04,83.4,1.5,,79.9,-0.1,-1.6
1729,A047826,2003MM05,85.0,-1.7,,82.3,-2.4,-0.7
1730,A047826,2003MM06,84.2,-4.3,,75.4,-7.8,-3.7
1731,A047826,2003KW02,84.2,-1.6,,79.2,-3.4,-1.9
1732,A047826,2003MM07,73.8,-3.0,,70.3,-5.2,-2.2
1733,A047826,2003MM08,69.2,-4.2,,67.9,-7.9,-3.9
1734,A047826,2003MM09,77.0,-5.8,,85.3,-7.8,-2.1
1735,A047826,2003KW03,73.3,-4.4,,74.5,-7.0,-2.7
1736,A047826,2003MM10,89.8,0.0,,100.9,-2.3,-2.3
1737,A047826,2003MM11,69.9,-8.1,,77.8,-8.7,-0.7
1738,A047826,2003MM12,88.2,-6.3,,92.5,-6.9,-0.6
1739,A047826,2003KW04,82.6,-4.6,,90.4,-5.8,-1.2
1740,A047826,2004MM01,85.3,1.1,,72.8,-1.8,-2.8
1741,A047826,2004MM02,67.8,-7.8,,62.9,-7.7,0.1
1742,A047826,2004MM03,80.9,-3.8,,84.1,-5.0,-1.2
1743,A047826,2004KW01,78.0,-3.3,,73.3,-4.8,-1.5
1744,A047826,2004MM04,87.1,4.5,,82.0,2.7,-1.7
1745,A047826,2004MM05,85.4,0.5,,81.4,-1.1,-1.6
1746,A047826,2004MM06,88.1,4.7,,77.0,2.1,-2.4
1747,A047826,2004KW02,86.9,3.2,,80.1,1.2,-1.9
1748,A047826,2004MM07,80.8,9.5,,74.5,6.0,-3.2
1749,A047826,2004MM08,69.4,0.4,,68.6,1.0,0.7
1750,A047826,2004MM09,79.1,2.6,,88.0,3.1,0.5
1751,A047826,2004KW03,76.4,4.2,,77.0,3.4,-0.8
1752,A047826,2004MM10,83.2,-7.4,,95.2,-5.7,1.8
1753,A047826,2004MM11,67.6,-3.3,,75.7,-2.7,0.6
1754,A047826,2004MM12,93.1,5.6,,95.0,2.7,-2.8
1755,A047826,2004KW04,81.3,-1.6,,88.6,-2.0,-0.4
1756,A047826,2005MM01,81.9,-3.9,,68.3,-6.2,-2.4
1757,A047826,2005MM02,65.6,-3.3,,59.8,-4.9,-1.7
1758,A047826,2005MM03,84.6,4.6,,86.2,2.4,-2.0
1759,A047826,2005KW01,77.4,-0.8,,71.4,-2.5,-1.8
1760,A047826,2005MM04,80.6,-7.5,,75.3,-8.2,-0.7
1761,A047826,2005MM05,77.5,-9.3,,72.9,-10.4,-1.2
1762,A047826,2005MM06,89.3,1.3,,76.9,0.0,-1.3
1763,A047826,2005KW02,82.4,-5.1,,75.1,-6.3,-1.3
1764,A047826,2005MM07,79.1,-2.1,,72.9,-2.2,-0.1
1765,A047826,2005MM08,74.6,7.4,,70.9,3.3,-3.8
1766,A047826,2005MM09,78.5,-0.7,,87.0,-1.1,-0.4
1767,A047826,2005KW03,77.4,1.3,,76.9,-0.2,-1.4
1768,A047826,2005MM10,85.2,2.4,,96.7,1.5,-0.9
1769,A047826,2005MM11,74.4,10.1,,82.9,9.5,-0.6
1770,A047826,2005MM12,99.5,6.9,,102.5,7.9,0.9
1771,A047826,2005KW04,86.4,6.2,,94.0,6.1,-0.2
1772,A047826,2006MM01,88.1,7.6,,73.0,6.8,-0.7
1773,A047826,2006MM02,71.0,8.3,,63.4,6.0,-2.1
1774,A047826,2006MM03,85.3,0.9,,86.3,0.1,-0.7
1775,A047826,2006KW01,81.5,5.3,,74.2,3.9,-1.3
1776,A047826,2006MM04,86.2,7.0,,80.2,6.5,-0.5
1777,A047826,2006MM05,91.3,17.8,,85.6,17.4,-0.3
1778,A047826,2006MM06,91.7,2.7,,79.6,3.4,0.7
1779,A047826,2006KW02,89.7,8.8,,81.8,9.0,0.1
1780,A047826,2006MM07,84.5,6.8,,77.5,6.3,-0.4
1781,A047826,2006MM08,86.9,16.5,,86.5,22.0,4.8
1782,A047826,2006MM09,83.2,5.9,,92.4,6.2,0.3
1783,A047826,2006KW03,84.8,9.6,,85.5,11.1,1.4
1784,A047826,2006MM10,87.4,2.7,,99.5,3.0,0.3
1785,A047826,2006MM11,82.1,10.3,,92.0,11.1,0.7
1786,A047826,2006MM12,105.0,5.5,,109.1,6.4,0.8
1787,A047826,2006KW04,91.5,6.0,,100.2,6.6,0.6
1788,A047826,2007MM01,93.3,5.8,,78.0,6.9,1.0
1789,A047826,2007MM02,80.4,13.2,,71.1,12.2,-0.9
1790,A047826,2007MM03,97.9,14.7,,102.4,18.7,3.5
1791,A047826,2007KW01,90.5,11.1,,83.8,13.0,1.7
1792,A047826,2007MM04,94.8,10.0,,91.3,13.9,3.5
1793,A047826,2007MM05,87.2,-4.5,,83.2,-2.8,1.7
1794,A047826,2007MM06,98.6,7.6,,87.1,9.5,1.8
1795,A047826,2007KW02,93.5,4.3,,87.2,6.6,2.3
1796,A047826,2007MM07,88.9,5.2,,84.0,8.3,2.9
1797,A047826,2007MM08,84.7,-2.5,,85.1,-1.6,1.0
1798,A047826,2007MM09,92.8,11.5,,103.0,11.6,0.0
1799,A047826,2007KW03,88.8,4.6,,90.7,6.1,1.4
1800,A047826,2007MM10,91.5,4.7,,104.3,4.8,0.1
1801,A047826,2007MM11,80.0,-2.6,,89.2,-3.0,-0.4
1802,A047826,2007MM12,104.5,-0.5,,107.9,-1.0,-0.6
1803,A047826,2007KW04,92.0,0.5,,100.5,0.3,-0.2
1804,A047826,2008MM01,96.6,3.6,,82.6,6.0,2.3
1805,A047826,2008MM02,86.0,7.0,,79.1,11.2,3.9
1806,A047826,2008MM03,87.7,-10.4,,92.9,-9.3,1.2
1807,A047826,2008KW01,90.1,-0.5,,84.9,1.2,1.7
1808,A047826,2008MM04,89.8,-5.3,,85.5,-6.4,-1.1
1809,A047826,2008MM05,100.3,14.9,,94.4,13.4,-1.3
1810,A047826,2008MM06,92.6,-6.0,,80.7,-7.4,-1.5
1811,A047826,2008KW02,94.2,0.7,,86.8,-0.4,-1.2
1812,A047826,2008MM07,91.1,2.5,,84.7,0.9,-1.6
1813,A047826,2008MM08,87.1,2.8,,86.6,1.8,-1.0
1814,A047826,2008MM09,91.7,-1.2,,101.9,-1.2,0.0
1815,A047826,2008KW03,89.9,1.3,,91.1,0.4,-0.9
1816,A047826,2008MM10,93.2,1.8,,105.6,1.3,-0.5
1817,A047826,2008MM11,79.5,-0.6,,88.5,-0.9,-0.3
1818,A047826,2008MM12,100.4,-4.0,,103.3,-4.3,-0.3
1819,A047826,2008KW04,91.0,-1.1,,99.1,-1.3,-0.3
1820,A047826,2009MM01,100.6,4.1,,82.6,0.0,-4.0
1821,A047826,2009MM02,80.4,-6.5,,71.6,-9.5,-3.2
1822,A047826,2009MM03,84.0,-4.2,,89.9,-3.2,1.0
1823,A047826,2009KW01,88.3,-2.0,,81.4,-4.1,-2.2
1824,A047826,2009MM04,94.1,4.8,,89.6,4.8,0.0
1825,A047826,2009MM05,90.7,-9.6,,85.1,-9.8,-0.3
1826,A047826,2009MM06,92.4,-0.3,,79.8,-1.1,-0.8
1827,A047826,2009KW02,92.4,-1.9,,84.8,-2.3,-0.4
1828,A047826,2009MM07,96.1,5.6,,88.0,3.8,-1.6
1829,A047826,2009MM08,79.7,-8.5,,78.8,-9.1,-0.7
1830,A047826,2009MM09,88.8,-3.2,,98.4,-3.4,-0.2
1831,A047826,2009KW03,88.2,-1.9,,88.4,-2.9,-1.0
1832,A047826,2009MM10,95.2,2.2,,108.4,2.6,0.4
1833,A047826,2009MM11,73.7,-7.2,,82.4,-6.8,0.5
1834,A047826,2009MM12,102.7,2.3,,102.9,-0.4,-2.7
1835,A047826,2009KW04,90.5,-0.5,,97.9,-1.2,-0.7
1836,A047826,2010MM01,93.1,-7.4,,77.8,-5.8,1.7
1837,A047826,2010MM02,79.5,-1.2,,70.4,-1.6,-0.4
1838,A047826,2010MM03,89.9,7.1,,95.7,6.4,-0.7
1839,A047826,2010KW01,87.5,-0.9,,81.3,-0.1,0.9
1840,A047826,2010MM04,90.9,-3.4,,89.6,0.0,3.5
1841,A047826,2010MM05,88.8,-2.0,,86.5,1.6,3.7
1842,A047826,2010MM06,101.0,9.3,,89.0,11.5,2.0
1843,A047826,2010KW02,93.6,1.3,,88.4,4.1,2.8
1844,A047826,2010MM07,97.8,1.7,,91.2,3.7,2.0
1845,A047826,2010MM08,87.3,9.5,,84.1,6.8,-2.5
1846,A047826,2010MM09,98.9,11.4,,107.5,9.2,-1.9
1847,A047826,2010KW03,94.7,7.3,,94.3,6.7,-0.6
1848,A047826,2010MM10,93.5,-1.8,,103.1,-4.9,-3.1
1849,A047826,2010MM11,79.8,8.2,,87.5,6.2,-1.9
1850,A047826,2010MM12,97.8,-4.7,,98.0,-4.8,0.0
1851,A047826,2010KW04,90.4,-0.2,,96.2,-1.7,-1.6
1852,A047826,2011MM01,97.5,4.8,,85.5,9.9,4.9
1853,A047826,2011MM02,83.9,5.5,,78.7,11.8,5.9
1854,A047826,2011MM03,91.7,2.0,,103.2,7.9,5.8
1855,A047826,2011KW01,91.0,4.0,,89.1,9.6,5.4
1856,A047826,2011MM04,97.7,7.4,,99.1,10.7,3.0
1857,A047826,2011MM05,91.5,3.1,,91.7,6.0,2.8
1858,A047826,2011MM06,99.3,-1.8,,90.8,2.1,3.9
1859,A047826,2011KW02,96.2,2.7,,93.9,6.3,3.4
1860,A047826,2011MM07,100.6,2.9,,92.8,1.8,-1.1
1861,A047826,2011MM08,88.4,1.3,,85.6,1.8,0.5
1862,A047826,2011MM09,87.6,-11.4,,97.4,-9.4,2.2
1863,A047826,2011KW03,92.2,-2.6,,91.9,-2.5,0.1
1864,A047826,2011MM10,87.0,-7.0,,94.8,-8.0,-1.1
1865,A047826,2011MM11,80.1,0.4,,85.4,-2.4,-2.8
1866,A047826,2011MM12,101.0,3.3,,98.7,0.7,-2.5
1867,A047826,2011KW04,89.4,-1.1,,93.0,-3.3,-2.3
1868,A047826,2012MM01,96.5,-1.1,,85.7,0.2,1.3
1869,A047826,2012MM02,82.1,-2.1,,77.1,-2.0,0.1
1870,A047826,2012MM03,95.9,4.5,,109.6,6.2,1.6
1871,A047826,2012KW01,91.5,0.5,,90.8,1.9,1.4
1872,A047826,2012MM04,83.1,-14.9,,87.0,-12.2,3.2
1873,A047826,2012MM05,94.1,2.8,,97.0,5.8,2.9
1874,A047826,2012MM06,98.9,-0.4,,93.2,2.6,3.0
1875,A047826,2012KW02,92.0,-4.3,,92.4,-1.6,2.9
1876,A047826,2012MM07,94.4,-6.1,,86.7,-6.7,-0.6
1877,A047826,2012MM08,85.7,-3.0,,81.0,-5.4,-2.5
1878,A047826,2012MM09,94.0,7.3,,101.1,3.8,-3.3
1879,A047826,2012KW03,91.4,-0.9,,89.6,-2.6,-1.7
1880,A047826,2012MM10,90.3,3.8,,97.9,3.3,-0.5
1881,A047826,2012MM11,78.2,-2.4,,83.7,-2.0,0.5
1882,A047826,2012MM12,100.1,-1.0,,98.1,-0.5,0.4
1883,A047826,2012KW04,89.5,0.2,,93.3,0.3,0.2
1884,A047826,2013MM01,96.0,-0.5,,86.7,1.1,1.6
1885,A047826,2013MM02,80.3,-2.2,,76.5,-0.9,1.3
1886,A047826,2013MM03,85.2,-11.1,,100.5,-8.3,3.1
1887,A047826,2013KW01,87.2,-4.7,,87.9,-3.2,1.5
1888,A047826,2013MM04,85.5,2.9,,90.1,3.5,0.5
1889,A047826,2013MM05,91.9,-2.4,,95.8,-1.2,1.2
1890,A047826,2013MM06,98.3,-0.6,,94.2,1.1,1.6
1891,A047826,2013KW02,91.9,-0.1,,93.4,1.0,1.2
1892,A047826,2013MM07,95.3,0.9,,92.2,6.4,5.5
1893,A047826,2013MM08,85.9,0.2,,84.5,4.4,4.1
1894,A047826,2013MM09,90.8,-3.4,,99.2,-1.8,1.7
1895,A047826,2013KW03,90.7,-0.8,,92.0,2.7,3.5
1896,A047826,2013MM10,92.1,1.9,,96.5,-1.5,-3.3
1897,A047826,2013MM11,83.6,6.9,,86.3,3.0,-3.6
1898,A047826,2013MM12,100.7,0.7,,96.8,-1.4,-2.0
1899,A047826,2013KW04,92.1,2.9,,93.2,-0.1,-2.9
1900,A047826,2014MM01,101.9,6.1,,93.5,7.9,1.7
1901,A047826,2014MM02,83.3,3.7,,79.6,4.1,0.3
1902,A047826,2014MM03,88.9,4.4,,104.6,4.0,-0.3
1903,A047826,2014KW01,91.4,4.8,,92.5,5.3,0.5
1904,A047826,2014MM04,93.2,9.0,,96.7,7.4,-1.4
1905,A047826,2014MM05,100.4,9.3,,103.2,7.7,-1.5
1906,A047826,2014MM06,97.2,-1.1,,93.5,-0.7,0.4
1907,A047826,2014KW02,96.9,5.5,,97.8,4.8,-0.7
1908,A047826,2014MM07,100.4,5.3,,95.2,3.2,-2.0
1909,A047826,2014MM08,95.2,10.7,,93.2,10.3,-0.4
1910,A047826,2014MM09,86.0,-5.3,,93.2,-6.1,-0.8
1911,A047826,2014KW03,93.8,3.5,,93.9,2.1,-1.4
1912,A047826,2014MM10,97.2,5.5,,101.1,4.8,-0.7
1913,A047826,2014MM11,88.1,5.5,,90.6,5.0,-0.4
1914,A047826,2014MM12,105.7,4.9,,102.3,5.7,0.8
1915,A047826,2014KW04,97.0,5.3,,98.0,5.2,-0.1
1916,A047826,2015MM01,109.2,7.2,,98.5,5.4,-1.8
1917,A047826,2015MM02,90.4,8.5,,85.6,7.5,-0.9
1918,A047826,2015MM03,90.8,2.1,,105.7,1.1,-1.0
1919,A047826,2015KW01,96.8,6.0,,96.6,4.4,-1.5
1920,A047826,2015MM04,99.2,6.5,,101.7,5.2,-1.2
1921,A047826,2015MM05,100.3,-0.1,,101.6,-1.6,-1.5
1922,A047826,2015MM06,105.7,8.7,,101.5,8.6,-0.1
1923,A047826,2015KW02,101.7,4.9,,101.6,3.9,-1.0
1924,A047826,2015MM07,108.8,8.4,,104.1,9.4,0.9
1925,A047826,2015MM08,93.7,-1.6,,88.9,-4.7,-3.1
1926,A047826,2015MM09,101.5,18.1,,109.7,17.7,-0.4
1927,A047826,2015KW03,101.3,8.0,,100.9,7.5,-0.5
1928,A047826,2015MM10,102.6,5.6,,107.0,5.8,0.2
1929,A047826,2015MM11,83.6,-5.1,,86.6,-4.4,0.7
1930,A047826,2015MM12,114.2,8.1,,109.2,6.7,-1.3
1931,A047826,2015KW04,100.1,3.2,,100.9,3.0,-0.3
1932,A047826,2016MM01,108.0,-1.2,,96.5,-2.0,-0.8
1933,A047826,2016MM02,91.0,0.7,,85.6,0.0,-0.7
1934,A047826,2016MM03,94.1,3.6,,106.8,1.1,-2.4
1935,A047826,2016KW01,97.7,0.9,,96.3,-0.3,-1.2
1936,A047826,2016MM04,90.4,-8.9,,99.7,-2.0,7.6
1937,A047826,2016MM05,94.4,-5.9,,103.1,1.5,7.9
1938,A047826,2016MM06,101.1,-4.3,,102.9,1.3,5.9
1939,A047826,2016KW02,95.3,-6.3,,101.9,0.3,7.0
1940,A047826,2016MM07,116.1,6.7,,109.2,5.0,-1.6
1941,A047826,2016MM08,94.9,1.3,,90.8,2.1,0.8
1942,A047826,2016MM09,97.6,-3.9,,101.5,-7.5,-3.7
1943,A047826,2016KW03,102.9,1.5,,100.5,-0.4,-1.9
1944,A047826,2016MM10,108.4,5.8,,111.2,3.9,-1.8
1945,A047826,2016MM11,90.3,8.0,,93.2,7.6,-0.4
1946,A047826,2016MM12,112.8,-1.2,,109.7,0.5,1.7
1947,A047826,2016KW04,103.9,3.7,,104.7,3.7,0.0
1948,A047826,2017MM01,105.3,-2.5,,95.4,-1.1,1.4
1949,A047826,2017MM02,87.1,-4.4,,83.4,-2.5,2.0
1950,A047826,2017MM03,105.8,12.5,,110.3,3.2,-8.2
1951,A047826,2017KW01,99.4,1.7,,96.4,0.1,-1.6
1952,A047826,2017MM04,96.6,6.8,,105.9,6.3,-0.5
1953,A047826,2017MM05,102.1,8.2,,110.8,7.5,-0.7
1954,A047826,2017MM06,108.0,6.8,,110.3,7.1,0.3
1955,A047826,2017KW02,102.2,7.3,,109.0,7.0,-0.3
1956,A047826,2017MM07,118.1,1.7,,110.5,1.2,-0.5
1957,A047826,2017MM08,99.8,5.1,,96.7,6.6,1.4
1958,A047826,2017MM09,110.5,13.2,,115.1,13.4,0.2
1959,A047826,2017KW03,109.4,6.4,,107.4,6.9,0.5
1960,A047826,2017MM10,101.0,-6.9,,104.7,-5.8,1.1
1961,A047826,2017MM11,95.3,5.5,,100.6,7.9,2.3
1962,A047826,2017MM12,111.9,-0.8,,114.0,3.8,4.7
1963,A047826,2017KW04,102.7,-1.1,,106.4,1.6,2.7
1964,A047826,2018MM01,107.8,2.4,,100.3,5.2,2.7
1965,A047826,2018MM02,88.2,1.3,,86.6,3.7,2.4
1966,A047826,2018MM03,103.4,-2.3,,109.3,-0.9,1.4
1967,A047826,2018KW01,99.8,0.4,,98.7,2.4,2.0
1968,A047826,2018MM04,100.7,4.3,,107.3,1.4,-2.8
1969,A047826,2018MM05,102.2,0.0,,108.9,-1.7,-1.7
1970,A047826,2018MM06,107.5,-0.5,,109.9,-0.4,0.2
1971,A047826,2018KW02,103.5,1.2,,108.7,-0.2,-1.4
1972,A047826,2018MM07,113.8,-3.6,,110.6,0.1,3.9
1973,A047826,2018MM08,104.6,4.9,,99.9,3.3,-1.5
1974,A047826,2018MM09,109.5,-0.9,,111.4,-3.3,-2.4
1975,A047826,2018KW03,109.3,-0.1,,107.3,-0.1,0.0
1976,A047826,2018MM10,103.1,2.1,,105.4,0.7,-1.4
1977,A047826,2018MM11,97.9,2.7,,102.6,2.0,-0.7
1978,A047826,2018MM12,107.9,-3.6,,112.0,-1.7,1.9
1979,A047826,2018KW04,103.0,0.2,,106.7,0.2,0.0
1980,A047826,2019MM01,106.0,-1.7,,101.2,0.9,2.7
1981,A047826,2019MM02,90.1,2.2,,91.7,6.0,3.7
1982,A047826,2019MM03,105.8,2.3,,111.3,1.8,-0.5
1983,A047826,2019KW01,100.6,0.8,,101.4,2.7,1.9
1984,A047826,2019MM04,104.1,3.4,,108.1,0.7,-2.6
1985,A047826,2019MM05,108.6,6.3,,113.6,4.3,-1.9
1986,A047826,2019MM06,111.3,3.5,,112.6,2.5,-1.0
1987,A047826,2019KW02,108.0,4.4,,111.5,2.5,-1.8
1988,A047826,2019MM07,119.1,4.7,,115.8,4.6,-0.1
1989,A047826,2019MM08,98.8,-5.6,,101.8,1.9,7.9
1990,A047826,2019MM09,107.1,-2.2,,116.6,4.7,7.0
1991,A047826,2019KW03,108.3,-0.9,,111.4,3.8,4.7
1992,A047826,2019MM10,103.0,-0.1,,109.5,4.0,4.0
1993,A047826,2019MM11,96.4,-1.5,,104.6,1.9,3.4
1994,A047826,2019MM12,109.2,1.2,,116.4,3.9,2.7
1995,A047826,2019KW04,102.9,-0.1,,110.2,3.3,3.4
1996,A047826,2020MM01,101.8,-3.9,,100.0,-1.2,2.8
1997,A047826,2020MM02,87.8,-2.6,,90.5,-1.4,1.2
1998,A047826,2020MM03,71.3,-32.6,,75.8,-31.9,1.1
1999,A047826,2020KW01,87.0,-13.6,,88.7,-12.5,1.3
2000,A047826,2020MM04,60.7,-41.7,,64.9,-40.0,2.9
2001,A047826,2020MM05,88.5,-18.5,,93.9,-17.4,1.5
2002,A047826,2020MM06,99.6,-10.5,,103.5,-8.1,2.7
2003,A047826,2020KW02,82.9,-23.2,,87.4,-21.5,2.2
2004,A047826,2020MM07,112.3,-5.7,,111.8,-3.5,2.4
2005,A047826,2020MM08,95.4,-3.5,,95.1,-6.6,-3.2
2006,A047826,2020MM09,99.5,-7.0,,109.3,-6.3,0.8
2007,A047826,2020KW03,102.4,-5.5,,105.4,-5.4,0.1
2008,A047826,2020MM10,88.2,-14.4,,97.0,-11.5,3.4
2009,A047826,2020MM11,86.3,-10.5,,93.4,-10.6,-0.1
2010,A047826,2020MM12,74.4,-31.8,,78.2,-32.8,-1.5
2011,A047826,2020KW04,83.0,-19.4,,89.5,-18.7,0.8
2012,A047826,2020JJ00,88.8,-15.4,,92.8,-14.6,1.0
2013,A047826,2021MM01,64.8,-36.4,,61.8,-38.2,-2.9
2014,A047826,2021MM02,61.1,-30.4,,62.2,-31.3,-1.3
2015,A047826,2021MM03,95.2,33.6,,101.1,33.5,-0.1
2016,A047826,2021KW01,73.7,-15.2,,75.0,-15.4,-0.3
2017,A047826,2021MM04,85.5,40.8,,94.1,44.9,2.9
2018,A047826,2021MM05,117.0,32.3,,127.3,35.5,2.5
2019,A047826,2021MM06,118.5,19.0,,127.2,22.9,3.3
2020,A047826,2021KW02,107.0,29.0,,116.2,32.9,3.0
2021,A047826,2021MM07,126.0,12.1,,127.6,14.2,1.8
2022,A047826,2021MM08,112.0,17.4,,114.1,19.9,2.1
2023,A047826,2021MM09,115.5,16.0,,127.6,16.8,0.7
2024,A047826,2021KW03,117.8,15.0,,123.1,16.8,1.5
2025,A047826,2021MM10,115.3,30.7,,129.1,33.1,1.8
2026,A047826,2021MM11,103.7,20.2,,116.4,24.6,3.7
2027,A047826,2021MM12,88.6,19.0,,97.2,24.4,4.5
2028,A047826,2021KW04,102.5,23.6,,114.2,27.6,3.3
2029,A047826,2021JJ00,100.3,12.9,,107.1,15.5,2.3
2030,A047826,2022MM01,94.0,45.1,,93.6,51.4,4.3
2031,A047826,2022MM02,98.5,61.1,,103.0,65.7,2.8
2032,A047826,2022MM03,124.8,31.0,,136.3,34.8,2.9
2033,A047826,2022KW01,105.8,43.5,,111.0,47.9,3.1
2034,A047826,2022MM04,115.1,34.6,,129.4,37.5,2.2
2035,A047826,2022MM05,124.4,6.3,,139.1,9.3,2.8
2036,A047826,2022MM06,117.2,-1.1,,125.5,-1.3,-0.2
2037,A047826,2022KW02,118.9,11.1,,131.3,13.0,1.7
2038,A047826,2022MM07,134.1,6.5,,138.2,8.3,1.7
2039,A047826,2022MM08,106.4,-5.0,,112.6,-1.3,3.9
2040,A047826,2022MM09,116.9,1.2,,139.2,9.1,7.7
2041,A047826,2022KW03,119.2,1.1,,130.0,5.6,4.4
2042,A047826,2022MM10,105.5,-8.4,,127.9,-0.9,8.3
2043,A047826,2022MM11,105.9,2.1,,126.1,8.4,6.2
2044,A047826,2022MM12,106.8,20.6,,130.3,33.9,11.1
2045,A047826,2022KW04,106.1,3.5,,128.1,12.2,8.4
2046,A047826,2022JJ00,112.5,12.2,,125.1,16.8,4.1
2047,A047826,2023MM01,109.7,16.7,,117.6,25.7,7.7
2048,A047826,2023MM02,97.3,-1.2,,112.4,9.2,10.5
2049,A047826,2023MM03,114.6,-8.2,,137.9,1.1,10.1
2050,A047826,2023KW01,107.2,1.4,,122.6,10.5,9.0
2051,A047826,2023MM04,106.0,-7.9,,125.7,-2.9,5.5
2052,A047826,2023MM05,112.9,-9.2,,137.4,-1.2,8.9
2053,A047826,2023MM06,121.4,3.6,,135.5,8.0,4.3
2054,A047826,2023KW02,113.4,-4.6,,132.9,1.2,6.1
2055,A047826,2023MM07,126.7,-5.6,,138.1,0.0,5.8
2056,A047826,2023MM08,102.8,-3.4,,122.3,8.6,12.4
2057,A047826,2023MM09,105.9,-9.4,,134.7,-3.3,6.8
2058,A047826,2023KW03,111.8,-6.2,,131.7,1.3,7.9
2059,A047826,2023MM10,106.5,0.9,,132.2,3.4,2.5
2060,A047826,2023MM11,105.1,-0.7,,129.0,2.2,3.0
2061,A047826,2023MM12,110.8,3.7,,134.9,3.5,-0.1
2062,A047826,2023KW04,107.4,1.3,,132.0,3.1,1.7
2063,A047826,2023JJ00,110.0,-2.2,,129.8,3.8,6.1
2064,A047826,2024MM01,119.0,8.5,,123.7,5.2,-3.0
2065,A047826,2024MM02,102.6,5.5,,116.7,3.8,-1.6
2066,A047826,2024MM03,126.9,10.7,,149.7,8.6,-2.0
