ID,Bedrijfstakken,Perioden,Wegingscoefficient_1,Prijsindexcijfer_2,Wegingscoefficient_3,Prijsindexcijfer_4,Wegingscoefficient_5,Prijsindexcijfer_6,Wegingscoefficient_7,Prijsindexcijfer_8,Wegingscoefficient_9,Prijsindexcijfer_10,Wegingscoefficient_11,Prijsindexcijfer_12,Wegingscoefficient_13,Prijsindexcijfer_14,Wegingscoefficient_15,Prijsindexcijfer_16,Wegingscoefficient_17,Prijsindexcijfer_18,Wegingscoefficient_19,Prijsindexcijfer_20,Wegingscoefficient_21,Prijsindexcijfer_22,Wegingscoefficient_23,Prijsindexcijfer_24,Wegingscoefficient_25,Prijsindexcijfer_26
5718,262A,1997MM11,223.0,116.0,98.0,120,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5719,262A,1997MM12,223.0,115.0,98.0,120,,,,,,,125.0,111.0,,,,,,,,,,,,,,
5720,262A,1998JJ00,223.0,116.0,98.0,121,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5721,262A,1998MM01,223.0,115.0,98.0,121,,,,,,,125.0,111.0,,,,,,,,,,,,,,
5722,262A,1998MM02,223.0,116.0,98.0,122,,,,,,,125.0,111.0,,,,,,,,,,,,,,
5723,262A,1998MM03,223.0,116.0,98.0,122,,,,,,,125.0,111.0,,,,,,,,,,,,,,
5724,262A,1998MM04,223.0,116.0,98.0,121,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5725,262A,1998MM05,223.0,116.0,98.0,121,,,,,,,125.0,111.0,,,,,,,,,,,,,,
5726,262A,1998MM06,223.0,116.0,98.0,121,,,,,,,125.0,113.0,,,,,,,,,,,,,,
5727,262A,1998MM07,223.0,116.0,98.0,121,,,,,,,125.0,113.0,,,,,,,,,,,,,,
5728,262A,1998MM08,223.0,116.0,98.0,121,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5729,262A,1998MM09,223.0,116.0,98.0,121,,,,,,,125.0,111.0,,,,,,,,,,,,,,
5730,262A,1998MM10,223.0,116.0,98.0,121,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5731,262A,1998MM11,223.0,116.0,98.0,120,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5732,262A,1998MM12,223.0,116.0,98.0,121,,,,,,,125.0,112.0,,,,,,,,,,,,,,
5733,264A,1990JJ00,662.0,100.0,426.0,100,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5734,264A,1990MM01,662.0,100.0,426.0,101,,,,,,,236.0,99.0,,,,,,,,,,,,,,
5735,264A,1990MM02,662.0,100.0,426.0,100,,,,,,,236.0,99.0,,,,,,,,,,,,,,
5736,264A,1990MM03,662.0,100.0,426.0,99,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5737,264A,1990MM04,662.0,99.0,426.0,99,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5738,264A,1990MM05,662.0,100.0,426.0,100,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5739,264A,1990MM06,662.0,99.0,426.0,99,,,,,,,236.0,99.0,,,,,,,,,,,,,,
5740,264A,1990MM07,662.0,100.0,426.0,100,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5741,264A,1990MM08,662.0,100.0,426.0,100,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5742,264A,1990MM09,662.0,100.0,426.0,100,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5743,264A,1990MM10,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5744,264A,1990MM11,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5745,264A,1990MM12,662.0,100.0,426.0,99,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5746,264A,1991JJ00,662.0,101.0,426.0,100,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5747,264A,1991MM01,662.0,101.0,426.0,100,,,,,,,236.0,102.0,,,,,,,,,,,,,,
5748,264A,1991MM02,662.0,99.0,426.0,98,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5749,264A,1991MM03,662.0,100.0,426.0,99,,,,,,,236.0,100.0,,,,,,,,,,,,,,
5750,264A,1991MM04,662.0,100.0,426.0,100,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5751,264A,1991MM05,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5752,264A,1991MM06,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5753,264A,1991MM07,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5754,264A,1991MM08,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5755,264A,1991MM09,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5756,264A,1991MM10,662.0,101.0,426.0,100,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5757,264A,1991MM11,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5758,264A,1991MM12,662.0,101.0,426.0,100,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5759,264A,1992JJ00,662.0,103.0,426.0,103,,,,,,,236.0,103.0,,,,,,,,,,,,,,
5760,264A,1992MM01,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5761,264A,1992MM02,662.0,101.0,426.0,101,,,,,,,236.0,101.0,,,,,,,,,,,,,,
5762,264A,1992MM03,662.0,102.0,426.0,101,,,,,,,236.0,102.0,,,,,,,,,,,,,,
5763,264A,1992MM04,662.0,103.0,426.0,103,,,,,,,236.0,102.0,,,,,,,,,,,,,,
5764,264A,1992MM05,662.0,103.0,426.0,103,,,,,,,236.0,102.0,,,,,,,,,,,,,,
5765,264A,1992MM06,662.0,103.0,426.0,104,,,,,,,236.0,103.0,,,,,,,,,,,,,,
5766,264A,1992MM07,662.0,103.0,426.0,104,,,,,,,236.0,103.0,,,,,,,,,,,,,,
5767,264A,1992MM08,662.0,104.0,426.0,104,,,,,,,236.0,104.0,,,,,,,,,,,,,,
5768,264A,1992MM09,662.0,103.0,426.0,104,,,,,,,236.0,103.0,,,,,,,,,,,,,,
5769,264A,1992MM10,662.0,104.0,426.0,104,,,,,,,236.0,104.0,,,,,,,,,,,,,,
5770,264A,1992MM11,662.0,104.0,426.0,104,,,,,,,236.0,104.0,,,,,,,,,,,,,,
5771,264A,1992MM12,662.0,104.0,426.0,104,,,,,,,236.0,104.0,,,,,,,,,,,,,,
5772,264A,1993JJ00,662.0,106.0,426.0,107,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5773,264A,1993MM01,662.0,106.0,426.0,106,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5774,264A,1993MM02,662.0,105.0,426.0,106,,,,,,,236.0,103.0,,,,,,,,,,,,,,
5775,264A,1993MM03,662.0,106.0,426.0,107,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5776,264A,1993MM04,662.0,107.0,426.0,107,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5777,264A,1993MM05,662.0,107.0,426.0,108,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5778,264A,1993MM06,662.0,107.0,426.0,107,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5779,264A,1993MM07,662.0,107.0,426.0,107,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5780,264A,1993MM08,662.0,107.0,426.0,108,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5781,264A,1993MM09,662.0,107.0,426.0,108,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5782,264A,1993MM10,662.0,107.0,426.0,108,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5783,264A,1993MM11,662.0,107.0,426.0,108,,,,,,,236.0,105.0,,,,,,,,,,,,,,
5784,264A,1993MM12,662.0,107.0,426.0,107,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5785,264A,1994JJ00,662.0,109.0,426.0,111,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5786,264A,1994MM01,662.0,108.0,426.0,109,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5787,264A,1994MM02,662.0,108.0,426.0,109,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5788,264A,1994MM03,662.0,109.0,426.0,109,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5789,264A,1994MM04,662.0,109.0,426.0,110,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5790,264A,1994MM05,662.0,110.0,426.0,111,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5791,264A,1994MM06,662.0,109.0,426.0,111,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5792,264A,1994MM07,662.0,110.0,426.0,112,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5793,264A,1994MM08,662.0,110.0,426.0,112,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5794,264A,1994MM09,662.0,110.0,426.0,111,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5795,264A,1994MM10,662.0,110.0,426.0,111,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5796,264A,1994MM11,662.0,110.0,426.0,111,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5797,264A,1994MM12,662.0,110.0,426.0,112,,,,,,,236.0,106.0,,,,,,,,,,,,,,
5798,264A,1995JJ00,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5799,264A,1995MM01,662.0,113.0,426.0,115,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5800,264A,1995MM02,662.0,113.0,426.0,115,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5801,264A,1995MM03,662.0,113.0,426.0,115,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5802,264A,1995MM04,662.0,113.0,426.0,115,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5803,264A,1995MM05,662.0,113.0,426.0,115,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5804,264A,1995MM06,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5805,264A,1995MM07,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5806,264A,1995MM08,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5807,264A,1995MM09,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5808,264A,1995MM10,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5809,264A,1995MM11,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5810,264A,1995MM12,662.0,113.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5811,264A,1996JJ00,662.0,114.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5812,264A,1996MM01,662.0,114.0,426.0,117,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5813,264A,1996MM02,662.0,114.0,426.0,116,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5814,264A,1996MM03,662.0,114.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5815,264A,1996MM04,662.0,115.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5816,264A,1996MM05,662.0,115.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5817,264A,1996MM06,662.0,114.0,426.0,116,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5818,264A,1996MM07,662.0,114.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5819,264A,1996MM08,662.0,114.0,426.0,116,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5820,264A,1996MM09,662.0,114.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5821,264A,1996MM10,662.0,114.0,426.0,117,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5822,264A,1996MM11,662.0,114.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5823,264A,1996MM12,662.0,114.0,426.0,117,,,,,,,236.0,110.0,,,,,,,,,,,,,,
5824,264A,1997JJ00,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5825,264A,1997MM01,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5826,264A,1997MM02,662.0,114.0,426.0,117,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5827,264A,1997MM03,662.0,114.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5828,264A,1997MM04,662.0,114.0,426.0,118,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5829,264A,1997MM05,662.0,114.0,426.0,118,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5830,264A,1997MM06,662.0,115.0,426.0,118,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5831,264A,1997MM07,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5832,264A,1997MM08,662.0,115.0,426.0,119,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5833,264A,1997MM09,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5834,264A,1997MM10,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5835,264A,1997MM11,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5836,264A,1997MM12,662.0,115.0,426.0,118,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5837,264A,1998JJ00,662.0,115.0,426.0,119,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5838,264A,1998MM01,662.0,115.0,426.0,119,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5839,264A,1998MM02,662.0,115.0,426.0,119,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5840,264A,1998MM03,662.0,115.0,426.0,119,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5841,264A,1998MM04,662.0,115.0,426.0,119,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5842,264A,1998MM05,662.0,115.0,426.0,119,,,,,,,236.0,108.0,,,,,,,,,,,,,,
5843,264A,1998MM06,662.0,115.0,426.0,119,,,,,,,236.0,109.0,,,,,,,,,,,,,,
5844,264A,1998MM07,662.0,115.0,426.0,119,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5845,264A,1998MM08,662.0,115.0,426.0,119,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5846,264A,1998MM09,662.0,114.0,426.0,119,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5847,264A,1998MM10,662.0,114.0,426.0,118,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5848,264A,1998MM11,662.0,114.0,426.0,118,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5849,264A,1998MM12,662.0,114.0,426.0,118,,,,,,,236.0,107.0,,,,,,,,,,,,,,
5850,265A,1990JJ00,1702.0,100.0,1591.0,100,,,,,,,111.0,100.0,,,,,,,,,,,,,,
5851,265A,1990MM01,1702.0,99.0,1591.0,99,,,,,,,111.0,100.0,,,,,,,,,,,,,,
5852,265A,1990MM02,1702.0,100.0,1591.0,100,,,,,,,111.0,100.0,,,,,,,,,,,,,,
5853,265A,1990MM03,1702.0,100.0,1591.0,100,,,,,,,111.0,100.0,,,,,,,,,,,,,,
5854,265A,1990MM04,1702.0,100.0,1591.0,100,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5855,265A,1990MM05,1702.0,100.0,1591.0,100,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5856,265A,1990MM06,1702.0,100.0,1591.0,100,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5857,265A,1990MM07,1702.0,100.0,1591.0,100,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5858,265A,1990MM08,1702.0,100.0,1591.0,100,,,,,,,111.0,100.0,,,,,,,,,,,,,,
5859,265A,1990MM09,1702.0,100.0,1591.0,100,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5860,265A,1990MM10,1702.0,100.0,1591.0,100,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5861,265A,1990MM11,1702.0,100.0,1591.0,100,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5862,265A,1990MM12,1702.0,100.0,1591.0,100,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5863,265A,1991JJ00,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5864,265A,1991MM01,1702.0,102.0,1591.0,102,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5865,265A,1991MM02,1702.0,103.0,1591.0,103,,,,,,,111.0,100.0,,,,,,,,,,,,,,
5866,265A,1991MM03,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5867,265A,1991MM04,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5868,265A,1991MM05,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5869,265A,1991MM06,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5870,265A,1991MM07,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5871,265A,1991MM08,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5872,265A,1991MM09,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5873,265A,1991MM10,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5874,265A,1991MM11,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5875,265A,1991MM12,1702.0,103.0,1591.0,103,,,,,,,111.0,101.0,,,,,,,,,,,,,,
5876,265A,1992JJ00,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5877,265A,1992MM01,1702.0,105.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5878,265A,1992MM02,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5879,265A,1992MM03,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5880,265A,1992MM04,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5881,265A,1992MM05,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5882,265A,1992MM06,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5883,265A,1992MM07,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5884,265A,1992MM08,1702.0,106.0,1591.0,106,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5885,265A,1992MM09,1702.0,106.0,1591.0,107,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5886,265A,1992MM10,1702.0,106.0,1591.0,107,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5887,265A,1992MM11,1702.0,106.0,1591.0,107,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5888,265A,1992MM12,1702.0,106.0,1591.0,107,,,,,,,111.0,99.0,,,,,,,,,,,,,,
5889,265A,1993JJ00,1702.0,109.0,1591.0,109,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5890,265A,1993MM01,1702.0,108.0,1591.0,109,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5891,265A,1993MM02,1702.0,109.0,1591.0,109,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5892,265A,1993MM03,1702.0,109.0,1591.0,109,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5893,265A,1993MM04,1702.0,109.0,1591.0,110,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5894,265A,1993MM05,1702.0,109.0,1591.0,110,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5895,265A,1993MM06,1702.0,109.0,1591.0,110,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5896,265A,1993MM07,1702.0,109.0,1591.0,110,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5897,265A,1993MM08,1702.0,109.0,1591.0,110,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5898,265A,1993MM09,1702.0,109.0,1591.0,110,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5899,265A,1993MM10,1702.0,109.0,1591.0,110,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5900,265A,1993MM11,1702.0,109.0,1591.0,110,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5901,265A,1993MM12,1702.0,109.0,1591.0,110,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5902,265A,1994JJ00,1702.0,111.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5903,265A,1994MM01,1702.0,111.0,1591.0,111,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5904,265A,1994MM02,1702.0,111.0,1591.0,111,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5905,265A,1994MM03,1702.0,111.0,1591.0,111,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5906,265A,1994MM04,1702.0,111.0,1591.0,112,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5907,265A,1994MM05,1702.0,111.0,1591.0,112,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5908,265A,1994MM06,1702.0,111.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5909,265A,1994MM07,1702.0,111.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5910,265A,1994MM08,1702.0,111.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5911,265A,1994MM09,1702.0,111.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5912,265A,1994MM10,1702.0,111.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5913,265A,1994MM11,1702.0,112.0,1591.0,112,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5914,265A,1994MM12,1702.0,112.0,1591.0,112,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5915,265A,1995JJ00,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5916,265A,1995MM01,1702.0,113.0,1591.0,114,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5917,265A,1995MM02,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5918,265A,1995MM03,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5919,265A,1995MM04,1702.0,113.0,1591.0,114,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5920,265A,1995MM05,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5921,265A,1995MM06,1702.0,113.0,1591.0,114,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5922,265A,1995MM07,1702.0,114.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5923,265A,1995MM08,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5924,265A,1995MM09,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5925,265A,1995MM10,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5926,265A,1995MM11,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5927,265A,1995MM12,1702.0,113.0,1591.0,114,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5928,265A,1996JJ00,1702.0,114.0,1591.0,115,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5929,265A,1996MM01,1702.0,114.0,1591.0,114,,,,,,,111.0,108.0,,,,,,,,,,,,,,
5930,265A,1996MM02,1702.0,114.0,1591.0,114,,,,,,,111.0,109.0,,,,,,,,,,,,,,
5931,265A,1996MM03,1702.0,114.0,1591.0,115,,,,,,,111.0,109.0,,,,,,,,,,,,,,
5932,265A,1996MM04,1702.0,114.0,1591.0,115,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5933,265A,1996MM05,1702.0,115.0,1591.0,115,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5934,265A,1996MM06,1702.0,114.0,1591.0,115,,,,,,,111.0,107.0,,,,,,,,,,,,,,
5935,265A,1996MM07,1702.0,114.0,1591.0,115,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5936,265A,1996MM08,1702.0,115.0,1591.0,115,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5937,265A,1996MM09,1702.0,115.0,1591.0,115,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5938,265A,1996MM10,1702.0,115.0,1591.0,115,,,,,,,111.0,106.0,,,,,,,,,,,,,,
5939,265A,1996MM11,1702.0,115.0,1591.0,115,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5940,265A,1996MM12,1702.0,115.0,1591.0,115,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5941,265A,1997JJ00,1702.0,116.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5942,265A,1997MM01,1702.0,115.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5943,265A,1997MM02,1702.0,115.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5944,265A,1997MM03,1702.0,115.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5945,265A,1997MM04,1702.0,116.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5946,265A,1997MM05,1702.0,116.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5947,265A,1997MM06,1702.0,116.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5948,265A,1997MM07,1702.0,116.0,1591.0,117,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5949,265A,1997MM08,1702.0,116.0,1591.0,117,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5950,265A,1997MM09,1702.0,116.0,1591.0,116,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5951,265A,1997MM10,1702.0,116.0,1591.0,116,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5952,265A,1997MM11,1702.0,116.0,1591.0,116,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5953,265A,1997MM12,1702.0,116.0,1591.0,117,,,,,,,111.0,105.0,,,,,,,,,,,,,,
5954,265A,1998JJ00,1702.0,117.0,1591.0,118,,,,,,,111.0,103.0,,,,,,,,,,,,,,
5955,265A,1998MM01,1702.0,117.0,1591.0,118,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5956,265A,1998MM02,1702.0,117.0,1591.0,118,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5957,265A,1998MM03,1702.0,117.0,1591.0,118,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5958,265A,1998MM04,1702.0,117.0,1591.0,118,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5959,265A,1998MM05,1702.0,117.0,1591.0,118,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5960,265A,1998MM06,1702.0,117.0,1591.0,118,,,,,,,111.0,104.0,,,,,,,,,,,,,,
5961,265A,1998MM07,1702.0,117.0,1591.0,118,,,,,,,111.0,103.0,,,,,,,,,,,,,,
5962,265A,1998MM08,1702.0,117.0,1591.0,118,,,,,,,111.0,103.0,,,,,,,,,,,,,,
5963,265A,1998MM09,1702.0,117.0,1591.0,118,,,,,,,111.0,103.0,,,,,,,,,,,,,,
5964,265A,1998MM10,1702.0,117.0,1591.0,118,,,,,,,111.0,103.0,,,,,,,,,,,,,,
5965,265A,1998MM11,1702.0,117.0,1591.0,118,,,,,,,111.0,103.0,,,,,,,,,,,,,,
