ID,Geslacht,Leeftijd,Inkomensklasse,Marges,Perioden,VoorwaardelijkeSterftekans_1,Levensverwachting_2,InAlsGoedErvarenGezondheid_3,ZonderLichamelijkeBeperkingen_4,ZonderChronischeZiektes_5,LevensverwInGoedeGeestelijkeGezondh_6
0,3000,10010,1014752,MW00000,2004G500,0.00566,73.9,52.3,62.0,42.7,64.0
1,3000,10010,1014752,MW00000,2007G500,0.00606,74.4,53.7,63.3,43.2,64.3
2,3000,10010,1014752,MW00000,2011G500,0.00423,75.1,54.4,63.9,44.1,65.1
3,3000,10010,1014752,MW00000,2014G500,0.00075,74.8,52.4,55.8,38.8,63.4
4,3000,10010,1014752,B000150,2004G500,0.0,0.0,0.7,,0.8,
5,3000,10010,1014752,B000150,2007G500,0.0,0.0,0.6,,0.8,
6,3000,10010,1014752,B000150,2011G500,0.0,0.0,0.6,,0.8,
7,3000,10010,1014752,B000150,2014G500,0.0,0.0,0.7,,0.7,
8,3000,10010,1014753,MW00000,2004G500,0.00436,77.5,60.5,67.5,45.8,71.0
9,3000,10010,1014753,MW00000,2007G500,0.00301,78.6,60.9,68.4,45.8,71.7
10,3000,10010,1014753,MW00000,2011G500,0.00232,79.3,59.9,68.3,44.7,70.5
11,3000,10010,1014753,MW00000,2014G500,0.00051,79.5,59.8,68.6,42.4,71.6
12,3000,10010,1014753,B000150,2004G500,0.0,0.0,0.6,,0.7,
13,3000,10010,1014753,B000150,2007G500,0.0,0.0,0.5,,0.7,
14,3000,10010,1014753,B000150,2011G500,0.0,0.0,0.5,,0.7,
15,3000,10010,1014753,B000150,2014G500,0.0,0.0,0.6,,0.7,
16,3000,10010,1014754,MW00000,2004G500,0.00478,78.9,63.8,71.2,47.0,74.0
17,3000,10010,1014754,MW00000,2007G500,0.00247,80.5,65.1,72.0,46.4,75.6
18,3000,10010,1014754,MW00000,2011G500,0.00256,81.5,65.2,72.5,47.8,75.4
19,3000,10010,1014754,MW00000,2014G500,0.0005,81.5,66.0,73.7,46.6,76.0
20,3000,10010,1014754,B000150,2004G500,0.0,0.0,0.5,,0.7,
21,3000,10010,1014754,B000150,2007G500,0.0,0.0,0.5,,0.6,
22,3000,10010,1014754,B000150,2011G500,0.0,0.0,0.4,,0.6,
23,3000,10010,1014754,B000150,2014G500,0.0,0.0,0.5,,0.6,
24,3000,10010,1014755,MW00000,2004G500,0.00229,80.1,66.7,73.0,48.4,76.2
25,3000,10010,1014755,MW00000,2007G500,0.00262,81.8,68.7,73.6,49.6,77.4
26,3000,10010,1014755,MW00000,2011G500,0.00464,82.1,68.8,74.5,50.0,77.5
27,3000,10010,1014755,MW00000,2014G500,0.0003,82.5,69.2,76.1,49.6,77.9
28,3000,10010,1014755,B000150,2004G500,0.0,0.0,0.5,,0.6,
29,3000,10010,1014755,B000150,2007G500,0.0,0.0,0.5,,0.6,
30,3000,10010,1014755,B000150,2011G500,0.0,0.0,0.4,,0.6,
31,3000,10010,1014755,B000150,2014G500,0.0,0.0,0.5,,0.5,
32,3000,10010,1014756,MW00000,2004G500,0.0028,81.1,70.1,75.8,52.1,77.7
33,3000,10010,1014756,MW00000,2007G500,0.00234,82.5,71.7,76.9,52.8,79.3
34,3000,10010,1014756,MW00000,2011G500,0.00236,83.3,71.9,77.7,52.3,79.4
35,3000,10010,1014756,MW00000,2014G500,8e-05,83.1,72.5,78.8,50.9,79.8
36,3000,10010,1014756,B000150,2004G500,0.0,0.0,0.5,,0.7,
37,3000,10010,1014756,B000150,2007G500,0.0,0.0,0.5,,0.7,
38,3000,10010,1014756,B000150,2011G500,0.0,0.0,0.4,,0.6,
39,3000,10010,1014756,B000150,2014G500,0.0,0.0,0.5,,0.5,
40,3000,10100,1014752,MW00000,2004G500,0.00165,73.3,51.6,61.4,42.0,63.3
41,3000,10100,1014752,MW00000,2007G500,0.00107,73.9,53.0,62.7,42.5,63.7
42,3000,10100,1014752,MW00000,2011G500,0.0011,74.4,53.7,63.1,43.4,64.4
43,3000,10100,1014752,MW00000,2014G500,0.0003,74.3,52.0,55.3,38.4,62.9
44,3000,10100,1014752,B000150,2004G500,0.0,0.0,0.7,,0.8,
45,3000,10100,1014752,B000150,2007G500,0.0,0.0,0.6,,0.8,
46,3000,10100,1014752,B000150,2011G500,0.0,0.0,0.6,,0.8,
47,3000,10100,1014752,B000150,2014G500,0.0,0.0,0.7,,0.7,
48,3000,10100,1014753,MW00000,2004G500,0.00104,76.9,59.8,66.8,45.1,70.3
49,3000,10100,1014753,MW00000,2007G500,0.0011,77.8,60.1,67.6,44.9,70.9
50,3000,10100,1014753,MW00000,2011G500,0.00114,78.5,59.0,67.5,43.9,69.7
51,3000,10100,1014753,MW00000,2014G500,0.00034,79.0,59.4,68.2,42.0,71.2
52,3000,10100,1014753,B000150,2004G500,0.0,0.0,0.6,,0.7,
53,3000,10100,1014753,B000150,2007G500,0.0,0.0,0.5,,0.8,
54,3000,10100,1014753,B000150,2011G500,0.0,0.0,0.5,,0.7,
55,3000,10100,1014753,B000150,2014G500,0.0,0.0,0.6,,0.7,
56,3000,10100,1014754,MW00000,2004G500,0.00082,78.2,63.1,70.5,46.5,73.3
57,3000,10100,1014754,MW00000,2007G500,0.0007,79.7,64.3,71.2,45.5,74.8
58,3000,10100,1014754,MW00000,2011G500,0.00039,80.7,64.4,71.7,46.9,74.6
59,3000,10100,1014754,MW00000,2014G500,0.00015,81.0,65.5,73.3,46.1,75.6
60,3000,10100,1014754,B000150,2004G500,0.0,0.0,0.5,,0.6,
61,3000,10100,1014754,B000150,2007G500,0.0,0.0,0.5,,0.6,
62,3000,10100,1014754,B000150,2011G500,0.0,0.0,0.4,,0.6,
63,3000,10100,1014754,B000150,2014G500,0.0,0.0,0.5,,0.6,
64,3000,10100,1014755,MW00000,2004G500,0.00083,79.3,66.0,72.2,47.5,75.4
65,3000,10100,1014755,MW00000,2007G500,0.00125,81.0,68.0,72.8,48.8,76.6
66,3000,10100,1014755,MW00000,2011G500,0.0008,81.4,68.2,73.9,49.3,76.8
67,3000,10100,1014755,MW00000,2014G500,0.00018,82.0,68.8,75.7,49.2,77.5
68,3000,10100,1014755,B000150,2004G500,0.0,0.0,0.5,,0.6,
69,3000,10100,1014755,B000150,2007G500,0.0,0.0,0.5,,0.6,
70,3000,10100,1014755,B000150,2011G500,0.0,0.0,0.4,,0.6,
71,3000,10100,1014755,B000150,2014G500,0.0,0.0,0.5,,0.5,
72,3000,10100,1014756,MW00000,2004G500,0.00118,80.3,69.4,75.0,51.4,76.9
73,3000,10100,1014756,MW00000,2007G500,0.00163,81.7,70.9,76.1,51.9,78.5
74,3000,10100,1014756,MW00000,2011G500,0.00054,82.5,71.2,76.9,51.5,78.6
75,3000,10100,1014756,MW00000,2014G500,0.0,82.6,72.0,78.3,50.4,79.3
76,3000,10100,1014756,B000150,2004G500,0.0,0.0,0.5,,0.7,
77,3000,10100,1014756,B000150,2007G500,0.0,0.0,0.5,,0.7,
78,3000,10100,1014756,B000150,2011G500,0.0,0.0,0.4,,0.6,
79,3000,10100,1014756,B000150,2014G500,0.0,0.0,0.5,,0.5,
80,3000,10500,1014752,MW00000,2004G500,0.00061,69.4,48.0,57.5,38.5,59.4
81,3000,10500,1014752,MW00000,2007G500,0.00044,70.0,49.5,58.8,39.2,59.8
82,3000,10500,1014752,MW00000,2011G500,0.00027,70.5,50.1,59.2,40.0,60.5
83,3000,10500,1014752,MW00000,2014G500,0.00042,70.4,48.2,51.4,35.0,59.0
84,3000,10500,1014752,B000150,2004G500,0.0,0.0,0.7,,0.8,
85,3000,10500,1014752,B000150,2007G500,0.0,0.0,0.6,,0.8,
86,3000,10500,1014752,B000150,2011G500,0.0,0.0,0.6,,0.8,
87,3000,10500,1014752,B000150,2014G500,0.0,0.0,0.7,,0.7,
88,3000,10500,1014753,MW00000,2004G500,0.00055,73.0,56.1,62.9,41.7,66.3
89,3000,10500,1014753,MW00000,2007G500,0.00039,73.9,56.4,63.7,41.5,67.0
90,3000,10500,1014753,MW00000,2011G500,0.00051,74.6,55.4,63.6,40.4,65.8
91,3000,10500,1014753,MW00000,2014G500,5e-05,75.1,55.5,64.2,38.4,67.2
92,3000,10500,1014753,B000150,2004G500,0.0,0.0,0.6,,0.7,
93,3000,10500,1014753,B000150,2007G500,0.0,0.0,0.5,,0.7,
94,3000,10500,1014753,B000150,2011G500,0.0,0.0,0.5,,0.7,
95,3000,10500,1014753,B000150,2014G500,0.0,0.0,0.6,,0.7,
96,3000,10500,1014754,MW00000,2004G500,0.00037,74.3,59.3,66.6,43.0,69.4
97,3000,10500,1014754,MW00000,2007G500,0.00032,75.7,60.6,67.2,42.0,70.8
98,3000,10500,1014754,MW00000,2011G500,0.00045,76.8,60.6,67.7,43.3,70.6
99,3000,10500,1014754,MW00000,2014G500,5e-05,77.0,61.7,69.3,42.3,71.6
100,3000,10500,1014754,B000150,2004G500,0.0,0.0,0.5,,0.6,
101,3000,10500,1014754,B000150,2007G500,0.0,0.0,0.5,,0.6,
102,3000,10500,1014754,B000150,2011G500,0.0,0.0,0.4,,0.6,
103,3000,10500,1014754,B000150,2014G500,0.0,0.0,0.5,,0.6,
104,3000,10500,1014755,MW00000,2004G500,0.00041,75.4,62.3,68.3,43.9,71.4
105,3000,10500,1014755,MW00000,2007G500,0.0004,77.1,64.3,68.9,45.4,72.7
106,3000,10500,1014755,MW00000,2011G500,0.00018,77.5,64.4,69.9,45.7,72.9
107,3000,10500,1014755,MW00000,2014G500,0.00018,78.1,64.9,71.7,45.4,73.5
108,3000,10500,1014755,B000150,2004G500,0.0,0.0,0.5,,0.6,
109,3000,10500,1014755,B000150,2007G500,0.0,0.0,0.5,,0.6,
110,3000,10500,1014755,B000150,2011G500,0.0,0.0,0.4,,0.6,
111,3000,10500,1014755,B000150,2014G500,0.0,0.0,0.5,,0.5,
112,3000,10500,1014756,MW00000,2004G500,0.00037,76.4,65.6,71.1,47.8,73.0
113,3000,10500,1014756,MW00000,2007G500,0.00057,77.8,67.2,72.2,48.4,74.6
114,3000,10500,1014756,MW00000,2011G500,0.00055,78.6,67.4,72.9,47.7,74.6
115,3000,10500,1014756,MW00000,2014G500,0.0,78.7,68.1,74.4,46.5,75.3
116,3000,10500,1014756,B000150,2004G500,0.0,0.0,0.5,,0.7,
117,3000,10500,1014756,B000150,2007G500,0.0,0.0,0.5,,0.7,
118,3000,10500,1014756,B000150,2011G500,0.0,0.0,0.4,,0.6,
119,3000,10500,1014756,B000150,2014G500,0.0,0.0,0.5,,0.5,
120,3000,11000,1014752,MW00000,2004G500,0.00051,64.5,43.5,52.5,34.3,54.5
121,3000,11000,1014752,MW00000,2007G500,0.00069,65.0,44.9,53.8,34.8,54.8
122,3000,11000,1014752,MW00000,2011G500,0.00067,65.5,45.5,54.2,35.8,55.5
123,3000,11000,1014752,MW00000,2014G500,9e-05,65.4,43.6,46.4,30.7,54.0
124,3000,11000,1014752,B000150,2004G500,0.0,0.0,0.7,0.6,0.8,0.7
125,3000,11000,1014752,B000150,2007G500,0.0,0.0,0.6,0.7,0.8,0.7
126,3000,11000,1014752,B000150,2011G500,0.0,0.0,0.6,0.7,0.8,0.7
127,3000,11000,1014752,B000150,2014G500,0.0,0.0,0.7,0.7,0.7,0.6
128,3000,11000,1014753,MW00000,2004G500,0.00034,68.0,51.4,57.9,37.6,61.4
129,3000,11000,1014753,MW00000,2007G500,0.00036,68.9,51.7,58.7,37.4,62.0
130,3000,11000,1014753,MW00000,2011G500,0.00039,69.7,50.7,58.6,36.3,60.8
131,3000,11000,1014753,MW00000,2014G500,5e-05,70.1,50.8,59.2,34.1,62.2
132,3000,11000,1014753,B000150,2004G500,0.0,0.0,0.6,0.5,0.7,0.5
133,3000,11000,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.7,0.5
134,3000,11000,1014753,B000150,2011G500,0.0,0.0,0.5,0.5,0.7,0.6
135,3000,11000,1014753,B000150,2014G500,0.0,0.0,0.6,0.5,0.7,0.5
136,3000,11000,1014754,MW00000,2004G500,0.00054,69.3,54.7,61.6,38.9,64.4
137,3000,11000,1014754,MW00000,2007G500,0.00053,70.8,55.8,62.2,37.7,65.9
138,3000,11000,1014754,MW00000,2011G500,0.00023,71.8,55.8,62.8,39.1,65.7
139,3000,11000,1014754,MW00000,2014G500,0.0,72.1,56.9,64.3,38.0,66.6
140,3000,11000,1014754,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.4
141,3000,11000,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
142,3000,11000,1014754,B000150,2011G500,0.0,0.0,0.4,0.5,0.6,0.4
143,3000,11000,1014754,B000150,2014G500,0.0,0.0,0.5,0.4,0.6,0.3
144,3000,11000,1014755,MW00000,2004G500,0.00036,70.4,57.5,63.3,40.0,66.5
145,3000,11000,1014755,MW00000,2007G500,0.00046,72.1,59.5,63.9,40.9,67.7
146,3000,11000,1014755,MW00000,2011G500,0.00041,72.5,59.5,65.0,41.2,67.9
147,3000,11000,1014755,MW00000,2014G500,0.0,73.1,60.1,66.8,40.8,68.5
148,3000,11000,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.3
149,3000,11000,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
150,3000,11000,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
151,3000,11000,1014755,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
152,3000,11000,1014756,MW00000,2004G500,0.00066,71.5,60.8,66.2,43.7,68.0
153,3000,11000,1014756,MW00000,2007G500,0.00063,72.9,62.4,67.2,43.9,69.7
154,3000,11000,1014756,MW00000,2011G500,0.00069,73.6,62.5,68.0,43.2,69.7
155,3000,11000,1014756,MW00000,2014G500,0.0,73.7,63.2,69.4,42.0,70.3
156,3000,11000,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.7,0.3
157,3000,11000,1014756,B000150,2007G500,0.0,0.0,0.5,0.5,0.7,0.3
158,3000,11000,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
159,3000,11000,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
160,3000,11500,1014752,MW00000,2004G500,0.00238,59.5,39.0,48.0,30.1,49.9
161,3000,11500,1014752,MW00000,2007G500,0.00184,60.0,40.1,49.0,30.7,50.1
162,3000,11500,1014752,MW00000,2011G500,0.0014,60.6,40.9,49.6,31.7,50.9
163,3000,11500,1014752,MW00000,2014G500,0.0002,60.5,39.1,41.6,26.9,49.2
164,3000,11500,1014752,B000150,2004G500,0.0,0.0,0.7,0.6,0.8,0.6
165,3000,11500,1014752,B000150,2007G500,0.0,0.0,0.6,0.7,0.8,0.7
166,3000,11500,1014752,B000150,2011G500,0.0,0.0,0.6,0.7,0.8,0.7
167,3000,11500,1014752,B000150,2014G500,0.0,0.0,0.7,0.7,0.7,0.6
168,3000,11500,1014753,MW00000,2004G500,0.0016,63.0,46.6,53.2,33.3,56.4
169,3000,11500,1014753,MW00000,2007G500,0.00151,63.9,47.0,53.9,33.1,57.2
170,3000,11500,1014753,MW00000,2011G500,0.00092,64.7,45.9,53.8,32.2,56.1
171,3000,11500,1014753,MW00000,2014G500,0.00025,65.2,46.0,54.6,30.1,57.5
172,3000,11500,1014753,B000150,2004G500,0.0,0.0,0.6,0.5,0.7,0.5
173,3000,11500,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.7,0.5
174,3000,11500,1014753,B000150,2011G500,0.0,0.0,0.5,0.5,0.7,0.5
175,3000,11500,1014753,B000150,2014G500,0.0,0.0,0.6,0.5,0.6,0.5
176,3000,11500,1014754,MW00000,2004G500,0.00147,64.4,49.9,56.7,34.6,59.5
177,3000,11500,1014754,MW00000,2007G500,0.00101,65.8,51.1,57.4,33.6,60.9
178,3000,11500,1014754,MW00000,2011G500,0.00112,66.8,51.2,57.9,34.9,60.9
179,3000,11500,1014754,MW00000,2014G500,0.00013,67.1,52.1,59.3,33.8,61.8
180,3000,11500,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.6,0.4
181,3000,11500,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
182,3000,11500,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.4
183,3000,11500,1014754,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
184,3000,11500,1014755,MW00000,2004G500,0.00121,65.4,52.8,58.4,35.7,61.6
185,3000,11500,1014755,MW00000,2007G500,0.00113,67.2,54.8,59.2,36.6,62.8
186,3000,11500,1014755,MW00000,2011G500,0.00119,67.6,54.8,60.2,36.9,63.2
187,3000,11500,1014755,MW00000,2014G500,0.00014,68.2,55.4,62.0,36.5,63.7
188,3000,11500,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.3
189,3000,11500,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
190,3000,11500,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
191,3000,11500,1014755,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
192,3000,11500,1014756,MW00000,2004G500,0.00186,66.5,56.0,61.2,39.5,63.2
193,3000,11500,1014756,MW00000,2007G500,0.00097,67.9,57.7,62.4,39.7,64.8
194,3000,11500,1014756,MW00000,2011G500,0.00163,68.7,57.7,63.2,38.9,64.9
195,3000,11500,1014756,MW00000,2014G500,5e-05,68.7,58.4,64.5,37.5,65.5
196,3000,11500,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.7,0.3
197,3000,11500,1014756,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.3
198,3000,11500,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
199,3000,11500,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
200,3000,12000,1014752,MW00000,2004G500,0.00452,54.6,34.4,43.2,26.2,45.2
201,3000,12000,1014752,MW00000,2007G500,0.00481,55.1,35.8,44.2,26.5,45.3
202,3000,12000,1014752,MW00000,2011G500,0.00272,55.6,36.3,44.8,27.8,46.2
203,3000,12000,1014752,MW00000,2014G500,0.0002,55.6,34.6,37.0,23.3,44.6
204,3000,12000,1014752,B000150,2004G500,0.0,0.0,0.7,0.6,0.7,0.6
205,3000,12000,1014752,B000150,2007G500,0.0,0.0,0.6,0.7,0.8,0.7
206,3000,12000,1014752,B000150,2011G500,0.0,0.0,0.6,0.7,0.8,0.7
207,3000,12000,1014752,B000150,2014G500,0.0,0.0,0.7,0.7,0.7,0.6
208,3000,12000,1014753,MW00000,2004G500,0.00234,58.1,42.2,48.4,29.1,51.6
209,3000,12000,1014753,MW00000,2007G500,0.002,59.0,42.5,49.1,29.3,52.6
210,3000,12000,1014753,MW00000,2011G500,0.00144,59.7,41.2,48.9,28.7,51.5
211,3000,12000,1014753,MW00000,2014G500,0.00022,60.3,41.5,49.6,26.4,52.9
212,3000,12000,1014753,B000150,2004G500,0.0,0.0,0.5,0.5,0.7,0.5
213,3000,12000,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.7,0.5
214,3000,12000,1014753,B000150,2011G500,0.0,0.0,0.5,0.5,0.7,0.5
215,3000,12000,1014753,B000150,2014G500,0.0,0.0,0.6,0.5,0.6,0.5
216,3000,12000,1014754,MW00000,2004G500,0.00297,59.5,45.5,51.9,30.6,54.7
217,3000,12000,1014754,MW00000,2007G500,0.00188,60.9,46.6,52.6,30.1,56.2
218,3000,12000,1014754,MW00000,2011G500,0.00134,61.9,46.5,53.3,31.1,56.3
219,3000,12000,1014754,MW00000,2014G500,0.00023,62.2,47.6,54.6,29.7,57.0
220,3000,12000,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.6,0.4
221,3000,12000,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
222,3000,12000,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.4
223,3000,12000,1014754,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
224,3000,12000,1014755,MW00000,2004G500,0.00237,60.5,48.4,53.5,31.5,56.9
225,3000,12000,1014755,MW00000,2007G500,0.00202,62.2,50.2,54.5,32.6,58.2
226,3000,12000,1014755,MW00000,2011G500,0.00105,62.6,50.3,55.3,33.0,58.6
227,3000,12000,1014755,MW00000,2014G500,0.00037,63.2,50.7,57.1,32.2,59.0
228,3000,12000,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.3
229,3000,12000,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
230,3000,12000,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
231,3000,12000,1014755,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
232,3000,12000,1014756,MW00000,2004G500,0.00232,61.6,51.5,56.6,35.4,58.5
233,3000,12000,1014756,MW00000,2007G500,0.00203,63.0,53.1,57.5,35.6,60.1
234,3000,12000,1014756,MW00000,2011G500,0.00141,63.8,53.0,58.3,34.7,60.3
235,3000,12000,1014756,MW00000,2014G500,0.00056,63.8,53.7,59.6,33.6,60.7
236,3000,12000,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.7,0.3
237,3000,12000,1014756,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.3
238,3000,12000,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
239,3000,12000,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
240,3000,12500,1014752,MW00000,2004G500,0.00459,49.9,30.9,38.8,22.2,40.8
241,3000,12500,1014752,MW00000,2007G500,0.00554,50.4,31.6,39.7,23.1,41.1
242,3000,12500,1014752,MW00000,2011G500,0.0038,50.8,31.7,40.0,24.0,41.7
243,3000,12500,1014752,MW00000,2014G500,0.0008,50.8,30.2,32.1,19.6,40.4
244,3000,12500,1014752,B000150,2004G500,0.0,0.0,0.6,0.6,0.7,0.6
245,3000,12500,1014752,B000150,2007G500,0.0,0.0,0.6,0.6,0.8,0.7
246,3000,12500,1014752,B000150,2011G500,0.0,0.0,0.6,0.7,0.8,0.7
247,3000,12500,1014752,B000150,2014G500,0.0,0.0,0.7,0.7,0.7,0.6
248,3000,12500,1014753,MW00000,2004G500,0.00267,53.2,37.7,43.7,25.5,47.4
249,3000,12500,1014753,MW00000,2007G500,0.00243,54.1,38.1,44.2,25.5,48.2
250,3000,12500,1014753,MW00000,2011G500,0.00205,54.8,36.9,44.2,25.0,47.3
251,3000,12500,1014753,MW00000,2014G500,0.00059,55.4,37.0,44.8,23.1,48.5
252,3000,12500,1014753,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.4
253,3000,12500,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
254,3000,12500,1014753,B000150,2011G500,0.0,0.0,0.5,0.5,0.6,0.5
255,3000,12500,1014753,B000150,2014G500,0.0,0.0,0.6,0.5,0.6,0.4
256,3000,12500,1014754,MW00000,2004G500,0.00182,54.6,40.9,47.2,27.1,50.1
257,3000,12500,1014754,MW00000,2007G500,0.00136,56.0,41.9,47.8,26.0,51.6
258,3000,12500,1014754,MW00000,2011G500,0.00172,57.0,42.0,48.4,26.9,51.8
259,3000,12500,1014754,MW00000,2014G500,0.00017,57.3,43.4,49.7,25.9,52.6
260,3000,12500,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.5,0.4
261,3000,12500,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.3
262,3000,12500,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.4
263,3000,12500,1014754,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
264,3000,12500,1014755,MW00000,2004G500,0.00173,55.7,43.9,48.7,27.5,52.3
265,3000,12500,1014755,MW00000,2007G500,0.00136,57.4,45.7,49.7,28.6,53.6
266,3000,12500,1014755,MW00000,2011G500,0.00149,57.7,45.7,50.4,28.8,54.0
267,3000,12500,1014755,MW00000,2014G500,0.00033,58.3,46.1,52.3,28.1,54.5
268,3000,12500,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.5,0.3
269,3000,12500,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
270,3000,12500,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
271,3000,12500,1014755,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
272,3000,12500,1014756,MW00000,2004G500,0.00169,56.8,47.1,51.8,31.1,53.8
273,3000,12500,1014756,MW00000,2007G500,0.00154,58.1,48.6,52.7,31.9,55.4
274,3000,12500,1014756,MW00000,2011G500,0.00227,58.9,48.4,53.4,31.2,55.6
275,3000,12500,1014756,MW00000,2014G500,0.00036,58.9,49.1,54.8,29.9,56.1
276,3000,12500,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.8,0.3
277,3000,12500,1014756,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.3
278,3000,12500,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.6,0.3
279,3000,12500,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
280,3000,13000,1014752,MW00000,2004G500,0.0058,45.1,26.8,34.0,18.6,36.8
281,3000,13000,1014752,MW00000,2007G500,0.00623,45.7,27.8,35.4,19.8,37.4
282,3000,13000,1014752,MW00000,2011G500,0.00564,46.0,27.5,35.6,20.0,38.0
283,3000,13000,1014752,MW00000,2014G500,0.00074,46.0,26.2,27.6,16.3,36.7
284,3000,13000,1014752,B000150,2004G500,0.0,0.0,0.6,0.6,0.6,0.6
285,3000,13000,1014752,B000150,2007G500,0.0,0.0,0.6,0.6,0.7,0.6
286,3000,13000,1014752,B000150,2011G500,0.0,0.0,0.6,0.7,0.8,0.6
287,3000,13000,1014752,B000150,2014G500,0.0,0.0,0.7,0.7,0.6,0.6
288,3000,13000,1014753,MW00000,2004G500,0.00298,48.4,33.5,39.1,21.9,43.0
289,3000,13000,1014753,MW00000,2007G500,0.00263,49.3,33.7,39.4,22.2,43.8
290,3000,13000,1014753,MW00000,2011G500,0.00281,49.9,32.5,39.5,21.6,42.7
291,3000,13000,1014753,MW00000,2014G500,0.00033,50.5,32.8,40.2,19.6,44.3
292,3000,13000,1014753,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.4
293,3000,13000,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
294,3000,13000,1014753,B000150,2011G500,0.0,0.0,0.5,0.5,0.6,0.5
295,3000,13000,1014753,B000150,2014G500,0.0,0.0,0.5,0.5,0.5,0.4
296,3000,13000,1014754,MW00000,2004G500,0.00279,49.7,36.4,42.4,23.2,45.4
297,3000,13000,1014754,MW00000,2007G500,0.00214,51.0,37.4,42.9,22.0,46.9
298,3000,13000,1014754,MW00000,2011G500,0.00234,52.1,37.6,43.5,22.9,47.2
299,3000,13000,1014754,MW00000,2014G500,0.00032,52.4,39.0,44.8,22.3,48.2
300,3000,13000,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.5,0.4
301,3000,13000,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
302,3000,13000,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.4
303,3000,13000,1014754,B000150,2014G500,0.0,0.0,0.4,0.4,0.5,0.3
304,3000,13000,1014755,MW00000,2004G500,0.00172,50.7,39.3,43.9,23.6,47.6
305,3000,13000,1014755,MW00000,2007G500,0.00187,52.4,41.0,44.7,24.6,48.9
306,3000,13000,1014755,MW00000,2011G500,0.00203,52.8,41.0,45.5,24.8,49.3
307,3000,13000,1014755,MW00000,2014G500,8e-05,53.4,41.5,47.4,24.3,49.9
308,3000,13000,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.5,0.3
